id_mutation,lot_numero,surface_carrez
2020-828234,19,46.6
2020-828235,20,32.31
2020-828237,4,40.37
2020-828238,9,174.09
2020-828239,7,20.37
2020-828241,30,9.22
2020-828242,16,14.9
2020-828243,77,25.34
2020-828245,16,13.3
2020-828246,5,42.36
2020-828247,21,48.6
2020-828248,104,37.73
2020-828249,276,9.85
2020-828250,26,29.5
2020-828251,12,28.17
2020-828252,2,203.78
2020-828254,37,44.37
2020-828255,111,13.4
2020-828256,7,54.58
2020-828257,22,65.01
2020-828260,3,63.93
2020-828262,123,29.86
2020-828263,31,125.89
2020-828264,29,11.05
2020-828266,115,53.38
2020-828268,25,9.22
2020-828269,13,84.88
2020-828270,37,59.75
2020-828271,57,17.13
2020-828272,4,20.15
2020-828274,151,32.44
2020-828275,102,67.9
2020-828277,19,15.73
2020-828278,34,12.39
2020-828279,13,20.5
2020-828280,67,41.3
2020-828281,2,23.36
2020-828282,22,43.0
2020-828283,95,55.52
2020-828284,6,81.64
2020-828287,6,32.03
2020-828292,36,27.42
2020-828293,15,42.84
2020-828295,34,23.14
2020-828297,12,34.21
2020-828301,55,38.29
2020-828302,14,37.39
2020-828303,5,50.76
2020-828305,2,35.7
2020-828306,183,193.91
2020-828308,207,12.01
2020-828310,10,101.44
2020-828310,10,101.44
2020-828311,135,46.02
2020-828312,62,45.54
2020-828313,24,14.27
2020-828314,559,34.88
2020-828317,53,9.1
2020-828322,16,20.34
2020-828324,12,34.78
2020-828330,20,59.99
2020-828332,159,61.62
2020-828333,1,29.98
2020-828334,568,46.94
2020-828335,1,113.62
2020-828336,49,56.84
2020-828337,23,57.1
2020-828338,3,105.75
2020-828339,14,20.11
2020-828341,2,26.75
2020-828342,16,9.05
2020-828342,14,9.32
2020-828348,104,71.27
2020-828351,35,2.58
2020-828351,63,8.7
2020-828352,12,52.45
2020-828354,133,10.61
2020-828354,105,114.32
2020-828356,36,25.71
2020-828359,1,29.67
2020-828360,116,7.93
2020-828361,6,35.13
2020-828363,2,99.38
2020-828364,6,88.09
2020-828365,4077,27.9
2020-828366,2,86.19
2020-828366,34,10.01
2020-828367,13,21.67
2020-828368,33,31.88
2020-828372,24,19.48
2020-828373,12,19.29
2020-828374,15,11.36
2020-828375,33,40.35
2020-828376,26,35.52
2020-828377,901,981.3
2020-828377,561,36.8
2020-828379,11,114.75
2020-828381,307,28.33
2020-828385,12,58.79
2020-828387,11,19.92
2020-828389,68,8.05
2020-828391,25,13.65
2020-828392,140,68.77
2020-828393,34,10.19
2020-828393,33,10.39
2020-828394,36,82.07
2020-828395,30,7.02
2020-828395,11,110.05
2020-828396,6,46.78
2020-828397,17,122.75
2020-828398,113,86.29
2020-828400,1,116.06
2020-828403,192,25.2
2020-828404,1,135.8
2020-828406,176,9.6
2020-828411,113,70.16
2020-828412,9,115.83
2020-828413,17,63.2
2020-828414,24,12.84
2020-828416,16,4.05
2020-828417,107,153.94
2020-828418,73,25.31
2020-828420,21,46.55
2020-828422,3,30.62
2020-828423,112,12.38
2020-828424,3,25.55
2020-828425,7,128.31
2020-828425,7,128.31
2020-828426,8,54.03
2020-828428,17,16.1
2020-828430,1,15.45
2020-828431,53,155.31
2020-828433,2,31.6
2020-828434,11,61.93
2020-828437,1,50.59
2020-828439,4,68.85
2020-828442,118,59.77
2020-828445,17,8.81
2020-828448,302,37.4
2020-828449,11,49.6
2020-828450,43,0.8
2020-828451,6,47.32
2020-828452,17,30.74
2020-828453,11,32.1
2020-828454,18,171.97
2020-828455,32,61.01
2020-828456,1,30.03
2020-828457,122,68.18
2020-828458,49,73.67
2020-828460,26,42.09
2020-828463,72,51.38
2020-828464,8,36.05
2020-828465,7,20.31
2020-828467,16,43.86
2020-828468,30,40.1
2020-828470,21,12.5
2020-828471,9,57.27
2020-828472,4,43.14
2020-828473,11,50.77
2020-828474,27,23.33
2020-828475,21,116.27
2020-828475,3,115.89
2020-828475,32,48.96
2020-828475,29,105.76
2020-828475,6,117.21
2020-828475,7,110.59
2020-828475,14,116.42
2020-828476,4,24.21
2020-828479,178,10.61
2020-828481,438,31.31
2020-828488,101,147.52
2020-828490,3,62.4
2020-828491,24,28.06
2020-828493,7,64.04
2020-828495,68,81.05
2020-828497,13,10.07
2020-828500,4,74.61
2020-828502,170,25.01
2020-828503,118,59.77
2020-828504,17,52.95
2020-828505,202,45.85
2020-828506,11,49.9
2020-828507,1,25.11
2020-828508,43,14.03
2020-828510,35,67.75
2020-828512,4030,46.6
2020-828515,49,129.1
2020-828515,49,129.1
2020-828515,49,129.1
2020-828515,49,129.1
2020-828515,49,129.1
2020-828516,17,108.63
2020-828517,45,135.4
2020-828517,45,135.4
2020-828517,45,135.4
2020-828517,45,135.4
2020-828517,45,135.4
2020-828520,25,69.64
2020-828522,51,36.3
2020-828523,7,30.27
2020-828525,16,12.4
2020-828533,258,30.5
2020-828535,45,25.2
2020-828536,1,13.78
2020-828537,2,36.76
2020-828538,58,31.52
2020-828539,21,160.3
2020-828540,101,39.02
2020-828543,12,8.29
2020-828544,49,35.24
2020-828544,49,35.24
2020-828544,49,35.24
2020-828544,49,35.24
2020-828545,49,47.84
2020-828546,70,59.14
2020-828548,4,39.89
2020-828549,185,34.35
2020-828551,108,19.7
2020-828552,7,7.44
2020-828556,51,36.02
2020-828557,41,81.03
2020-828566,114,45.33
2020-828567,24,27.42
2020-828570,22,36.06
2020-828571,24,20.34
2020-828572,32,46.76
2020-828574,1,27.8
2020-828575,53,24.62
2020-828578,5,70.1
2020-828579,3,87.15
2020-828580,57,111.31
2020-828582,89,26.01
2020-828586,56,15.55
2020-828587,110,8.28
2020-828589,15,206.5
2020-828590,3,28.12
2020-828592,55,19.41
2020-828593,35,13.96
2020-828593,35,13.96
2020-828594,21,9.04
2020-828594,22,9.29
2020-828597,43,29.03
2020-828598,24,13.3
2020-828599,11,69.58
2020-828602,4,30.47
2020-828603,17,44.07
2020-828608,9,37.5
2020-828609,27,10.25
2020-828609,15,128.65
2020-828611,11,32.02
2020-828613,48,16.12
2020-828614,20,24.03
2020-828615,46,55.41
2020-828617,109,54.0
2020-828618,2009,24.7
2020-828620,19,9.8
2020-828622,59,39.7
2020-828623,13,47.37
2020-828624,11,43.02
2020-828625,3,50.12
2020-828626,28,26.01
2020-828627,64,32.66
2020-828631,100,84.77
2020-828632,9,73.93
2020-828634,43,8.03
2020-828642,22,30.23
2020-828643,54,47.78
2020-828646,2,22.11
2020-828649,174,88.67
2020-828651,3,89.15
2020-828653,16,47.3
2020-828654,6,81.42
2020-828654,6,81.42
2020-828656,18,30.07
2020-828657,121,59.81
2020-828658,24,49.4
2020-828659,57,25.35
2020-828661,11,48.71
2020-828662,110,30.14
2020-828663,9,87.79
2020-828664,24,11.2
2020-828665,218,25.91
2020-828667,22,59.34
2020-828668,141,40.2
2020-828669,28,14.65
2020-828670,1040,30.01
2020-828671,47,16.8
2020-828672,11,220.69
2020-828673,17,31.1
2020-828674,12,114.04
2020-828675,44,59.11
2020-828676,27,70.27
2020-828678,19,12.01
2020-828679,15,21.6
2020-828681,18,28.11
2020-828684,107,87.17
2020-828686,11,44.02
2020-828687,22,61.74
2020-828690,13,86.26
2020-828691,151,42.66
2020-828692,50,11.5
2020-828692,50,11.5
2020-828692,50,11.5
2020-828693,3,22.25
2020-828694,56,103.29
2020-828700,18,12.0
2020-828702,3,22.39
2020-828704,20,25.56
2020-828706,4,125.17
2020-828706,4,125.17
2020-828707,2,49.39
2020-828709,17,60.93
2020-828710,15,80.61
2020-828711,33,33.23
2020-828712,2,31.8
2020-828713,18,16.85
2020-828714,62,27.85
2020-828716,63,27.16
2020-828718,2,20.32
2020-828719,34,15.41
2020-828720,19,75.18
2020-828721,19,14.43
2020-828721,19,14.43
2020-828722,10,62.92
2020-828723,13,58.86
2020-828725,14,95.05
2020-828726,14,15.21
2020-828727,108,170.45
2020-828728,29,82.62
2020-828729,11,58.91
2020-828730,17,29.75
2020-828731,9,87.84
2020-828732,32,42.43
2020-828733,15,6.64
2020-828733,14,9.29
2020-828737,44,33.51
2020-828738,51,35.89
2020-828739,13,21.56
2020-828741,23,36.26
2020-828742,18,48.84
2020-828744,12,49.25
2020-828745,120,78.16
2020-828747,169,9.79
2020-828749,19,40.53
2020-828751,25,9.33
2020-828753,27,56.7
2020-828756,21,27.78
2020-828758,12,158.03
2020-828761,8,27.01
2020-828763,28,8.2
2020-828763,26,43.0
2020-828764,35,87.03
2020-828766,32,8.42
2020-828766,31,8.67
2020-828768,21,20.35
2020-828769,126,9.05
2020-828771,7,67.79
2020-828772,12,66.52
2020-828773,3,20.63
2020-828774,36,11.53
2020-828774,18,168.07
2020-828775,100,22.36
2020-828776,106,85.1
2020-828777,15,16.8
2020-828778,8,37.06
2020-828780,1,24.98
2020-828781,10,8.6
2020-828782,59,34.2
2020-828785,47,15.82
2020-828788,140,52.92
2020-828795,65,78.09
2020-828796,10,34.55
2020-828799,26,106.25
2020-828799,26,106.25
2020-828802,16,51.8
2020-828803,11,30.7
2020-828803,52,32.7
2020-828803,10,33.1
2020-828803,8,32.4
2020-828806,128,45.83
2020-828808,9,31.17
2020-828810,11,24.7
2020-828812,12,66.14
2020-828815,115,32.1
2020-828816,10,165.54
2020-828816,29,6.74
2020-828817,41,105.6
2020-828819,22,32.08
2020-828820,1,59.51
2020-828825,5,12.58
2020-828827,26,78.62
2020-828828,1,18.9
2020-828829,10,50.9
2020-828830,9,35.36
2020-828831,29,56.57
2020-828833,27,22.0
2020-828834,19,19.38
2020-828835,6,47.11
2020-828838,45,22.71
2020-828839,30,25.6
2020-828844,12,75.33
2020-828845,306,28.06
2020-828848,24,97.33
2020-828849,42,7.43
2020-828849,42,7.43
2020-828850,210,36.85
2020-828853,10,141.62
2020-828853,77,8.4
2020-828867,17,40.93
2020-828870,113,96.35
2020-828871,4,100.09
2020-828874,2,37.58
2020-828875,42,27.27
2020-828876,41,55.96
2020-828877,24,18.28
2020-828878,113,22.49
2020-828880,16,22.0
2020-828882,117,32.92
2020-828883,107,38.89
2020-828884,56,26.53
2020-828885,45,37.18
2020-828886,1,47.98
2020-828887,37,16.58
2020-828889,32,23.86
2020-828890,1,65.1
2020-828891,8,51.73
2020-828893,101,60.7
2020-828894,26,33.05
2020-828898,73,94.29
2020-828899,23,16.17
2020-828901,37,181.55
2020-828902,53,26.01
2020-828903,11,52.55
2020-828904,16,23.15
2020-828905,14,26.32
2020-828908,28,12.74
2020-828908,28,12.74
2020-828909,177,32.01
2020-828911,38,139.12
2020-828912,46,79.03
2020-828912,46,79.03
2020-828913,11,11.08
2020-828918,24,43.02
2020-828920,20,7.55
2020-828923,3,68.05
2020-828926,17,18.81
2020-828927,5,47.71
2020-828928,21,51.27
2020-828929,101,60.62
2020-828930,1112,18.85
2020-828933,18,67.56
2020-828935,44,5.79
2020-828936,27,94.36
2020-828937,11,23.25
2020-828939,40,47.05
2020-828940,19,53.8
2020-828941,132,16.65
2020-828942,25,20.43
2020-828944,10,48.03
2020-828945,20,49.1
2020-828946,17,36.8
2020-828947,1,63.98
2020-828948,7,51.15
2020-828949,64,52.87
2020-828950,602,48.97
2020-828952,14,18.59
2020-828954,128,206.2
2020-828954,128,206.2
2020-828956,111,56.08
2020-828957,33,19.31
2020-828959,6,123.51
2020-828960,11,41.81
2020-828961,24,67.75
2020-828962,10,16.45
2020-828964,190,15.77
2020-828965,161,71.0
2020-828966,34,84.77
2020-828968,24,173.78
2020-828971,10,90.6
2020-828972,28,8.72
2020-828974,10,31.65
2020-828975,118,38.54
2020-828976,6,269.45
2020-828976,36,25.2
2020-828976,43,9.0
2020-828977,23,13.36
2020-828978,101,39.16
2020-828980,20,86.92
2020-828990,16,59.61
2020-828991,33,34.03
2020-828992,33,40.35
2020-828996,10,55.21
2020-828997,51,33.13
2020-829000,49,25.6
2020-829001,27,8.09
2020-829002,1007,55.9
2020-829003,2,88.42
2020-829004,122,32.9
2020-829005,10,182.17
2020-829006,29,13.5
2020-829007,214,71.15
2020-829010,8,48.65
2020-829012,20,61.79
2020-829013,38,11.05
2020-829014,12,58.0
2020-829016,4,108.79
2020-829018,25,9.95
2020-829020,7,19.32
2020-829021,114,9.6
2020-829022,22,52.31
2020-829026,104,76.1
2020-829028,18,43.25
2020-829029,45,7.2
2020-829031,13,70.57
2020-829032,212,10.8
2020-829035,9,60.02
2020-829037,24,35.7
2020-829040,23,10.16
2020-829042,3,54.0
2020-829043,6,83.8
2020-829044,1,43.33
2020-829047,14,12.43
2020-829048,13,15.3
2020-829050,22,25.66
2020-829055,40,8.06
2020-829057,44,65.51
2020-829059,19,48.45
2020-829063,22,45.71
2020-829064,30,69.15
2020-829065,29,5.36
2020-829066,13,37.64
2020-829069,17,57.63
2020-829071,47,29.4
2020-829073,14,20.74
2020-829074,14,177.49
2020-829077,44,261.55
2020-829079,7,65.88
2020-829080,10,82.92
2020-829082,33,14.3
2020-829085,13,16.9
2020-829086,66,48.97
2020-829089,13,24.41
2020-829091,1030,116.74
2020-829092,35,16.14
2020-829093,12,45.81
2020-829095,52,27.02
2020-829096,9,66.56
2020-829097,104,53.53
2020-829098,133,19.1
2020-829099,39,35.29
2020-829100,21,27.55
2020-829101,14,19.01
2020-829102,13,85.5
2020-829105,230,152.07
2020-829105,230,152.07
2020-829105,230,152.07
2020-829105,230,152.07
2020-829105,230,152.07
2020-829106,28,80.93
2020-829107,69,94.8
2020-829110,2,15.28
2020-829113,9,49.75
2020-829117,58,54.4
2020-829119,98,10.3
2020-829120,12,51.74
2020-829123,37,13.78
2020-829124,2,65.15
2020-829126,45,7.81
2020-829127,31,17.27
2020-829128,308,145.56
2020-829128,308,145.56
2020-829129,3,59.44
2020-829131,12,28.33
2020-829132,45,16.1
2020-829133,103,38.05
2020-829134,74,32.28
2020-829136,6,69.26
2020-829137,16,148.47
2020-829139,33,31.2
2020-829141,206,30.72
2020-829142,7,23.67
2020-829143,10,29.35
2020-829144,69,41.03
2020-829145,50,35.7
2020-829146,12,46.56
2020-829149,114,12.98
2020-829151,15,70.51
2020-829152,112,63.55
2020-829154,47,76.19
2020-829155,3,30.02
2020-829158,5,57.19
2020-829159,113,19.06
2020-829160,204,41.9
2020-829162,11,129.2
2020-829163,52,24.2
2020-829164,20,22.11
2020-829168,13,104.73
2020-829169,44,23.55
2020-829170,15,38.17
2020-829171,12,45.43
2020-829175,14,63.0
2020-829176,24,22.05
2020-829177,21,83.22
2020-829177,23,83.22
2020-829178,159,24.4
2020-829179,44,35.64
2020-829181,9,29.04
2020-829182,15,46.83
2020-829183,4,45.17
2020-829184,236,8.88
2020-829185,125,61.12
2020-829190,104,15.01
2020-829191,36,166.2
2020-829195,54,24.71
2020-829197,14,37.37
2020-829198,2,21.58
2020-829200,35,9.8
2020-829201,16,49.51
2020-829205,122,7.91
2020-829205,107,11.59
2020-829207,22,55.15
2020-829208,15,57.23
2020-829210,3,22.93
2020-829211,21,35.06
2020-829212,16,4.05
2020-829214,9,37.27
2020-829216,7,51.92
2020-829218,65,39.51
2020-829220,22,26.5
2020-829222,23,55.94
2020-829223,123,25.92
2020-829226,42,15.86
2020-829228,67,10.78
2020-829229,20,87.29
2020-829232,17,116.66
2020-829233,3,134.46
2020-829233,2,74.25
2020-829234,17,30.21
2020-829235,16,24.27
2020-829236,11,22.13
2020-829237,27,3.92
2020-829238,128,55.55
2020-829239,115,41.57
2020-829241,26,37.85
2020-829242,140,68.77
2020-829243,25,7.01
2020-829244,3,52.6
2020-829246,10,76.99
2020-829248,8,56.98
2020-829249,30,67.8
2020-829250,49,26.44
2020-829252,3,58.9
2020-829253,22,9.18
2020-829254,107,118.1
2020-829255,130,52.78
2020-829258,37,24.6
2020-829261,20,11.41
2020-829262,17,67.34
2020-829263,27,14.38
2020-829264,42,37.48
2020-829265,4,86.67
2020-829266,37,12.3
2020-829269,22,21.0
2020-829270,22,42.46
2020-829270,22,42.46
2020-829271,12,87.24
2020-829275,107,28.19
2020-829276,23,12.84
2020-829276,24,12.84
2020-829278,50,30.85
2020-829280,19,36.7
2020-829280,18,41.2
2020-829281,187,50.2
2020-829282,1524,55.52
2020-829283,29,44.3
2020-829285,121,12.51
2020-829287,104,10.83
2020-829289,34,24.9
2020-829293,2,19.88
2020-829295,143,22.1
2020-829296,29,17.05
2020-829297,11,58.91
2020-829298,26,21.8
2020-829299,15,37.54
2020-829300,34,20.9
2020-829302,207,73.27
2020-829303,33,41.02
2020-829304,19,5.6
2020-829305,10,8.6
2020-829306,1,452.3
2020-829308,68,29.71
2020-829310,27,29.41
2020-829311,10,18.01
2020-829312,9,150.34
2020-829312,9,150.34
2020-829313,14,73.93
2020-829318,2,14.65
2020-829320,8,42.51
2020-829321,15,72.45
2020-829323,78,32.08
2020-829324,15,8.09
2020-829325,16,42.7
2020-829327,22,89.6
2020-829328,103,57.09
2020-829329,109,69.18
2020-829330,19,13.82
2020-829333,11,70.22
2020-829334,36,13.35
2020-829337,25,41.27
2020-829339,1,85.88
2020-829342,18,82.47
2020-829345,12,35.51
2020-829346,8,12.59
2020-829346,9,9.61
2020-829350,11,190.71
2020-829354,159,34.68
2020-829355,30,9.02
2020-829356,8,84.63
2020-829357,71,12.5
2020-829358,30,22.8
2020-829359,3,35.45
2020-829360,25,9.63
2020-829363,11,42.53
2020-829366,4,72.55
2020-829368,5,16.26
2020-829369,15,4.94
2020-829371,1,130.63
2020-829371,1,130.63
2020-829374,114,14.58
2020-829376,2,9.07
2020-829377,46,69.12
2020-829378,13,45.1
2020-829383,144,8.19
2020-829386,15,42.42
2020-829389,77,77.17
2020-829391,24,25.75
2020-829392,13,37.73
2020-829392,13,37.73
2020-829393,3,26.0
2020-829394,219,45.52
2020-829395,136,51.02
2020-829396,60,41.09
2020-829399,305,90.15
2020-829401,103,138.1
2020-829402,230,12.21
2020-829403,11,27.15
2020-829404,106,135.61
2020-829405,6,52.45
2020-829407,32,10.97
2020-829409,25,41.03
2020-829410,15,50.19
2020-829411,1,67.03
2020-829413,122,44.37
2020-829415,146,8.03
2020-829416,171,5.46
2020-829416,159,104.96
2020-829416,170,5.37
2020-829417,101,116.23
2020-829425,33,120.7
2020-829425,36,120.7
2020-829427,9,33.05
2020-829428,41,27.2
2020-829429,19,45.72
2020-829431,3,27.92
2020-829432,51,26.5
2020-829433,10,52.04
2020-829434,2,58.2
2020-829435,13,44.09
2020-829436,6,44.01
2020-829437,22,26.0
2020-829438,18,24.79
2020-829439,113,46.12
2020-829440,109,42.01
2020-829442,17,39.4
2020-829443,218,35.39
2020-829444,4,65.52
2020-829445,38,24.85
2020-829448,20,19.57
2020-829449,11,11.9
2020-829454,50,29.38
2020-829455,6,153.6
2020-829455,7,129.11
2020-829456,810,37.83
2020-829458,556,18.7
2020-829459,32,11.64
2020-829459,24,56.7
2020-829462,44,15.07
2020-829465,1,17.66
2020-829466,15,12.87
2020-829467,10,65.5
2020-829468,595,21.96
2020-829471,46,47.39
2020-829472,114,11.05
2020-829473,27,55.37
2020-829476,21,42.11
2020-829477,5,10.24
2020-829479,7,89.82
2020-829480,17,19.75
2020-829481,22,44.6
2020-829482,100,17.52
2020-829483,25,31.34
2020-829484,1,60.95
2020-829484,1,60.95
2020-829485,107,58.94
2020-829487,100,83.02
2020-829488,2,30.4
2020-829490,1,32.63
2020-829492,6,153.6
2020-829492,7,129.11
2020-829493,7,29.12
2020-829494,4,12.95
2020-829496,72,34.62
2020-829497,23,22.38
2020-829499,10,40.25
2020-829500,12,109.5
2020-829502,1048,77.56
2020-829503,18,20.72
2020-829507,62,85.95
2020-829509,32,36.31
2020-829511,16,9.92
2020-829512,24,82.25
2020-829514,11,58.7
2020-829516,2,65.89
2020-829518,17,34.96
2020-829518,17,34.96
2020-829519,5,15.44
2020-829519,10,33.11
2020-829520,14,27.35
2020-829521,9,12.48
2020-829522,28,41.31
2020-829523,11,40.82
2020-829524,8,15.58
2020-829525,13,32.24
2020-829526,424,47.38
2020-829528,15,12.68
2020-829529,22,18.37
2020-829530,14,65.35
2020-829531,470,17.37
2020-829533,27,28.0
2020-829534,27,22.0
2020-829535,16,33.51
2020-829537,5,46.48
2020-829538,12,27.8
2020-829541,16,14.96
2020-829542,25,29.11
2020-829543,20,8.5
2020-829544,107,66.84
2020-829545,27,28.14
2020-829546,13,35.96
2020-829547,6,34.45
2020-829548,11,47.38
2020-829549,9,14.55
2020-829552,13,65.13
2020-829552,14,65.13
2020-829553,8,33.35
2020-829554,28,15.9
2020-829555,11,77.1
2020-829557,21,22.62
2020-829559,7,39.1
2020-829561,8,53.21
2020-829564,30,24.58
2020-829565,17,29.04
2020-829566,3,13.8
2020-829567,4,21.78
2020-829568,3,47.39
2020-829569,23,1.8
2020-829569,22,46.79
2020-829570,12,22.65
2020-829574,15,11.85
2020-829576,152,56.56
2020-829577,18,29.25
2020-829578,19,30.7
2020-829579,10,72.88
2020-829580,1,32.5
2020-829581,29,8.02
2020-829582,5,40.14
2020-829583,1,65.27
2020-829583,1,65.27
2020-829584,10,69.6
2020-829587,404,18.55
2020-829588,28,36.8
2020-829591,7,65.15
2020-829592,3,28.76
2020-829593,10,58.18
2020-829595,13,19.9
2020-829596,101,33.4
2020-829598,23,57.54
2020-829601,425,45.48
2020-829604,116,14.92
2020-829605,17,73.86
2020-829606,5,48.01
2020-829607,5,25.05
2020-829610,117,62.5
2020-829611,47,14.82
2020-829612,11,57.05
2020-829614,8,36.72
2020-829618,18,43.94
2020-829619,23,65.29
2020-829620,21,12.97
2020-829622,23,8.8
2020-829622,24,8.0
2020-829630,25,27.86
2020-829633,27,31.29
2020-829633,17,31.29
2020-829634,12,81.87
2020-829635,15,64.3
2020-829636,10,60.74
2020-829637,28,64.3
2020-829638,16,37.32
2020-829639,16,10.4
2020-829640,30,29.81
2020-829641,3,37.48
2020-829642,42,65.32
2020-829642,42,65.32
2020-829644,35,62.03
2020-829645,1,28.0
2020-829646,22,21.47
2020-829649,12,53.54
2020-829651,134,84.04
2020-829654,7,49.66
2020-829661,9,80.69
2020-829663,102,16.51
2020-829664,28,61.03
2020-829665,11,33.3
2020-829667,207,225.46
2020-829668,11,26.22
2020-829669,335,22.04
2020-829672,1073,29.54
2020-829673,48,40.87
2020-829676,106,25.93
2020-829678,11,18.71
2020-829679,2,35.13
2020-829683,115,66.73
2020-829684,1189,45.57
2020-829685,40,25.38
2020-829694,25,18.51
2020-829695,1919,38.05
2020-829696,96,44.76
2020-829698,32,56.0
2020-829699,11,34.03
2020-829702,8,22.53
2020-829705,123,92.01
2020-829706,9,15.52
2020-829707,25,45.66
2020-829709,175,69.13
2020-829710,14,62.31
2020-829712,20,9.02
2020-829716,20,8.67
2020-829717,20,24.44
2020-829718,6,11.01
2020-829719,19,9.56
2020-829720,353,232.5
2020-829722,57,24.91
2020-829723,14,8.35
2020-829724,12,11.07
2020-829725,45,40.02
2020-829726,248,25.0
2020-829728,15,49.75
2020-829730,17,28.34
2020-829732,53,32.36
2020-829733,16,34.1
2020-829735,56,25.83
2020-829739,9,51.16
2020-829740,12,65.83
2020-829744,104,56.45
2020-829745,5,67.17
2020-829746,101,68.61
2020-829747,81,13.45
2020-829748,11,51.24
2020-829751,8,72.06
2020-829752,383,26.56
2020-829753,24,32.6
2020-829754,25,37.69
2020-829755,12,20.02
2020-829758,208,175.07
2020-829758,260,72.66
2020-829760,4,43.04
2020-829761,77,22.54
2020-829762,24,34.25
2020-829763,15,11.85
2020-829764,19,57.38
2020-829769,37,60.44
2020-829770,28,39.63
2020-829770,27,39.63
2020-829771,10,56.48
2020-829773,153,54.75
2020-829777,22,53.29
2020-829778,1,64.03
2020-829780,34,8.05
2020-829782,19,37.82
2020-829784,26,33.24
2020-829785,234,136.03
2020-829786,12,24.05
2020-829788,21,30.17
2020-829789,22,39.7
2020-829791,31,18.1
2020-829792,24,14.59
2020-829793,34,68.7
2020-829797,18,46.13
2020-829800,29,12.72
2020-829800,28,9.82
2020-829801,204,28.81
2020-829803,185,120.07
2020-829805,37,38.79
2020-829807,10,11.05
2020-829809,34,35.7
2020-829811,268,12.1
2020-829813,15,16.6
2020-829815,14,34.14
2020-829816,13,62.51
2020-829818,31,67.15
2020-829821,83,44.71
2020-829822,54,16.7
2020-829823,3,46.58
2020-829826,2,53.99
2020-829827,19,21.59
2020-829827,19,22.9
2020-829827,24,32.0
2020-829827,32,22.0
2020-829827,26,18.84
2020-829827,20,18.84
2020-829827,72,22.0
2020-829827,21,35.0
2020-829827,30,22.0
2020-829831,17,25.17
2020-829833,37,37.26
2020-829834,24,33.99
2020-829835,13,45.04
2020-829836,10,83.1
2020-829837,22,109.34
2020-829838,119,24.8
2020-829839,46,29.04
2020-829840,11,21.55
2020-829844,407,26.34
2020-829846,18,33.52
2020-829847,6,29.21
2020-829849,3,27.72
2020-829851,10,28.56
2020-829853,32,18.87
2020-829856,15,51.74
2020-829857,113,14.33
2020-829858,15,43.6
2020-829860,12,38.51
2020-829864,53,40.03
2020-829867,28,50.78
2020-829868,1169,89.57
2020-829872,37,34.81
2020-829873,1,130.69
2020-829873,1,130.69
2020-829875,15,28.03
2020-829876,7,43.26
2020-829878,17,42.17
2020-829879,5,48.14
2020-829880,1236,24.62
2020-829881,28,36.09
2020-829882,6,26.79
2020-829883,136,72.83
2020-829884,27,32.42
2020-829885,4,44.5
2020-829886,86,32.02
2020-829887,504,78.43
2020-829888,18,13.72
2020-829889,55,35.8
2020-829894,28,24.0
2020-829896,168,30.67
2020-829897,1004,62.82
2020-829899,8,26.45
2020-829902,4,66.39
2020-829903,16,33.66
2020-829906,64,35.81
2020-829907,44,36.58
2020-829909,129,4.01
2020-829910,22,8.03
2020-829911,4,84.47
2020-829913,12,73.77
2020-829914,46,42.3
2020-829915,34,39.75
2020-829918,100,15.08
2020-829919,10,26.9
2020-829922,5,72.75
2020-829923,9,54.63
2020-829926,10,53.7
2020-829927,29,23.25
2020-829928,36,25.02
2020-829929,24,18.79
2020-829930,14,70.77
2020-829931,497,50.07
2020-829934,13,27.5
2020-829935,68,52.56
2020-829937,17,34.73
2020-829938,2,38.17
2020-829940,31,53.78
2020-829941,17,17.08
2020-829942,25,40.02
2020-829945,27,13.29
2020-829946,32,44.9
2020-829952,25,33.05
2020-829954,22,21.58
2020-829955,40,32.19
2020-829957,19,34.16
2020-829958,13,46.82
2020-829959,44,32.73
2020-829961,24,50.8
2020-829962,315,30.03
2020-829963,22,54.59
2020-829964,2,93.82
2020-829965,3,71.9
2020-829969,30,25.06
2020-829970,2,53.0
2020-829970,3,53.0
2020-829972,1,45.41
2020-829972,1,37.02
2020-829973,8,45.57
2020-829974,270,13.89
2020-829976,49,14.5
2020-829976,49,14.5
2020-829977,12,83.65
2020-829978,10,52.55
2020-829979,29,15.06
2020-829980,27,37.22
2020-829982,43,25.06
2020-829983,29,33.72
2020-829984,27,21.9
2020-829985,19,39.04
2020-829986,17,59.74
2020-829988,133,33.15
2020-829989,11,30.81
2020-829992,44,39.4
2020-829993,1,105.03
2020-829994,30,29.53
2020-829995,31,61.68
2020-829996,14,33.42
2020-829997,32,9.02
2020-829998,477,22.0
2020-829999,130,25.23
2020-830001,14,25.29
2020-830002,485,25.05
2020-830004,118,99.53
2020-830006,1,276.8
2020-830007,16,34.52
2020-830008,22,17.13
2020-830010,39,47.82
2020-830011,1,9.65
2020-830012,58,10.87
2020-830013,12,43.3
2020-830014,48,25.42
2020-830015,13,63.1
2020-830017,4,69.7
2020-830018,25,30.29
2020-830020,28,40.16
2020-830022,12,57.02
2020-830023,1,19.54
2020-830026,26,61.74
2020-830027,5,102.07
2020-830027,5,102.07
2020-830028,5,28.44
2020-830030,37,79.36
2020-830031,21,32.72
2020-830033,1,51.39
2020-830033,1,51.39
2020-830035,12,87.66
2020-830036,10,62.54
2020-830037,22,55.12
