id_mutation,lot_numero,surface_carrez
2021-1707715,192,61.44
2021-1707723,16,60.03
2021-1707723,16,60.03
2021-1707724,1009,10.18
2021-1707725,223,61.35
2021-1707725,223,61.35
2021-1707727,296,113.84
2021-1707727,296,113.84
2021-1707730,49,33.41
2021-1707730,49,33.41
2021-1707735,11,23.18
2021-1707736,6,42.91
2021-1707736,6,42.91
2021-1707737,113,8.1
2021-1707737,113,8.1
2021-1707737,113,8.1
2021-1707737,113,8.1
2021-1707737,113,8.1
2021-1707738,42,51.87
2021-1707738,42,51.87
2021-1707747,19,31.27
2021-1707747,19,31.27
2021-1707748,5,53.1
2021-1707748,5,53.1
2021-1707749,252,20.33
2021-1707750,36,24.08
2021-1707750,36,24.08
2021-1707750,36,24.08
2021-1707751,42,37.6
2021-1707751,42,37.6
2021-1707754,14,50.98
2021-1707755,10,33.0
2021-1707755,10,33.0
2021-1707761,15,120.86
2021-1707761,15,120.86
2021-1707761,15,120.86
2021-1707762,39,26.95
2021-1707763,146,54.73
2021-1707763,146,54.73
2021-1707764,111,53.64
2021-1707765,10,51.93
2021-1707765,10,51.93
2021-1707767,310,122.79
2021-1707767,310,122.79
2021-1707768,2,15.01
2021-1707770,51,149.76
2021-1707770,17,149.76
2021-1707770,51,149.76
2021-1707771,10,8.91
2021-1707771,8,6.67
2021-1707771,9,6.97
2021-1707773,31,33.18
2021-1707774,587,16.05
2021-1707775,3,96.14
2021-1707775,3,96.14
2021-1707775,3,96.14
2021-1707776,37,31.1
2021-1707776,37,31.1
2021-1707780,14,182.82
2021-1707780,14,182.82
2021-1707781,69,185.4
2021-1707781,69,185.4
2021-1707781,69,185.4
2021-1707782,14,65.71
2021-1707782,14,65.71
2021-1707783,44,11.51
2021-1707784,13,50.6
2021-1707784,13,50.6
2021-1707786,38,42.29
2021-1707786,38,42.29
2021-1707787,10,58.04
2021-1707787,10,58.04
2021-1707790,14,109.29
2021-1707790,14,109.29
2021-1707792,3011,25.16
2021-1707793,109,72.8
2021-1707793,109,72.8
2021-1707794,13,57.29
2021-1707794,13,57.29
2021-1707803,152,12.12
2021-1707807,17,203.21
2021-1707807,17,203.21
2021-1707807,17,203.21
2021-1707809,114,47.48
2021-1707809,114,47.48
2021-1707810,14,9.42
2021-1707810,13,9.24
2021-1707810,22,183.1
2021-1707810,15,11.2
2021-1707810,22,183.1
2021-1707810,22,183.1
2021-1707810,22,183.1
2021-1707817,35,108.51
2021-1707817,35,108.51
2021-1707818,213,13.7
2021-1707821,116,28.6
2021-1707825,106,18.17
2021-1707828,30,34.03
2021-1707830,15,100.18
2021-1707830,15,100.18
2021-1707831,20,86.98
2021-1707831,20,86.98
2021-1707831,20,86.98
2021-1707833,16,148.24
2021-1707833,16,148.24
2021-1707835,16,79.76
2021-1707835,16,79.76
2021-1707839,118,22.55
2021-1707845,113,30.03
2021-1707845,113,30.03
2021-1707848,105,85.49
2021-1707848,105,85.49
2021-1707849,312,97.06
2021-1707849,312,97.06
2021-1707851,9,82.52
2021-1707851,9,82.52
2021-1707852,722,43.53
2021-1707852,722,43.53
2021-1707853,28,17.11
2021-1707854,31,11.22
2021-1707857,13,73.75
2021-1707857,13,73.75
2021-1707862,27,15.17
2021-1707864,11,44.95
2021-1707864,11,44.95
2021-1707867,13,165.03
2021-1707867,13,165.03
2021-1707868,47,38.86
2021-1707868,47,38.86
2021-1707871,39,17.09
2021-1707873,47,7.66
2021-1707875,11,9.63
2021-1707876,136,46.78
2021-1707876,136,46.78
2021-1707882,8,42.71
2021-1707882,8,42.71
2021-1707885,45,34.36
2021-1707887,9,92.69
2021-1707887,9,92.69
2021-1707888,116,83.54
2021-1707888,116,83.54
2021-1707889,103,29.03
2021-1707892,10,21.07
2021-1707895,40,15.0
2021-1707897,16,28.52
2021-1707898,16,97.12
2021-1707900,8,172.22
2021-1707900,8,172.22
2021-1707907,45,65.7
2021-1707907,45,65.7
2021-1707911,7,42.11
2021-1707911,7,42.11
2021-1707913,13,104.64
2021-1707913,13,104.64
2021-1707913,13,104.64
2021-1707915,21,52.21
2021-1707915,21,52.21
2021-1707919,3,171.97
2021-1707919,3,171.97
2021-1707919,3,171.97
2021-1707922,19,90.17
2021-1707923,8,68.15
2021-1707923,8,68.15
2021-1707923,8,68.15
2021-1707925,4,12.64
2021-1707929,3,112.96
2021-1707930,14,10.07
2021-1707930,16,7.87
2021-1707931,35,12.28
2021-1707937,215,97.74
2021-1707939,15,39.67
2021-1707942,10,174.13
2021-1707942,10,174.13
2021-1707944,171,32.0
2021-1707944,171,32.0
2021-1707944,171,32.0
2021-1707945,129,40.38
2021-1707945,129,40.38
2021-1707946,45,6.9
2021-1707947,113,41.33
2021-1707947,113,41.33
2021-1707947,113,41.33
2021-1707949,9,32.04
2021-1707951,17,8.24
2021-1707955,101,38.49
2021-1707956,28,29.88
2021-1707956,28,29.88
2021-1707958,109,53.15
2021-1707958,109,53.15
2021-1707959,28,27.06
2021-1707962,17,31.63
2021-1707963,18,73.91
2021-1707963,18,73.91
2021-1707966,16,8.31
2021-1707969,357,17.45
2021-1707970,5,52.16
2021-1707972,13,50.03
2021-1707972,13,50.03
2021-1707974,49,75.9
2021-1707974,49,75.9
2021-1707975,527,99.57
2021-1707975,527,99.57
2021-1707976,9,43.07
2021-1707977,47,28.16
2021-1707979,7,20.48
2021-1707981,26,57.13
2021-1707984,113,40.88
2021-1707985,14,22.39
2021-1707986,18,25.48
2021-1707986,18,25.48
2021-1707988,6,16.64
2021-1707989,39,6.65
2021-1707991,215,40.0
2021-1707991,215,40.0
2021-1707992,14,42.8
2021-1707993,7,52.39
2021-1707993,7,52.39
2021-1708001,4,435.3
2021-1708002,2,18.71
2021-1708005,12,55.51
2021-1708005,12,55.51
2021-1708008,51,27.92
2021-1708010,16,31.53
2021-1708010,16,31.53
2021-1708015,5,53.72
2021-1708015,5,53.72
2021-1708016,269,77.03
2021-1708016,269,77.03
2021-1708017,21,33.57
2021-1708017,21,33.57
2021-1708020,11,54.01
2021-1708021,6,40.53
2021-1708021,6,40.53
2021-1708022,7,192.55
2021-1708022,7,192.55
2021-1708022,7,192.55
2021-1708022,7,192.55
2021-1708024,100,71.41
2021-1708024,100,71.41
2021-1708026,24,24.62
2021-1708027,7,62.27
2021-1708027,7,62.27
2021-1708031,2,21.06
2021-1708032,187,49.58
2021-1708032,187,49.58
2021-1708033,38,53.5
2021-1708033,38,53.5
2021-1708043,10,71.33
2021-1708043,10,71.33
2021-1708043,10,71.33
2021-1708044,18,32.62
2021-1708044,18,32.62
2021-1708046,112,78.74
2021-1708050,12,47.36
2021-1708050,12,47.36
2021-1708053,19,23.91
2021-1708053,19,23.91
2021-1708056,7,19.64
2021-1708058,15,24.01
2021-1708062,63,35.51
2021-1708062,63,35.51
2021-1708063,108,52.54
2021-1708063,108,52.54
2021-1708064,43,7.0
2021-1708064,52,14.26
2021-1708065,107,63.91
2021-1708066,3,34.78
2021-1708066,3,34.78
2021-1708067,43,23.0
2021-1708068,127,30.6
2021-1708069,36,45.91
2021-1708069,36,45.91
2021-1708070,10,46.82
2021-1708070,10,46.82
2021-1708071,187,31.13
2021-1708072,169,50.48
2021-1708072,169,50.48
2021-1708073,37,16.04
2021-1708074,110,67.79
2021-1708074,110,67.79
2021-1708076,40,34.48
2021-1708076,40,34.48
2021-1708079,53,63.01
2021-1708079,53,63.01
2021-1708083,18,37.81
2021-1708083,18,37.81
2021-1708084,18,21.0
2021-1708084,18,21.0
2021-1708087,1,48.75
2021-1708091,53,26.87
2021-1708091,53,26.87
2021-1708091,53,26.87
2021-1708092,15,17.35
2021-1708093,10,60.5
2021-1708093,10,60.5
2021-1708096,6,79.52
2021-1708096,6,79.52
2021-1708097,22,66.62
2021-1708097,22,66.62
2021-1708098,11,124.43
2021-1708098,11,124.43
2021-1708099,114,80.6
2021-1708101,32,8.19
2021-1708101,32,8.19
2021-1708107,23,75.32
2021-1708107,23,75.32
2021-1708108,223,30.51
2021-1708108,223,30.51
2021-1708110,27,26.23
2021-1708110,27,26.23
2021-1708112,2,65.01
2021-1708113,111,47.0
2021-1708113,111,47.0
2021-1708116,15,48.21
2021-1708116,15,48.21
2021-1708117,46,29.09
2021-1708117,46,29.09
2021-1708121,15,58.06
2021-1708121,15,58.06
2021-1708123,10,41.54
2021-1708123,10,41.54
2021-1708124,31,39.0
2021-1708124,31,39.0
2021-1708127,201,15.35
2021-1708130,11,8.23
2021-1708132,109,56.48
2021-1708132,109,56.48
2021-1708132,109,56.48
2021-1708134,29,23.31
2021-1708134,29,23.31
2021-1708135,435,22.25
2021-1708137,9,115.73
2021-1708139,14,121.16
2021-1708139,14,121.16
2021-1708142,122,36.8
2021-1708143,50,49.87
2021-1708148,44,52.95
2021-1708148,44,52.95
2021-1708149,15,38.95
2021-1708151,7,24.05
2021-1708152,14,114.09
2021-1708152,14,114.09
2021-1708153,13,14.58
2021-1708153,13,14.58
2021-1708154,6,58.25
2021-1708156,100,153.59
2021-1708156,100,153.59
2021-1708156,100,153.59
2021-1708166,4,37.42
2021-1708166,4,37.42
2021-1708167,106,41.28
2021-1708167,106,41.28
2021-1708171,15,9.32
2021-1708171,18,8.29
2021-1708172,6,24.08
2021-1708176,15,39.0
2021-1708176,15,39.0
2021-1708182,9,30.4
2021-1708184,106,79.66
2021-1708184,106,79.66
2021-1708186,6,87.1
2021-1708186,6,87.1
2021-1708187,228,30.47
2021-1708190,27,36.53
2021-1708190,27,36.53
2021-1708191,13,72.12
2021-1708191,13,72.12
2021-1708192,31,10.05
2021-1708195,21,16.72
2021-1708198,54,14.02
2021-1708199,18,17.09
2021-1708200,30,39.6
2021-1708200,30,39.6
2021-1708201,7,41.45
2021-1708201,7,41.45
2021-1708202,679,108.59
2021-1708202,679,108.59
2021-1708203,729,16.62
2021-1708204,58,37.73
2021-1708204,58,37.73
2021-1708205,8,53.93
2021-1708205,8,53.93
2021-1708205,8,53.93
2021-1708206,22,113.77
2021-1708206,22,113.77
2021-1708207,222,80.61
2021-1708207,222,80.61
2021-1708209,19,23.01
2021-1708210,10,77.96
2021-1708210,10,77.96
2021-1708211,17,27.31
2021-1708211,17,27.31
2021-1708213,9,49.82
2021-1708213,9,49.82
2021-1708216,2,45.55
2021-1708216,2,45.55
2021-1708218,25,9.74
2021-1708222,66,78.56
2021-1708222,30,78.56
2021-1708222,66,78.56
2021-1708223,49,42.83
2021-1708225,120,8.45
2021-1708225,119,7.1
2021-1708227,24,14.73
2021-1708229,15,52.66
2021-1708231,8,87.11
2021-1708231,8,87.11
2021-1708231,8,87.11
2021-1708233,114,34.88
2021-1708233,114,34.88
2021-1708234,18,36.12
2021-1708237,13,56.0
2021-1708237,13,56.0
2021-1708238,9,26.78
2021-1708238,9,26.78
2021-1708239,65,18.59
2021-1708240,32,26.02
2021-1708241,9,39.45
2021-1708243,34,73.36
2021-1708243,34,73.36
2021-1708245,310,0.01
2021-1708246,13,14.0
2021-1708250,1022,23.73
2021-1708250,1022,23.73
2021-1708251,8,61.27
2021-1708251,8,61.27
2021-1708256,8,25.67
2021-1708257,22,76.11
2021-1708257,22,76.11
2021-1708258,44,76.2
2021-1708258,44,76.2
2021-1708261,15,43.69
2021-1708261,15,43.69
2021-1708261,15,43.69
2021-1708264,167,24.6
2021-1708264,167,24.6
2021-1708265,37,123.37
2021-1708265,37,123.37
2021-1708265,37,123.37
2021-1708266,37,22.2
2021-1708267,4,70.43
2021-1708267,4,70.43
2021-1708268,14,61.02
2021-1708268,14,61.02
2021-1708269,17,35.43
2021-1708269,17,35.43
2021-1708270,10,52.49
2021-1708271,151,35.25
2021-1708271,151,35.25
2021-1708272,4,73.35
2021-1708272,4,73.35
2021-1708273,489,47.84
2021-1708279,5,16.4
2021-1708281,26,60.04
2021-1708281,26,60.04
2021-1708282,15,36.75
2021-1708284,32,28.21
2021-1708284,32,28.21
2021-1708285,12,25.08
2021-1708285,12,25.08
2021-1708288,8,101.4
2021-1708288,8,101.4
2021-1708289,16,18.73
2021-1708290,40,151.46
2021-1708290,40,151.46
2021-1708290,40,151.46
2021-1708297,56,31.5
2021-1708297,56,31.5
2021-1708298,28,56.86
2021-1708298,28,56.86
2021-1708299,46,38.97
2021-1708299,46,38.97
2021-1708300,105,19.39
2021-1708301,21,27.19
2021-1708301,21,27.19
2021-1708303,16,64.03
2021-1708303,16,64.03
2021-1708306,1,351.99
2021-1708307,11,100.22
2021-1708307,11,100.22
2021-1708307,11,100.22
2021-1708307,11,100.22
2021-1708314,40,56.04
2021-1708314,40,56.04
2021-1708318,19,21.51
2021-1708326,29,17.28
2021-1708327,13,28.89
2021-1708327,13,28.89
2021-1708328,21,36.38
2021-1708328,21,36.38
2021-1708330,44,5.64
2021-1708332,8,43.61
2021-1708332,8,43.61
2021-1708334,223,113.25
2021-1708337,32,25.38
2021-1708343,141,57.06
2021-1708343,141,57.06
2021-1708345,17,48.6
2021-1708345,17,48.6
2021-1708346,267,89.86
2021-1708347,5,26.85
2021-1708348,45,26.74
2021-1708349,131,22.35
2021-1708350,12,93.5
2021-1708350,12,93.5
2021-1708351,14,51.39
2021-1708351,14,51.39
2021-1708355,3,14.24
2021-1708357,36,111.54
2021-1708357,36,111.54
2021-1708358,34,51.07
2021-1708358,34,51.07
2021-1708359,2033,30.71
2021-1708359,2033,30.71
2021-1708364,62,52.04
2021-1708365,39,35.74
2021-1708365,39,35.74
2021-1708368,14,48.73
2021-1708368,14,48.73
2021-1708370,10,37.87
2021-1708370,10,37.87
2021-1708373,78,15.4
2021-1708374,5,47.96
2021-1708374,5,47.96
2021-1708375,12,13.31
2021-1708375,12,13.31
2021-1708379,17,84.43
2021-1708379,17,84.43
2021-1708384,6,18.04
2021-1708386,22,35.72
2021-1708386,22,35.72
2021-1708387,149,51.31
2021-1708387,149,51.31
2021-1708388,2,49.11
2021-1708388,2,49.11
2021-1708389,12,14.25
2021-1708390,4,17.63
2021-1708390,4,17.63
2021-1708391,19,16.61
2021-1708393,75,19.79
2021-1708398,127,28.96
2021-1708398,127,28.96
2021-1708399,17,81.91
2021-1708399,17,81.91
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708402,30,12.03
2021-1708404,52,54.22
2021-1708404,52,54.22
2021-1708406,45,20.8
2021-1708407,11,45.19
2021-1708407,11,45.19
2021-1708410,10,27.19
2021-1708413,134,45.8
2021-1708413,134,45.8
2021-1708416,19,35.65
2021-1708416,19,35.65
2021-1708418,19,53.85
2021-1708420,26,33.49
2021-1708422,13,88.04
2021-1708422,13,88.04
2021-1708422,13,88.04
2021-1708423,21,66.46
2021-1708425,66,34.3
2021-1708426,17,71.5
2021-1708426,17,71.5
2021-1708430,6,48.03
2021-1708430,6,48.03
2021-1708431,13,118.68
2021-1708433,5,45.71
2021-1708433,5,45.71
2021-1708434,228,37.94
2021-1708434,228,37.94
2021-1708436,30,9.02
2021-1708436,36,10.45
2021-1708437,8,60.3
2021-1708437,8,60.3
2021-1708440,28,37.05
2021-1708440,28,37.05
2021-1708441,20,32.95
2021-1708441,20,32.95
2021-1708442,14,22.12
2021-1708443,13,103.22
2021-1708443,13,103.22
2021-1708443,19,6.07
2021-1708444,13,27.25
2021-1708444,13,27.25
2021-1708445,18,30.4
2021-1708445,18,30.4
2021-1708448,8,35.6
2021-1708451,12,34.51
2021-1708451,12,34.51
2021-1708455,8,43.37
2021-1708457,19,27.71
2021-1708457,19,27.71
2021-1708460,7,39.6
2021-1708462,42,9.75
2021-1708468,2,91.83
2021-1708468,1,25.76
2021-1708469,6,118.8
2021-1708469,6,118.8
2021-1708471,313,71.64
2021-1708471,313,71.64
2021-1708472,20,41.04
2021-1708472,20,41.04
2021-1708473,8,54.32
2021-1708474,4,44.18
2021-1708474,4,44.18
2021-1708475,10,32.19
2021-1708475,10,32.19
2021-1708476,33,65.62
2021-1708476,33,65.62
2021-1708478,56,12.4
2021-1708479,21,26.8
2021-1708480,13,60.65
2021-1708480,13,60.65
2021-1708484,15,56.26
2021-1708484,15,56.26
2021-1708485,25,30.55
2021-1708485,25,30.55
2021-1708487,9,33.9
2021-1708487,9,33.9
2021-1708488,5,23.7
2021-1708488,5,23.7
2021-1708489,37,14.91
2021-1708490,19,69.52
2021-1708491,4,28.02
2021-1708491,4,28.02
2021-1708492,25,8.0
2021-1708493,23,38.0
2021-1708493,23,38.0
2021-1708497,5,89.65
2021-1708497,5,89.65
2021-1708499,478,31.67
2021-1708499,478,31.67
2021-1708503,3007,129.85
2021-1708505,6,27.25
2021-1708508,8,75.5
2021-1708508,8,75.5
2021-1708509,12,40.28
2021-1708509,12,40.28
2021-1708511,211,9.78
2021-1708513,25,24.19
2021-1708513,25,24.19
2021-1708517,22,68.71
2021-1708517,22,68.71
2021-1708519,16,26.59
2021-1708521,550,67.72
2021-1708531,259,18.63
2021-1708532,25H,48.54
2021-1708532,25H,48.54
2021-1708533,5234,102.08
2021-1708533,5234,102.08
2021-1708534,111,51.27
2021-1708535,20,85.06
2021-1708535,20,85.06
2021-1708536,10,59.88
2021-1708536,10,59.88
2021-1708537,31,17.93
2021-1708538,1,27.3
2021-1708538,1,27.3
2021-1708539,261,70.02
2021-1708540,13,323.08
2021-1708540,13,323.08
2021-1708540,33,8.5
2021-1708540,32,6.11
2021-1708540,13,323.08
2021-1708543,17,55.17
2021-1708545,2,73.42
2021-1708545,2,73.42
2021-1708546,33,66.76
2021-1708546,33,66.76
2021-1708548,10,52.57
2021-1708548,10,52.57
2021-1708554,205,134.0
2021-1708556,140,9.9
2021-1708556,141,9.37
2021-1708556,120,15.37
2021-1708558,23,39.94
2021-1708558,23,39.94
2021-1708559,8,54.97
2021-1708559,8,54.97
2021-1708560,14,46.0
2021-1708560,14,46.0
2021-1708561,40,37.34
2021-1708561,40,37.34
2021-1708562,13,7.75
2021-1708569,27,99.0
2021-1708569,27,99.0
2021-1708570,11,69.1
2021-1708570,11,69.1
2021-1708572,270,43.43
2021-1708572,270,43.43
2021-1708572,270,43.43
2021-1708573,7,42.61
2021-1708577,39,16.45
2021-1708580,14,26.72
2021-1708580,14,26.72
2021-1708583,11,10.0
2021-1708585,16,38.0
2021-1708586,9,35.16
2021-1708586,9,35.16
2021-1708591,74,8.12
2021-1708592,41,54.9
2021-1708592,41,54.9
2021-1708593,37,7.35
2021-1708594,6,13.78
2021-1708594,6,13.78
2021-1708596,11,51.53
2021-1708596,11,51.53
2021-1708598,38,85.54
2021-1708598,38,85.54
2021-1708600,6,19.6
2021-1708601,197,30.01
2021-1708606,18,9.41
2021-1708607,1,34.47
2021-1708609,5,261.69
2021-1708609,5,261.69
2021-1708616,11,37.87
2021-1708616,11,37.87
2021-1708617,164,5.32
2021-1708617,132,202.03
2021-1708617,132,202.03
2021-1708617,132,202.03
2021-1708617,166,7.36
2021-1708619,207,26.34
2021-1708619,207,26.34
2021-1708620,186,48.02
2021-1708620,186,48.02
2021-1708621,16,32.32
2021-1708621,16,32.32
2021-1708621,16,32.32
2021-1708622,100,18.16
2021-1708625,9,28.95
2021-1708628,14,54.15
2021-1708628,14,54.15
2021-1708629,58,63.3
2021-1708629,58,63.3
2021-1708630,257,33.4
2021-1708630,257,33.4
2021-1708632,15,38.17
2021-1708632,15,38.17
2021-1708635,179,35.29
2021-1708643,246,19.2
2021-1708643,246,19.2
2021-1708644,13,51.11
2021-1708644,13,51.11
2021-1708645,11,117.35
2021-1708645,20,9.9
2021-1708645,11,117.35
2021-1708646,10,45.3
2021-1708646,10,45.3
2021-1708647,57,41.26
2021-1708648,176,102.7
2021-1708648,176,102.7
2021-1708649,46,25.18
2021-1708650,4,31.26
2021-1708650,4,31.26
2021-1708652,20,35.8
2021-1708652,20,35.8
2021-1708654,74,10.0
2021-1708655,1059,26.89
2021-1708656,5,21.6
2021-1708657,10,43.84
2021-1708657,10,43.84
2021-1708658,17,11.48
2021-1708659,1062,41.7
2021-1708659,1062,41.7
2021-1708660,102,34.41
2021-1708660,102,34.41
2021-1708661,261,27.83
2021-1708661,261,27.83
2021-1708664,18,17.16
2021-1708667,153,82.65
2021-1708667,153,82.65
2021-1708668,52,74.88
2021-1708671,20,26.1
2021-1708671,20,26.1
2021-1708674,14,75.49
2021-1708674,14,75.49
2021-1708675,32,66.0
2021-1708677,16,38.38
2021-1708677,16,38.38
2021-1708678,102,112.99
2021-1708683,19,151.45
2021-1708683,19,151.45
2021-1708684,12,125.88
2021-1708685,334,26.03
2021-1708685,334,26.03
2021-1708686,209,66.05
2021-1708686,209,66.05
2021-1708687,20,28.87
2021-1708687,20,28.87
2021-1708688,30,72.07
2021-1708688,28,12.9
2021-1708691,19,9.48
2021-1708695,1,130.56
2021-1708697,15,40.6
2021-1708703,2036,46.87
2021-1708703,2036,46.87
2021-1708710,25,24.01
2021-1708711,11,51.88
2021-1708712,2,205.93
2021-1708712,2,205.93
2021-1708712,2,205.93
2021-1708717,14,35.59
2021-1708718,5,52.37
2021-1708719,13,27.45
2021-1708719,13,27.45
2021-1708720,92,5.8
2021-1708720,55,9.81
2021-1708720,54,10.77
2021-1708720,56,10.0
2021-1708720,57,9.44
2021-1708721,42,10.5
2021-1708723,10,42.22
2021-1708723,10,42.22
2021-1708727,36,76.1
2021-1708727,36,76.1
2021-1708728,1,123.02
2021-1708728,1,123.02
2021-1708737,5,47.03
2021-1708738,1050,31.79
2021-1708738,1050,31.79
2021-1708739,11,36.9
2021-1708739,11,36.9
2021-1708740,118,30.67
2021-1708740,118,30.67
2021-1708741,24,19.17
2021-1708742,14,86.58
2021-1708742,14,86.58
2021-1708744,114,44.7
2021-1708747,107,174.96
2021-1708747,107,174.96
2021-1708748,15,45.25
2021-1708748,15,45.25
2021-1708752,47,26.81
2021-1708753,57,11.4
2021-1708754,42,77.57
2021-1708754,42,77.57
2021-1708756,66,11.25
2021-1708756,66,11.25
2021-1708756,66,11.25
2021-1708757,26,91.07
2021-1708757,26,91.07
2021-1708760,72,30.38
2021-1708760,72,30.38
2021-1708761,23,34.44
2021-1708761,20,34.44
2021-1708762,3,69.01
2021-1708763,136,11.6
2021-1708765,23,38.89
2021-1708766,846,27.02
2021-1708767,7,70.52
2021-1708767,7,70.52
2021-1708768,771,10.58
2021-1708770,18,86.65
2021-1708770,18,86.65
2021-1708772,5,74.47
2021-1708775,61,12.98
2021-1708776,26,38.02
2021-1708777,13,90.51
2021-1708777,13,90.51
2021-1708779,3,17.16
2021-1708783,12,74.47
2021-1708785,14,50.17
2021-1708788,1004,74.96
2021-1708789,23,79.75
2021-1708789,23,79.75
2021-1708793,1064,29.86
2021-1708799,442,47.08
2021-1708799,442,47.08
2021-1708807,22,34.13
2021-1708807,22,34.13
2021-1708812,210,47.55
2021-1708812,210,47.55
2021-1708813,16,21.23
2021-1708813,16,21.23
2021-1708815,33,7.12
2021-1708819,201,45.34
2021-1708819,201,45.34
2021-1708820,1,50.17
2021-1708821,11,139.87
2021-1708821,11,139.87
2021-1708823,171,21.64
2021-1708826,24,16.46
2021-1708827,5,38.64
2021-1708827,5,38.64
2021-1708828,1504,9.25
2021-1708829,24,10.0
2021-1708833,14,33.13
2021-1708835,37,32.3
2021-1708836,238,42.44
2021-1708836,238,42.44
2021-1708837,2,40.76
2021-1708837,2,40.76
2021-1708838,4,14.53
2021-1708839,10,62.72
2021-1708840,5,68.53
2021-1708843,42,52.39
2021-1708843,42,52.39
2021-1708845,248,30.37
2021-1708845,248,30.37
2021-1708846,37,48.23
2021-1708846,37,48.23
2021-1708848,62,57.2
2021-1708849,24,29.75
2021-1708850,4,103.16
2021-1708850,4,103.16
2021-1708856,121,38.05
2021-1708856,121,38.05
2021-1708857,17,37.08
2021-1708857,17,37.08
2021-1708858,240,41.51
2021-1708858,240,41.51
2021-1708861,5,23.72
2021-1708864,1,20.7
2021-1708867,160,52.34
2021-1708868,33,80.87
2021-1708868,33,80.87
2021-1708868,33,80.87
2021-1708870,15,41.58
2021-1708870,15,41.58
2021-1708871,17,143.85
2021-1708871,17,143.85
2021-1708879,108,75.57
2021-1708879,108,75.57
2021-1708883,64,11.8
2021-1708886,30,17.35
2021-1708886,30,17.35
2021-1708887,25,18.8
2021-1708887,25,18.8
2021-1708888,18,90.8
2021-1708888,18,90.8
2021-1708889,16,66.39
2021-1708889,16,66.39
2021-1708890,55,14.3
2021-1708890,106,20.7
2021-1708891,16,49.9
2021-1708891,16,49.9
2021-1708894,42,89.03
2021-1708894,42,89.03
2021-1708894,42,89.03
2021-1708895,3,24.26
2021-1708897,406,15.6
2021-1708898,26,63.14
2021-1708898,26,63.14
2021-1708902,71,24.46
2021-1708902,71,24.46
2021-1708903,129,54.35
2021-1708903,129,54.35
2021-1708904,6,56.71
2021-1708904,6,56.71
2021-1708906,103,203.08
2021-1708909,24,42.04
2021-1708909,24,42.04
2021-1708914,3,97.61
2021-1708914,3,97.61
2021-1708917,114,62.37
2021-1708917,114,62.37
2021-1708918,169,10.56
2021-1708919,2,54.48
2021-1708927,4,26.59
2021-1708927,4,26.59
2021-1708928,6,68.74
2021-1708930,11,77.7
2021-1708930,11,77.7
2021-1708934,26,7.91
2021-1708935,55,34.3
2021-1708937,22,112.6
2021-1708937,22,112.6
2021-1708939,27,17.4
2021-1708940,25,23.44
2021-1708940,25,23.44
2021-1708942,1,35.29
2021-1708944,26,23.54
2021-1708945,20,59.54
2021-1708952,73,81.25
2021-1708952,73,81.25
2021-1708953,10,45.09
2021-1708953,10,45.09
2021-1708958,35,17.1
2021-1708958,35,17.1
2021-1708960,5,12.12
2021-1708961,9,26.04
2021-1708961,9,26.04
2021-1708962,11,61.34
2021-1708962,11,61.34
2021-1708966,106,24.34
2021-1708969,20,47.61
2021-1708969,20,47.61
2021-1708970,2,40.16
2021-1708977,14,7.69
2021-1708978,181,70.86
2021-1708978,181,70.86
2021-1708980,26,17.46
2021-1708986,52,23.99
2021-1708987,208,58.0
2021-1708989,13,16.68
2021-1708990,1,54.17
2021-1708991,119,104.71
2021-1708991,119,104.71
2021-1708993,403,36.35
2021-1708993,403,36.35
2021-1708995,6,23.84
2021-1708996,2,32.05
2021-1708997,16,28.33
2021-1708997,16,28.33
2021-1708998,15,47.58
2021-1708998,17,80.82
2021-1708999,11,75.16
2021-1708999,22,9.01
2021-1708999,11,75.16
2021-1709005,86,10.56
2021-1709008,118,30.6
2021-1709008,118,30.6
2021-1709012,12,41.11
2021-1709012,12,41.11
2021-1709014,135,90.12
2021-1709018,21,57.6
2021-1709020,56,8.8
2021-1709023,11,29.34
2021-1709024,19,17.9
2021-1709033,24,55.38
2021-1709033,24,55.38
2021-1709034,29,100.95
2021-1709034,29,100.95
2021-1709036,29,12.95
2021-1709040,30,59.76
2021-1709040,30,59.76
2021-1709041,11,49.23
2021-1709041,11,49.23
2021-1709042,24,77.66
2021-1709043,43,26.02
2021-1709044,20,20.92
2021-1709044,20,20.92
2021-1709045,1,42.05
2021-1709047,51,33.53
2021-1709047,51,33.53
2021-1709049,102,80.18
2021-1709049,102,80.18
2021-1709051,12,21.73
2021-1709051,12,21.73
2021-1709053,12,44.2
2021-1709053,12,44.2
2021-1709054,384,89.92
2021-1709054,384,89.92
2021-1709055,34,43.08
2021-1709055,34,43.08
2021-1709056,14,46.04
2021-1709056,14,46.04
2021-1709057,21,65.23
2021-1709057,21,65.23
2021-1709059,79,15.55
2021-1709062,18,94.57
2021-1709062,18,94.57
2021-1709064,13,49.16
2021-1709064,13,49.16
2021-1709064,13,49.16
2021-1709069,1,80.11
2021-1709070,319,24.0
2021-1709071,14,23.45
2021-1709071,14,23.45
2021-1709073,29,35.11
2021-1709075,3,66.21
2021-1709079,93,114.2
2021-1709079,93,114.2
2021-1709082,35,15.12
2021-1709082,35,15.12
