id_mutation,lot_numero,surface_carrez
2022-1655590,13,23.1
2022-1655592,38,84.45
2022-1655592,38,84.45
2022-1655593,156,79.35
2022-1655593,156,79.35
2022-1655599,77,18.14
2022-1655601,11,40.17
2022-1655601,11,40.17
2022-1655603,18,36.35
2022-1655603,18,36.35
2022-1655604,126,11.39
2022-1655607,14,73.64
2022-1655608,18,61.37
2022-1655608,18,61.37
2022-1655610,11,93.73
2022-1655611,28,27.62
2022-1655615,111,46.41
2022-1655615,111,46.41
2022-1655616,13,70.07
2022-1655616,13,70.07
2022-1655618,101,119.1
2022-1655619,1847,74.02
2022-1655619,1847,74.02
2022-1655620,9,37.38
2022-1655625,414,21.29
2022-1655631,72,10.82
2022-1655634,12,235.77
2022-1655634,12,235.77
2022-1655634,12,235.77
2022-1655637,29,82.08
2022-1655637,29,82.08
2022-1655652,21,26.65
2022-1655653,37,28.55
2022-1655656,2,63.72
2022-1655664,149,31.71
2022-1655665,9,29.22
2022-1655665,9,29.22
2022-1655668,112,37.51
2022-1655673,8,15.54
2022-1655679,99,40.78
2022-1655679,99,40.78
2022-1655682,11,32.32
2022-1655682,11,32.32
2022-1655683,263,68.49
2022-1655683,263,68.49
2022-1655684,113,66.04
2022-1655684,113,66.04
2022-1655689,28,12.61
2022-1655689,1,149.65
2022-1655689,1,149.65
2022-1655690,10,108.13
2022-1655691,5,158.5
2022-1655691,5,158.5
2022-1655691,5,158.5
2022-1655692,10,21.23
2022-1655693,20,109.79
2022-1655693,20,109.79
2022-1655695,158,91.6
2022-1655696,26,36.08
2022-1655696,26,36.08
2022-1655697,20,23.1
2022-1655700,58,32.56
2022-1655701,24,59.9
2022-1655701,24,59.9
2022-1655702,5,100.41
2022-1655703,10,49.31
2022-1655703,10,49.31
2022-1655707,18,75.61
2022-1655707,18,75.61
2022-1655707,18,75.61
2022-1655710,9,18.86
2022-1655711,123,31.87
2022-1655711,123,31.87
2022-1655712,71,23.51
2022-1655713,123,31.56
2022-1655715,3,17.9
2022-1655715,3,17.9
2022-1655717,3,17.9
2022-1655718,3,66.49
2022-1655720,9,70.12
2022-1655722,20,61.08
2022-1655722,20,61.08
2022-1655725,4,14.65
2022-1655727,332,26.93
2022-1655728,5,12.15
2022-1655732,35,15.8
2022-1655733,1,130.35
2022-1655735,1,34.7
2022-1655736,107,35.76
2022-1655736,107,35.76
2022-1655738,16,7.6
2022-1655742,8,8.68
2022-1655743,113,26.35
2022-1655746,32,30.11
2022-1655748,206,57.01
2022-1655748,206,57.01
2022-1655753,11,35.46
2022-1655753,11,35.46
2022-1655754,5,17.76
2022-1655759,142,24.58
2022-1655760,10,55.25
2022-1655760,10,55.25
2022-1655761,13,24.32
2022-1655761,13,24.32
2022-1655763,6,48.62
2022-1655763,6,48.62
2022-1655764,967,33.36
2022-1655765,15,169.04
2022-1655766,48,16.9
2022-1655767,12,55.95
2022-1655767,12,55.95
2022-1655769,2,59.17
2022-1655769,2,59.17
2022-1655774,39,34.16
2022-1655774,39,34.16
2022-1655775,23,41.53
2022-1655775,23,41.53
2022-1655776,19,22.88
2022-1655776,19,22.88
2022-1655777,207,33.9
2022-1655777,207,33.9
2022-1655778,107,133.07
2022-1655778,107,133.07
2022-1655779,19,25.57
2022-1655781,3032,20.36
2022-1655782,35,40.32
2022-1655786,26,33.18
2022-1655787,1,101.97
2022-1655790,5,34.9
2022-1655790,5,34.9
2022-1655791,8,84.22
2022-1655795,8,45.89
2022-1655795,8,45.89
2022-1655796,169,24.1
2022-1655798,4,16.51
2022-1655799,18,37.63
2022-1655799,18,37.63
2022-1655804,62,71.17
2022-1655805,380,26.48
2022-1655806,63,24.59
2022-1655809,12,48.51
2022-1655810,196,110.75
2022-1655811,110,31.58
2022-1655811,110,31.58
2022-1655812,22,77.76
2022-1655812,22,77.76
2022-1655814,25,29.37
2022-1655816,79,40.53
2022-1655816,79,40.53
2022-1655818,108,90.64
2022-1655818,108,90.64
2022-1655818,108,90.64
2022-1655818,108,90.64
2022-1655819,7,103.01
2022-1655821,3,386.0
2022-1655823,10,50.59
2022-1655823,10,50.59
2022-1655824,110,54.33
2022-1655824,110,54.33
2022-1655825,27,21.51
2022-1655825,27,21.51
2022-1655826,2,32.84
2022-1655826,2,32.84
2022-1655827,1,103.28
2022-1655837,30,22.52
2022-1655837,30,22.52
2022-1655838,1,43.18
2022-1655839,3,95.3
2022-1655839,3,95.3
2022-1655840,11,52.19
2022-1655841,3,14.04
2022-1655842,18,118.94
2022-1655842,18,118.94
2022-1655845,125,56.34
2022-1655845,125,56.34
2022-1655846,30,44.31
2022-1655846,30,44.31
2022-1655847,22,66.02
2022-1655847,22,66.02
2022-1655847,22,66.02
2022-1655848,545,25.86
2022-1655848,545,25.86
2022-1655848,545,25.86
2022-1655849,24,26.27
2022-1655851,412,14.36
2022-1655852,13,22.85
2022-1655853,6,91.65
2022-1655853,6,91.65
2022-1655854,46,40.52
2022-1655854,46,40.52
2022-1655854,46,40.52
2022-1655855,119,38.5
2022-1655855,119,38.5
2022-1655856,34,12.44
2022-1655856,34,12.44
2022-1655859,18,102.69
2022-1655860,28,25.6
2022-1655864,50,28.03
2022-1655865,116,384.73
2022-1655865,116,384.73
2022-1655865,116,384.73
2022-1655866,104,64.65
2022-1655866,104,64.65
2022-1655868,56,35.36
2022-1655868,56,35.36
2022-1655869,3068,27.95
2022-1655875,120,28.61
2022-1655875,120,28.61
2022-1655876,105,71.23
2022-1655879,29,28.01
2022-1655879,29,28.01
2022-1655880,3,61.02
2022-1655880,3,61.02
2022-1655882,17,83.84
2022-1655882,17,83.84
2022-1655883,40,82.05
2022-1655884,26,16.07
2022-1655885,28,82.59
2022-1655886,21,40.27
2022-1655886,21,40.27
2022-1655887,9,51.07
2022-1655887,9,51.07
2022-1655888,2,82.3
2022-1655890,19,47.31
2022-1655891,218,56.68
2022-1655891,218,56.68
2022-1655895,7,52.88
2022-1655897,6,21.1
2022-1655897,6,21.1
2022-1655898,8,33.5
2022-1655900,22,44.0
2022-1655900,22,44.0
2022-1655901,4,114.05
2022-1655901,4,114.05
2022-1655903,32,123.4
2022-1655903,32,123.4
2022-1655907,3,16.81
2022-1655909,3,11.0
2022-1655909,3,11.0
2022-1655910,35,44.36
2022-1655910,35,44.36
2022-1655913,69,35.09
2022-1655914,16,28.16
2022-1655916,12,15.21
2022-1655918,119,36.86
2022-1655920,44,84.36
2022-1655922,34,55.82
2022-1655922,34,55.82
2022-1655923,6,60.07
2022-1655923,6,60.07
2022-1655925,30,30.6
2022-1655925,30,30.6
2022-1655926,10,81.81
2022-1655926,10,81.81
2022-1655928,39,13.04
2022-1655931,186,53.22
2022-1655933,84,31.01
2022-1655935,80,62.6
2022-1655935,80,62.6
2022-1655938,5,51.58
2022-1655941,15,140.02
2022-1655941,15,140.02
2022-1655942,34,32.33
2022-1655942,34,32.33
2022-1655943,11,36.95
2022-1655943,11,36.95
2022-1655944,1132,49.89
2022-1655944,1132,49.89
2022-1655945,197,40.85
2022-1655947,12,34.01
2022-1655947,12,34.01
2022-1655948,618,66.09
2022-1655953,200,7.74
2022-1655954,17,12.03
2022-1655955,48,36.37
2022-1655955,48,36.37
2022-1655956,173,23.61
2022-1655965,64,64.43
2022-1655965,64,64.43
2022-1655966,16,48.56
2022-1655966,16,48.56
2022-1655972,24,10.84
2022-1655975,101,26.51
2022-1655979,12,54.61
2022-1655979,12,54.61
2022-1655983,46,19.06
2022-1655984,19,44.75
2022-1655988,218,23.74
2022-1655989,39,8.0
2022-1655992,12,26.05
2022-1655993,6,20.92
2022-1655998,6,31.32
2022-1655998,6,31.32
2022-1656001,4,64.49
2022-1656001,4,64.49
2022-1656002,26,25.36
2022-1656004,116,55.81
2022-1656004,116,55.81
2022-1656006,17,44.0
2022-1656007,36,31.3
2022-1656007,36,31.3
2022-1656008,3,84.03
2022-1656008,3,84.03
2022-1656009,164,30.3
2022-1656011,185,25.1
2022-1656012,1034,15.74
2022-1656014,31,51.5
2022-1656015,37,43.62
2022-1656018,35,38.59
2022-1656018,35,38.59
2022-1656029,14,20.44
2022-1656040,19,77.65
2022-1656040,19,77.65
2022-1656042,14,93.44
2022-1656042,14,93.44
2022-1656044,1222,36.07
2022-1656044,1222,36.07
2022-1656046,160,9.37
2022-1656053,14,49.9
2022-1656056,45,77.01
2022-1656057,21,53.1
2022-1656060,2,54.82
2022-1656063,14,10.42
2022-1656066,208,29.72
2022-1656066,208,29.72
2022-1656067,37,51.49
2022-1656067,37,51.49
2022-1656067,37,51.49
2022-1656073,11,9.0
2022-1656075,29,34.04
2022-1656075,29,34.04
2022-1656076,1,39.87
2022-1656078,19,29.59
2022-1656079,25,26.05
2022-1656079,25,26.05
2022-1656080,11,168.59
2022-1656080,11,168.59
2022-1656080,11,168.59
2022-1656083,213,43.39
2022-1656083,213,43.39
2022-1656087,14,10.11
2022-1656089,13,23.01
2022-1656091,63,19.8
2022-1656093,10,25.28
2022-1656094,28,17.1
2022-1656095,104,11.45
2022-1656105,29,35.36
2022-1656108,12,26.23
2022-1656108,11,34.89
2022-1656108,11,34.89
2022-1656108,12,26.23
2022-1656114,11,68.57
2022-1656114,11,68.57
2022-1656116,12,29.18
2022-1656116,12,29.18
2022-1656119,55,40.67
2022-1656119,55,40.67
2022-1656123,3,22.08
2022-1656124,4,47.08
2022-1656124,4,47.08
2022-1656125,1483,75.44
2022-1656126,313,28.1
2022-1656127,9,12.94
2022-1656131,124,12.29
2022-1656136,6,23.59
2022-1656141,31,13.7
2022-1656141,8,17.7
2022-1656141,32,14.1
2022-1656142,9,19.7
2022-1656144,10,138.03
2022-1656145,46,45.2
2022-1656145,46,45.2
2022-1656147,152,19.54
2022-1656151,14,58.98
2022-1656152,11,60.7
2022-1656152,11,60.7
2022-1656154,20,16.39
2022-1656157,4,35.03
2022-1656158,163,66.02
2022-1656158,163,66.02
2022-1656159,1814,27.93
2022-1656159,1814,27.93
2022-1656161,27,41.25
2022-1656161,27,41.25
2022-1656163,20,76.66
2022-1656164,9,116.93
2022-1656164,9,116.93
2022-1656164,9,116.93
2022-1656164,9,116.93
2022-1656165,12,60.12
2022-1656165,12,60.12
2022-1656166,170,44.33
2022-1656166,170,44.33
2022-1656167,180,40.23
2022-1656170,129,78.59
2022-1656173,129,37.43
2022-1656174,25,57.7
2022-1656175,4,23.39
2022-1656175,4,23.39
2022-1656176,172,48.0
2022-1656178,12,36.49
2022-1656178,12,36.49
2022-1656179,13,38.04
2022-1656181,67,11.72
2022-1656182,10,64.14
2022-1656182,10,64.14
2022-1656183,132,9.75
2022-1656190,1112,63.53
2022-1656190,1112,63.53
2022-1656191,21,28.36
2022-1656192,95,25.62
2022-1656192,95,25.62
2022-1656193,17,31.1
2022-1656198,31,39.79
2022-1656201,34,72.17
2022-1656201,34,72.17
2022-1656202,820,89.11
2022-1656202,820,89.11
2022-1656203,38,161.29
2022-1656204,1,210.52
2022-1656205,113,38.54
2022-1656205,113,38.54
2022-1656206,33,26.0
2022-1656207,13,25.01
2022-1656207,13,25.01
2022-1656208,85,27.25
2022-1656208,85,27.25
2022-1656209,1082,33.8
2022-1656215,2,190.17
2022-1656215,2,190.17
2022-1656221,1,533.21
2022-1656233,5,107.78
2022-1656233,5,107.78
2022-1656234,39,57.9
2022-1656234,39,57.9
2022-1656236,20,38.62
2022-1656236,20,38.62
2022-1656237,5,48.03
2022-1656237,5,48.03
2022-1656238,8,29.21
2022-1656239,56,21.7
2022-1656240,108,19.48
2022-1656241,49,35.23
2022-1656241,49,35.23
2022-1656242,59,17.75
2022-1656243,105,42.32
2022-1656244,6,20.34
2022-1656245,48,38.03
2022-1656246,10,192.0
2022-1656246,10,192.0
2022-1656248,23,39.57
2022-1656248,23,39.57
2022-1656249,23,16.3
2022-1656250,33,33.09
2022-1656250,33,33.09
2022-1656252,132,246.58
2022-1656252,132,246.58
2022-1656256,15,23.11
2022-1656256,15,23.11
2022-1656259,26,58.4
2022-1656259,26,58.4
2022-1656260,12,46.8
2022-1656260,12,46.8
2022-1656261,57,12.0
2022-1656263,5,39.35
2022-1656263,5,39.35
2022-1656264,9,60.46
2022-1656264,9,60.46
2022-1656266,6,97.67
2022-1656268,17,42.79
2022-1656268,17,42.79
2022-1656269,27,59.96
2022-1656269,35,44.21
2022-1656269,27,59.96
2022-1656269,35,44.21
2022-1656270,5,80.71
2022-1656270,5,80.71
2022-1656271,28,12.25
2022-1656272,111,32.02
2022-1656273,27,19.67
2022-1656274,106,42.18
2022-1656275,104,27.14
2022-1656275,104,27.14
2022-1656277,118,8.46
2022-1656277,118,8.46
2022-1656278,18,18.9
2022-1656278,18,18.9
2022-1656280,32154,6.0
2022-1656281,21,26.42
2022-1656282,4,88.47
2022-1656283,13,21.09
2022-1656285,1676,90.31
2022-1656285,1676,90.31
2022-1656285,1676,90.31
2022-1656288,14,28.0
2022-1656288,14,28.0
2022-1656291,24,49.89
2022-1656291,24,49.89
2022-1656292,15,30.72
2022-1656292,15,30.72
2022-1656293,30,93.24
2022-1656293,30,93.24
2022-1656294,2,35.29
2022-1656299,9,37.01
2022-1656303,15,52.78
2022-1656303,15,52.78
2022-1656304,13,21.68
2022-1656309,16,42.55
2022-1656309,16,42.55
2022-1656310,114,63.04
2022-1656310,114,63.04
2022-1656311,116,6.63
2022-1656316,11,70.73
2022-1656316,11,70.73
2022-1656316,11,70.73
2022-1656317,103,23.08
2022-1656318,18,27.07
2022-1656320,363,11.85
2022-1656328,255,67.5
2022-1656328,255,67.5
2022-1656328,255,67.5
2022-1656329,31,21.08
2022-1656329,31,21.08
2022-1656330,12,39.12
2022-1656330,12,39.12
2022-1656332,17,16.65
2022-1656334,48,90.7
2022-1656334,48,90.7
2022-1656336,14,24.21
2022-1656336,14,24.21
2022-1656337,30,49.3
2022-1656337,30,49.3
2022-1656340,29,30.88
2022-1656341,7,57.07
2022-1656341,7,57.07
2022-1656345,60,10.21
2022-1656346,16,200.67
2022-1656346,16,200.67
2022-1656346,16,200.67
2022-1656347,16,54.52
2022-1656347,16,54.52
2022-1656349,160,49.41
2022-1656349,160,49.41
2022-1656350,21,18.35
2022-1656351,1,223.81
2022-1656352,24,42.95
2022-1656352,24,42.95
2022-1656354,66,116.04
2022-1656354,66,116.04
2022-1656354,66,116.04
2022-1656356,26,29.4
2022-1656356,2,97.93
2022-1656357,22,21.2
2022-1656359,18,29.96
2022-1656361,104,9.82
2022-1656362,23,27.27
2022-1656362,23,27.27
2022-1656364,29,25.42
2022-1656366,32,35.43
2022-1656367,28,63.65
2022-1656369,5,44.22
2022-1656373,18,87.1
2022-1656373,18,87.1
2022-1656374,11,158.99
2022-1656374,11,158.99
2022-1656375,14,39.11
2022-1656375,14,39.11
2022-1656377,34,65.5
2022-1656377,34,65.5
2022-1656378,10,114.5
2022-1656378,10,114.5
2022-1656379,37,15.25
2022-1656380,12,21.01
2022-1656380,12,21.01
2022-1656381,209,41.73
2022-1656381,209,41.73
2022-1656381,209,41.73
2022-1656383,15,32.56
2022-1656383,15,32.56
2022-1656385,45,10.1
2022-1656388,98,137.19
2022-1656389,107,47.03
2022-1656389,107,47.03
2022-1656390,83,38.92
2022-1656390,83,38.92
2022-1656393,11,33.01
2022-1656393,11,33.01
2022-1656394,35,22.75
2022-1656395,24,55.75
2022-1656395,24,55.75
2022-1656397,10,208.43
2022-1656397,10,208.43
2022-1656397,10,208.43
2022-1656398,4,46.0
2022-1656399,1220,36.84
2022-1656399,1220,36.84
2022-1656401,24,29.66
2022-1656401,24,29.66
2022-1656402,24,13.13
2022-1656404,13,34.54
2022-1656404,13,34.54
2022-1656405,10,33.95
2022-1656406,2,60.68
2022-1656406,2,60.68
2022-1656407,16,36.02
2022-1656407,16,36.02
2022-1656412,1,20.24
2022-1656412,1,20.24
2022-1656417,371,58.24
2022-1656417,371,58.24
2022-1656418,40,5.55
2022-1656419,16,26.4
2022-1656420,16,22.12
2022-1656421,13,97.33
2022-1656423,1,29.3
2022-1656423,1,29.3
2022-1656424,27,40.99
2022-1656424,27,40.99
2022-1656425,19,47.5
2022-1656425,19,47.5
2022-1656426,3,15.4
2022-1656432,5,28.24
2022-1656434,2,58.0
2022-1656436,21,30.5
2022-1656441,203,8.02
2022-1656441,203,8.02
2022-1656442,2,69.75
2022-1656442,2,69.75
2022-1656443,109,154.12
2022-1656444,4,81.15
2022-1656444,4,81.15
2022-1656447,39,17.68
2022-1656448,4,40.93
2022-1656449,6,117.32
2022-1656454,120,24.63
2022-1656454,120,24.63
2022-1656454,120,24.63
2022-1656455,85,11.08
2022-1656458,211,87.65
2022-1656458,211,87.65
2022-1656458,211,87.65
2022-1656460,30,65.07
2022-1656460,30,65.07
2022-1656461,12,81.97
2022-1656461,12,81.97
2022-1656461,12,81.97
2022-1656462,23,49.6
2022-1656462,23,49.6
2022-1656464,107,66.4
2022-1656464,107,66.4
2022-1656465,6,15.72
2022-1656469,35,47.02
2022-1656470,76,859.16
2022-1656470,76,859.16
2022-1656470,76,859.16
2022-1656471,20,24.76
2022-1656472,13,24.5
2022-1656473,10,66.56
2022-1656474,49,16.83
2022-1656475,59,51.0
2022-1656475,59,51.0
2022-1656476,29,125.0
2022-1656477,5,93.0
2022-1656479,23,71.69
2022-1656482,57,96.61
2022-1656484,39,21.44
2022-1656485,21,5.08
2022-1656485,18,8.24
2022-1656487,9,102.49
2022-1656487,9,102.49
2022-1656487,9,102.49
2022-1656488,5,61.05
2022-1656488,5,61.05
2022-1656494,7,55.1
2022-1656494,7,55.1
2022-1656498,24,8.17
2022-1656510,17,56.45
2022-1656510,17,56.45
2022-1656510,17,56.45
2022-1656512,5221,50.62
2022-1656512,5221,50.62
2022-1656514,20,21.03
2022-1656515,12,30.01
2022-1656515,12,30.01
2022-1656517,14,28.61
2022-1656519,2,182.48
2022-1656519,2,182.48
2022-1656520,19,11.01
2022-1656521,4,28.51
2022-1656521,4,28.51
2022-1656523,11,44.02
2022-1656523,11,44.02
2022-1656525,7,107.08
2022-1656525,7,107.08
2022-1656526,34,8.55
2022-1656528,25,63.96
2022-1656528,25,63.96
2022-1656529,150,41.98
2022-1656529,150,41.98
2022-1656530,36,29.0
2022-1656531,28,30.91
2022-1656533,127,69.18
2022-1656533,127,69.18
2022-1656534,16,53.05
2022-1656534,16,53.05
2022-1656536,10,35.04
2022-1656536,10,35.04
2022-1656538,10,33.91
2022-1656538,10,33.91
2022-1656541,140,43.58
2022-1656543,22,23.29
2022-1656547,19,34.01
2022-1656547,19,34.01
2022-1656548,57,26.03
2022-1656548,57,26.03
2022-1656551,19,39.3
2022-1656554,47,12.76
2022-1656556,10,42.91
2022-1656556,10,42.91
2022-1656557,46,15.1
2022-1656560,59,23.58
2022-1656560,59,23.58
2022-1656561,32,42.65
2022-1656561,32,42.65
2022-1656564,48,57.33
2022-1656564,48,57.33
2022-1656565,1,24.94
2022-1656565,1,24.94
2022-1656566,8,14.82
2022-1656568,335,27.69
2022-1656569,18,40.56
2022-1656569,18,40.56
2022-1656570,18,10.68
2022-1656571,1084,20.02
2022-1656571,1084,20.02
2022-1656572,43,17.07
2022-1656575,103,34.7
2022-1656575,103,34.7
2022-1656575,103,34.7
2022-1656576,14,26.8
2022-1656576,14,26.8
2022-1656577,121,38.44
2022-1656577,121,38.44
2022-1656578,9,42.2
2022-1656579,11,12.71
2022-1656579,11,12.71
2022-1656585,39,62.03
2022-1656585,39,62.03
2022-1656586,16,17.51
2022-1656588,21,63.2
2022-1656588,21,63.2
2022-1656589,22,7.19
2022-1656590,12,45.83
2022-1656590,12,45.83
2022-1656591,23,33.15
2022-1656591,23,33.15
2022-1656592,10,27.8
2022-1656592,10,27.8
2022-1656593,147,23.46
2022-1656594,3,21.88
2022-1656595,32,13.81
2022-1656596,131,30.61
2022-1656597,203,48.13
2022-1656597,203,48.13
2022-1656599,21,13.21
2022-1656600,16,59.7
2022-1656601,17,35.0
2022-1656601,17,35.0
2022-1656602,29,20.25
2022-1656604,20,75.9
2022-1656604,20,75.9
2022-1656607,26,56.01
2022-1656607,26,56.01
2022-1656608,4,112.3
2022-1656608,4,112.3
2022-1656609,13,26.9
2022-1656609,13,26.9
2022-1656612,50,67.52
2022-1656612,50,67.52
2022-1656613,41,45.09
2022-1656613,41,45.09
2022-1656615,66,58.54
2022-1656616,2,66.05
2022-1656616,2,66.05
2022-1656617,14,64.77
2022-1656617,14,64.77
2022-1656617,14,64.77
2022-1656618,16,105.05
2022-1656621,113,68.88
2022-1656621,113,68.88
2022-1656623,24,33.76
2022-1656624,43,14.1
2022-1656627,42,33.01
2022-1656632,10,39.9
2022-1656633,36,36.26
2022-1656636,36,58.01
2022-1656636,36,58.01
2022-1656637,32,6.2
2022-1656638,507,26.33
2022-1656641,24,26.42
2022-1656641,24,26.42
2022-1656643,25,34.21
2022-1656643,25,34.21
2022-1656647,7,98.38
2022-1656647,7,98.38
2022-1656652,19,144.25
2022-1656652,19,144.25
2022-1656654,30,16.19
2022-1656655,9,16.69
2022-1656658,76,52.5
2022-1656661,615,40.03
2022-1656661,615,40.03
2022-1656662,138,5.42
2022-1656663,40,19.72
2022-1656664,72,27.48
2022-1656664,72,27.48
2022-1656666,40,102.62
2022-1656666,40,102.62
2022-1656667,17,29.3
2022-1656667,17,29.3
2022-1656668,7,14.95
2022-1656668,8,32.59
2022-1656669,23,31.1
2022-1656671,2,28.93
2022-1656674,12,25.36
2022-1656674,12,25.36
2022-1656674,12,25.36
2022-1656676,16,59.02
2022-1656676,16,59.02
2022-1656677,10,14.1
2022-1656678,1281,42.05
2022-1656680,113,35.2
2022-1656680,113,35.2
2022-1656685,1205,48.26
2022-1656688,59,24.17
2022-1656688,59,24.17
2022-1656689,10,56.42
2022-1656689,10,56.42
2022-1656690,12,27.63
2022-1656693,58,11.39
2022-1656695,2,54.24
2022-1656697,173,32.12
2022-1656698,10,77.1
2022-1656699,29,25.08
2022-1656700,426,29.29
2022-1656700,426,29.29
2022-1656701,123,50.08
2022-1656701,123,50.08
2022-1656702,7,32.03
2022-1656704,118,49.66
2022-1656707,18,27.45
2022-1656722,28,7.35
2022-1656723,163,70.07
2022-1656725,359,43.63
2022-1656725,359,43.63
2022-1656727,11,107.67
2022-1656727,11,107.67
2022-1656731,23,75.48
2022-1656731,23,75.48
2022-1656733,11,35.51
2022-1656733,11,35.51
2022-1656734,42,18.15
2022-1656734,42,18.15
2022-1656735,14,68.25
2022-1656735,14,68.25
2022-1656736,26,85.02
2022-1656736,26,85.02
2022-1656738,10,41.45
2022-1656738,10,41.45
2022-1656744,29,12.28
2022-1656746,2,79.19
2022-1656746,1,46.97
2022-1656746,8,62.02
2022-1656746,9,26.82
2022-1656746,3,55.89
2022-1656747,24,55.03
2022-1656748,6,31.4
2022-1656748,6,31.4
2022-1656749,32,136.33
2022-1656751,25,23.03
2022-1656753,121,25.13
2022-1656753,121,25.13
2022-1656754,22,12.77
2022-1656754,24,12.0
2022-1656755,5,14.45
2022-1656756,18,22.88
2022-1656757,108,27.42
2022-1656758,101,26.32
2022-1656759,8,31.64
2022-1656760,19,60.15
2022-1656760,19,60.15
2022-1656764,27,37.12
2022-1656764,9,81.94
2022-1656764,13,83.17
2022-1656764,27,37.12
2022-1656764,13,83.17
2022-1656765,14,21.53
2022-1656769,61,28.74
2022-1656774,12,21.76
2022-1656775,101,50.9
2022-1656777,14,173.29
2022-1656778,37,32.87
2022-1656781,12,49.14
2022-1656782,24,8.74
2022-1656782,39,132.53
2022-1656782,39,132.53
2022-1656794,12,25.56
2022-1656795,22,82.43
2022-1656795,22,82.43
2022-1656798,240,30.48
2022-1656798,240,30.48
2022-1656799,8,15.96
2022-1656800,18,109.88
2022-1656801,52,17.76
2022-1656802,19,24.6
2022-1656804,12,69.45
2022-1656804,12,69.45
2022-1656807,11,14.72
2022-1656808,14,39.4
2022-1656811,76,26.18
2022-1656812,21,16.1
2022-1656814,2,22.85
2022-1656816,32,31.54
2022-1656818,68,10.41
2022-1656819,26,10.84
2022-1656821,267,21.58
2022-1656823,47,8.04
2022-1656824,1602,30.37
2022-1656824,1602,30.37
2022-1656825,20,12.52
2022-1656826,208,70.7
2022-1656826,208,70.7
2022-1656827,9,37.29
2022-1656827,9,37.29
2022-1656829,35,26.1
2022-1656830,2,38.71
2022-1656831,32,152.09
2022-1656832,21,55.85
2022-1656832,21,55.85
2022-1656833,15,88.53
2022-1656833,15,88.53
2022-1656836,54,19.81
2022-1656837,14,53.81
2022-1656838,25,30.01
2022-1656838,25,30.01
2022-1656841,18,21.75
2022-1656842,10,58.54
2022-1656842,10,58.54
2022-1656843,65,72.92
2022-1656851,22,46.75
2022-1656851,22,46.75
2022-1656852,4,83.04
2022-1656852,4,83.04
2022-1656855,13,40.25
2022-1656857,11,38.57
2022-1656864,7,48.82
2022-1656864,7,48.82
2022-1656865,40,33.16
2022-1656867,101,38.58
2022-1656870,175,18.59
2022-1656870,175,18.59
2022-1656872,28,17.03
2022-1656874,13,35.21
2022-1656874,13,35.21
2022-1656879,401,104.72
2022-1656881,1804,70.9
2022-1656884,14,40.09
2022-1656884,14,40.09
2022-1656889,4,65.76
2022-1656889,4,65.76
2022-1656890,33,99.01
2022-1656890,33,99.01
2022-1656891,3,21.9
2022-1656897,41,67.27
2022-1656899,169,25.6
2022-1656899,169,25.6
2022-1656906,34,12.26
2022-1656909,21,63.64
2022-1656909,21,63.64
2022-1656910,21,180.32
2022-1656910,21,180.32
2022-1656911,129,26.18
2022-1656912,21,92.36
2022-1656912,21,92.36
2022-1656913,27,46.94
2022-1656913,27,46.94
2022-1656913,27,46.94
2022-1656914,19,82.35
2022-1656914,19,82.35
2022-1656914,18,82.35
2022-1656915,1,72.02
2022-1656915,1,72.02
2022-1656916,6,46.11
2022-1656916,6,46.11
2022-1656917,22,39.94
2022-1656917,22,39.94
2022-1656920,59,25.89
2022-1656921,40,6.75
2022-1656923,38,34.3
2022-1656924,249,29.67
2022-1656924,249,29.67
2022-1656929,23,15.06
2022-1656935,5,18.52
2022-1656937,1,49.08
2022-1656963,12,72.15
2022-1656963,12,72.15
2022-1656966,117,25.21
2022-1656967,15,47.36
2022-1656967,15,47.36
2022-1656968,493,83.35
2022-1656969,40,21.7
2022-1656971,294,50.71
2022-1656971,294,50.71
2022-1656972,10,28.15
2022-1656973,11,65.7
2022-1656973,11,65.7
2022-1656974,1016,44.0
2022-1656974,1016,44.0
2022-1656976,44,7.09
2022-1656979,304,22.26
2022-1656981,4,16.74
2022-1656982,20,48.3
2022-1656982,20,48.3
2022-1656983,153,76.62
2022-1656983,153,76.62
2022-1656984,32,16.56
2022-1656986,12,35.6
2022-1656986,12,35.6
2022-1656987,121,14.91
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656988,81,478.44
2022-1656989,12,31.9
2022-1656992,121,43.17
2022-1656993,220,34.51
2022-1656993,220,34.51
2022-1656994,1003,68.02
2022-1656995,35,20.81
2022-1656996,24,30.05
2022-1656997,15,57.09
2022-1656997,15,57.09
2022-1657007,87,177.4
2022-1657008,205,117.39
2022-1657008,205,117.39
2022-1657009,44,14.3
2022-1657010,175,10.1
2022-1657010,176,10.34
2022-1657013,48,11.7
2022-1657013,48,11.7
2022-1657014,16,36.94
2022-1657016,29,74.72
2022-1657016,29,74.72
2022-1657016,29,74.72
2022-1657017,17,23.15
2022-1657017,17,23.15
2022-1657018,204,25.45
2022-1657019,110,71.14
2022-1657019,110,71.14
2022-1657020,59,25.63
2022-1657024,13,27.03
2022-1657026,310,38.04
2022-1657026,310,38.04
2022-1657028,71,58.11
2022-1657028,71,58.11
2022-1657028,71,58.11
2022-1657029,55,16.16
2022-1657029,55,16.16
2022-1657030,20,36.86
