id_mutation,lot_numero,surface_carrez
2023-1330608,56,34.7
2023-1330609,10,26.01
2023-1330611,33,500.0
2023-1330612,43,16.47
2023-1330614,2,26.18
2023-1330622,17,24.45
2023-1330625,10,9.03
2023-1330629,27,117.03
2023-1330629,27,117.03
2023-1330629,27,117.03
2023-1330630,18,9.58
2023-1330632,36,20.36
2023-1330633,3,35.51
2023-1330634,56,56.06
2023-1330634,56,56.06
2023-1330635,32,9.5
2023-1330636,12,44.12
2023-1330636,12,44.12
2023-1330637,1760,61.69
2023-1330637,1760,61.69
2023-1330639,23,71.05
2023-1330639,23,71.05
2023-1330640,13,31.81
2023-1330646,37,29.4
2023-1330646,37,29.4
2023-1330648,126,26.33
2023-1330651,41,23.16
2023-1330659,13,58.1
2023-1330659,13,58.1
2023-1330665,61,37.27
2023-1330667,36,4.3
2023-1330670,9,10.83
2023-1330671,109,60.08
2023-1330676,7,60.59
2023-1330681,51,10.24
2023-1330683,157,22.97
2023-1330690,3,77.56
2023-1330690,3,77.56
2023-1330692,6,25.64
2023-1330714,12,12.03
2023-1330721,40,44.75
2023-1330721,40,44.75
2023-1330722,7,27.06
2023-1330725,14,23.34
2023-1330725,14,23.34
2023-1330726,10,198.3
2023-1330728,64,136.03
2023-1330729,8,64.9
2023-1330732,10,30.11
2023-1330733,12,44.63
2023-1330733,12,44.63
2023-1330735,28,46.55
2023-1330738,12,20.23
2023-1330740,52,7.57
2023-1330741,551,71.91
2023-1330741,551,71.91
2023-1330741,551,71.91
2023-1330742,189,76.02
2023-1330743,155,12.57
2023-1330747,10,62.37
2023-1330747,10,62.37
2023-1330750,2,31.12
2023-1330753,48,36.36
2023-1330755,194,98.31
2023-1330755,194,98.31
2023-1330757,11,35.12
2023-1330758,3,33.5
2023-1330760,18,18.59
2023-1330761,2002,51.4
2023-1330761,2002,51.4
2023-1330762,48,17.15
2023-1330763,22,52.48
2023-1330765,11,47.69
2023-1330765,11,47.69
2023-1330771,18,24.71
2023-1330776,36,22.74
2023-1330779,213,49.66
2023-1330779,213,49.66
2023-1330784,503,79.01
2023-1330784,503,79.01
2023-1330788,1,68.19
2023-1330789,19,22.84
2023-1330791,2053,43.45
2023-1330791,2053,43.45
2023-1330793,51,54.46
2023-1330797,20,14.9
2023-1330798,19,42.14
2023-1330798,19,42.14
2023-1330812,31,26.07
2023-1330812,31,26.07
2023-1330813,108,86.27
2023-1330813,108,86.27
2023-1330814,3,67.95
2023-1330815,18,51.04
2023-1330815,18,51.04
2023-1330816,56,19.82
2023-1330818,20,91.4
2023-1330820,16,17.26
2023-1330821,4,13.89
2023-1330822,1,23.57
2023-1330823,26,31.85
2023-1330823,26,31.85
2023-1330824,18,28.67
2023-1330824,18,28.67
2023-1330825,24,40.65
2023-1330825,24,40.65
2023-1330826,19,54.24
2023-1330828,48,15.15
2023-1330829,2,98.24
2023-1330829,2,98.24
2023-1330830,1001,85.76
2023-1330830,1001,85.76
2023-1330833,64,41.67
2023-1330833,64,41.67
2023-1330834,15,241.56
2023-1330834,26,11.04
2023-1330834,29,9.72
2023-1330834,15,241.56
2023-1330834,15,241.56
2023-1330835,211,235.05
2023-1330836,53,18.52
2023-1330838,99,51.17
2023-1330839,11,5.79
2023-1330840,18,33.82
2023-1330840,18,33.82
2023-1330841,105,96.83
2023-1330843,17,57.85
2023-1330843,17,57.85
2023-1330844,2107,70.56
2023-1330844,2107,70.56
2023-1330845,1146,24.16
2023-1330846,41,131.72
2023-1330847,467,55.55
2023-1330847,467,55.55
2023-1330847,467,55.55
2023-1330848,4,69.79
2023-1330849,37,52.34
2023-1330852,27,26.92
2023-1330852,27,26.92
2023-1330853,7,48.11
2023-1330856,33,28.29
2023-1330857,25,19.61
2023-1330858,14,101.3
2023-1330859,40,20.28
2023-1330860,77,38.77
2023-1330860,77,38.77
2023-1330861,13,112.8
2023-1330862,5,54.87
2023-1330863,91,26.12
2023-1330865,27,59.05
2023-1330865,27,59.05
2023-1330866,7,50.48
2023-1330880,14,31.84
2023-1330880,14,31.84
2023-1330882,22,46.58
2023-1330882,22,46.58
2023-1330884,108,72.52
2023-1330904,7,59.02
2023-1330907,58,51.35
2023-1330907,58,51.35
2023-1330909,2,56.53
2023-1330909,2,56.53
2023-1330911,1018,68.85
2023-1330911,1015,50.75
2023-1330911,1016,46.83
2023-1330911,1017,38.37
2023-1330911,1019,68.72
2023-1330911,1020,74.18
2023-1330911,1021,68.81
2023-1330911,1043,62.82
2023-1330911,1044,54.4
2023-1330911,1045,43.48
2023-1330911,1038,74.95
2023-1330911,1039,43.96
2023-1330911,1040,22.04
2023-1330911,1041,49.15
2023-1330911,1014,39.26
2023-1330916,17,25.7
2023-1330917,66,23.68
2023-1330917,68,40.06
2023-1330917,67,23.74
2023-1330918,14,48.03
2023-1330920,109,29.2
2023-1330920,109,29.2
2023-1330921,102,25.01
2023-1330922,10,44.92
2023-1330922,10,44.92
2023-1330923,23,6.5
2023-1330926,13,63.17
2023-1330927,13,68.77
2023-1330927,13,68.77
2023-1330928,12,58.05
2023-1330929,43,26.1
2023-1330934,248,116.32
2023-1330934,248,116.32
2023-1330937,2,77.22
2023-1330943,61,34.43
2023-1330943,61,34.43
2023-1330944,11,32.86
2023-1330944,11,32.86
2023-1330945,10,131.0
2023-1330946,7,47.69
2023-1330946,7,47.69
2023-1330948,1,25.2
2023-1330949,7,24.45
2023-1330949,7,24.45
2023-1330951,13,40.02
2023-1330951,13,40.02
2023-1330962,15,34.25
2023-1330965,30,52.0
2023-1330966,11,26.52
2023-1330966,11,26.52
2023-1330968,10,34.02
2023-1330968,10,34.02
2023-1330969,1,41.24
2023-1330970,120,157.87
2023-1330970,171,8.02
2023-1330970,120,157.87
2023-1330970,120,157.87
2023-1330971,54,25.27
2023-1330972,440,26.29
2023-1330973,342,53.74
2023-1330973,342,53.74
2023-1330973,342,53.74
2023-1330975,11,33.88
2023-1330976,30,32.7
2023-1330976,30,32.7
2023-1330980,12,38.34
2023-1330981,10,45.95
2023-1330981,10,45.95
2023-1330986,13,116.02
2023-1330986,13,116.02
2023-1330988,3,41.0
2023-1330992,9,42.0
2023-1330994,17,32.2
2023-1330994,17,32.2
2023-1331006,9,25.68
2023-1331012,103,18.72
2023-1331012,103,18.72
2023-1331013,1,41.03
2023-1331015,42,15.29
2023-1331017,103,141.0
2023-1331017,103,141.0
2023-1331019,16,26.5
2023-1331020,214,26.51
2023-1331021,77,25.8
2023-1331022,22,10.71
2023-1331023,1022,36.86
2023-1331024,25,22.03
2023-1331025,41,12.95
2023-1331028,1,26.7
2023-1331029,1,64.2
2023-1331030,8,14.02
2023-1331031,49,69.56
2023-1331031,49,69.56
2023-1331032,11,40.01
2023-1331032,11,40.01
2023-1331032,11,40.01
2023-1331034,60,19.49
2023-1331038,32,13.93
2023-1331039,15,54.01
2023-1331039,15,54.01
2023-1331040,9,58.58
2023-1331040,9,58.58
2023-1331042,14,30.76
2023-1331043,19,8.13
2023-1331046,16,9.83
2023-1331047,2,33.19
2023-1331048,21,38.42
2023-1331048,21,38.42
2023-1331049,3,79.94
2023-1331050,70,20.26
2023-1331064,52,91.55
2023-1331066,1286,9.0
2023-1331077,425,70.59
2023-1331077,425,70.59
2023-1331078,14,14.5
2023-1331081,36,11.72
2023-1331084,111,47.7
2023-1331084,111,47.7
2023-1331088,1,58.66
2023-1331091,12,15.12
2023-1331092,1,18.51
2023-1331096,59,12.35
2023-1331098,147,4.16
2023-1331103,38,42.03
2023-1331103,38,42.03
2023-1331104,18,20.1
2023-1331104,17,8.23
2023-1331104,18,20.1
2023-1331110,26,51.06
2023-1331110,26,51.06
2023-1331111,28,6.68
2023-1331112,21,50.54
2023-1331112,21,50.54
2023-1331113,12,33.42
2023-1331113,12,33.42
2023-1331116,11,56.8
2023-1331117,12,62.23
2023-1331117,12,62.23
2023-1331119,12,20.8
2023-1331121,183,37.04
2023-1331126,46,8.04
2023-1331134,80,95.1
2023-1331151,22,42.66
2023-1331151,22,42.66
2023-1331155,129,37.6
2023-1331162,30,59.14
2023-1331162,30,59.14
2023-1331166,2015,69.03
2023-1331166,2015,69.03
2023-1331188,21,12.6
2023-1331189,61,49.96
2023-1331189,61,49.96
2023-1331190,14,70.77
2023-1331191,21,38.26
2023-1331191,21,38.26
2023-1331192,26,65.55
2023-1331192,26,65.55
2023-1331193,11,35.26
2023-1331193,11,35.26
2023-1331194,29,28.87
2023-1331194,29,28.87
2023-1331195,205,33.68
2023-1331196,13,101.03
2023-1331197,12,70.5
2023-1331197,12,70.5
2023-1331198,134,49.43
2023-1331198,134,49.43
2023-1331199,43,18.57
2023-1331200,2,44.94
2023-1331200,2,44.94
2023-1331201,4,92.2
2023-1331201,4,92.2
2023-1331203,15,124.97
2023-1331205,35,89.74
2023-1331205,35,89.74
2023-1331207,116,99.09
2023-1331207,116,99.09
2023-1331209,33,25.78
2023-1331210,10,66.84
2023-1331210,10,66.84
2023-1331212,3,11.46
2023-1331214,113,202.0
2023-1331214,113,202.0
2023-1331215,96,16.92
2023-1331216,216,33.8
2023-1331217,124,26.8
2023-1331218,55,8.44
2023-1331220,12,63.52
2023-1331220,12,63.52
2023-1331221,12,21.06
2023-1331230,3,16.15
2023-1331232,1,107.2
2023-1331237,30,15.01
2023-1331238,14,43.22
2023-1331239,5,59.02
2023-1331242,53,21.46
2023-1331242,53,21.46
2023-1331243,34,24.0
2023-1331246,55,50.49
2023-1331251,31,58.24
2023-1331252,13,11.83
2023-1331259,18,26.25
2023-1331259,18,26.25
2023-1331261,63,29.44
2023-1331262,146,81.4
2023-1331262,146,81.4
2023-1331262,146,81.4
2023-1331263,11,67.72
2023-1331263,11,67.72
2023-1331263,11,67.72
2023-1331264,61,39.37
2023-1331266,43,62.32
2023-1331268,21,27.9
2023-1331268,31,21.61
2023-1331268,22,37.52
2023-1331272,120,71.19
2023-1331272,179,14.0
2023-1331272,120,71.19
2023-1331275,15,18.19
2023-1331276,37,40.16
2023-1331277,22,34.01
2023-1331277,22,34.01
2023-1331279,36,44.81
2023-1331279,36,44.81
2023-1331281,43,23.33
2023-1331282,12,104.39
2023-1331282,12,104.39
2023-1331283,4,73.96
2023-1331283,4,73.96
2023-1331284,21,43.93
2023-1331284,21,43.93
2023-1331285,5,114.14
2023-1331285,12,8.35
2023-1331285,5,114.14
2023-1331286,22,21.85
2023-1331287,1,20.33
2023-1331287,1,20.33
2023-1331288,9,57.8
2023-1331288,9,57.8
2023-1331290,3,144.9
2023-1331294,8,60.01
2023-1331294,8,60.01
2023-1331295,30,94.16
2023-1331295,30,94.16
2023-1331296,190,44.61
2023-1331297,1039,56.4
2023-1331299,509,69.06
2023-1331299,509,69.06
2023-1331299,509,69.06
2023-1331301,16,35.52
2023-1331301,16,35.52
2023-1331302,9,10.92
2023-1331304,12,38.54
2023-1331305,14,43.79
2023-1331305,14,43.79
2023-1331307,94,32.51
2023-1331308,32,53.26
2023-1331309,46,26.68
2023-1331310,116,10.37
2023-1331311,512,37.67
2023-1331312,4,56.9
2023-1331313,107,24.33
2023-1331314,230,61.95
2023-1331314,230,61.95
2023-1331315,241,7.9
2023-1331316,41,32.13
2023-1331318,42,53.9
2023-1331318,42,53.9
2023-1331319,406,63.1
2023-1331319,406,63.1
2023-1331321,15,74.15
2023-1331322,15,57.82
2023-1331323,40,146.17
2023-1331323,40,146.17
2023-1331327,20,21.63
2023-1331328,16,61.9
2023-1331328,16,61.9
2023-1331329,14,68.94
2023-1331329,14,68.94
2023-1331330,104,87.88
2023-1331330,104,87.88
2023-1331330,104,87.88
2023-1331331,101,20.4
2023-1331331,103,24.6
2023-1331333,35,68.98
2023-1331334,31,23.95
2023-1331336,4,35.93
2023-1331339,186,40.19
2023-1331339,186,40.19
2023-1331340,14,63.1
2023-1331340,14,63.1
2023-1331342,56,58.7
2023-1331342,56,58.7
2023-1331343,18,45.18
2023-1331343,18,45.18
2023-1331344,6,59.06
2023-1331346,42,29.01
2023-1331347,22,6.12
2023-1331348,20,28.02
2023-1331349,161,52.98
2023-1331353,114,34.77
2023-1331353,114,34.77
2023-1331355,104,14.13
2023-1331357,530,46.17
2023-1331357,530,46.17
2023-1331358,1,85.2
2023-1331358,1,85.2
2023-1331368,145,36.75
2023-1331369,23,30.47
2023-1331369,23,30.47
2023-1331370,25,88.02
2023-1331370,25,88.02
2023-1331372,10,173.91
2023-1331372,10,173.91
2023-1331374,19,56.73
2023-1331374,19,56.73
2023-1331376,25,10.26
2023-1331376,25,10.26
2023-1331377,41,147.47
2023-1331381,10,57.11
2023-1331381,10,57.11
2023-1331382,39,48.76
2023-1331386,23,46.55
2023-1331386,27,46.55
2023-1331386,22,46.55
2023-1331389,126,37.21
2023-1331390,16,19.1
2023-1331392,25,14.25
2023-1331395,13,47.64
2023-1331397,19,63.25
2023-1331397,19,63.25
2023-1331398,13,17.92
2023-1331399,56,35.11
2023-1331399,56,35.11
2023-1331402,22,60.02
2023-1331402,22,60.02
2023-1331404,10,151.13
2023-1331405,1,43.87
2023-1331405,1,43.87
2023-1331408,118,141.43
2023-1331408,118,141.43
2023-1331408,118,141.43
2023-1331408,118,141.43
2023-1331409,137,13.3
2023-1331410,15,33.32
2023-1331412,26,26.43
2023-1331412,26,26.43
2023-1331413,1077,105.33
2023-1331413,1077,105.33
2023-1331414,3,159.3
2023-1331415,64,34.57
2023-1331417,2,30.82
2023-1331419,44,43.6
2023-1331419,44,43.6
2023-1331420,20,123.71
2023-1331420,20,123.71
2023-1331420,20,123.71
2023-1331420,20,123.71
2023-1331429,1146,64.58
2023-1331433,9,74.66
2023-1331435,11,59.37
2023-1331435,11,59.37
2023-1331437,198,20.02
2023-1331438,1,17.52
2023-1331439,108,42.15
2023-1331441,5,52.16
2023-1331445,309,21.2
2023-1331445,309,21.2
2023-1331446,17,5.25
2023-1331449,1,65.2
2023-1331450,208,22.3
2023-1331451,1133,62.17
2023-1331451,1133,62.17
2023-1331451,1133,62.17
2023-1331455,10,70.29
2023-1331455,10,70.29
2023-1331456,147,14.05
2023-1331457,3017,55.59
2023-1331457,3017,55.59
2023-1331459,295,70.02
2023-1331459,295,70.02
2023-1331459,295,70.02
2023-1331461,571,38.52
2023-1331463,14,35.29
2023-1331463,14,35.29
2023-1331466,10,38.85
2023-1331466,10,38.85
2023-1331467,13,48.5
2023-1331467,13,48.5
2023-1331468,70,27.32
2023-1331469,42,76.58
2023-1331469,42,76.58
2023-1331471,37,46.76
2023-1331473,13,46.03
2023-1331474,59,60.1
2023-1331474,59,60.1
2023-1331474,59,60.1
2023-1331476,5,42.23
2023-1331477,26,31.17
2023-1331477,26,31.17
2023-1331483,39,22.01
2023-1331487,37,37.75
2023-1331487,37,37.75
2023-1331488,3,87.39
2023-1331489,14,60.11
2023-1331489,14,60.11
2023-1331489,14,60.11
2023-1331489,14,60.11
2023-1331492,20,23.05
2023-1331495,10,92.57
2023-1331495,10,92.57
2023-1331497,4,68.84
2023-1331499,13,24.47
2023-1331499,13,24.47
2023-1331503,163,35.33
2023-1331505,3,20.18
2023-1331505,3,20.18
2023-1331508,80,88.31
2023-1331509,34,9.03
2023-1331512,23,55.65
2023-1331512,23,55.65
2023-1331513,6,94.09
2023-1331513,6,94.09
2023-1331513,6,94.09
2023-1331514,27,27.0
2023-1331515,8,14.01
2023-1331516,14,72.64
2023-1331516,14,72.64
2023-1331520,16,60.52
2023-1331520,16,60.52
2023-1331523,8,56.91
2023-1331525,23,52.68
2023-1331528,5,37.15
2023-1331528,5,37.15
2023-1331529,17,22.7
2023-1331530,3,136.07
2023-1331532,274,77.9
2023-1331534,104,53.05
2023-1331537,20,6.12
2023-1331538,2028,71.34
2023-1331538,2028,71.34
2023-1331538,2028,71.34
2023-1331539,28,39.92
2023-1331539,28,39.92
2023-1331540,3,61.0
2023-1331540,3,61.0
2023-1331541,11,47.04
2023-1331541,11,47.04
2023-1331542,139,24.8
2023-1331543,24,35.46
2023-1331545,8,68.15
2023-1331545,8,68.15
2023-1331547,40,72.41
2023-1331547,40,72.41
2023-1331548,22,36.03
2023-1331551,8,18.18
2023-1331552,13,40.37
2023-1331552,13,40.37
2023-1331554,25,20.59
2023-1331555,47,70.74
2023-1331555,50,70.74
2023-1331555,50,70.74
2023-1331556,11,53.4
2023-1331556,11,53.4
2023-1331557,28,88.32
2023-1331557,28,88.32
2023-1331558,119,23.55
2023-1331560,705,18.05
2023-1331563,3,48.6
2023-1331564,10,72.59
2023-1331565,2,45.32
2023-1331565,2,45.32
2023-1331567,118,28.85
2023-1331569,802,6.5
2023-1331573,108,10.0
2023-1331573,196,10.0
2023-1331573,196,10.0
2023-1331576,6,81.07
2023-1331576,6,81.07
2023-1331577,239,25.64
2023-1331577,239,25.64
2023-1331578,33,35.22
2023-1331578,33,35.22
2023-1331580,10,18.4
2023-1331584,94,27.01
2023-1331585,127,94.17
2023-1331585,127,94.17
2023-1331587,61,39.82
2023-1331587,61,39.82
2023-1331589,2,15.56
2023-1331590,16,65.04
2023-1331590,16,65.04
2023-1331591,6836,68.5
2023-1331591,6836,68.5
2023-1331591,6836,68.5
2023-1331595,33,6.41
2023-1331596,12,12.36
2023-1331596,12,12.36
2023-1331598,186,32.72
2023-1331600,12,12.48
2023-1331602,4,49.01
2023-1331602,4,49.01
2023-1331606,1031,74.29
2023-1331606,1031,74.29
2023-1331606,1031,74.29
2023-1331608,67,39.05
2023-1331612,86,19.6
2023-1331613,10,32.33
2023-1331613,10,32.33
2023-1331614,20,40.84
2023-1331615,152,290.09
2023-1331617,1072,44.1
2023-1331618,54,19.39
2023-1331619,48,25.27
2023-1331621,11,43.99
2023-1331621,11,43.99
2023-1331625,5,76.48
2023-1331626,19,23.08
2023-1331626,19,23.08
2023-1331627,1,48.5
2023-1331628,25,11.1
2023-1331628,25,11.1
2023-1331628,24,13.18
2023-1331631,39,5.9
2023-1331638,33,42.92
2023-1331638,33,42.92
2023-1331643,4,94.66
2023-1331644,19,11.65
2023-1331644,19,11.65
2023-1331645,1,17.5
2023-1331646,50,16.85
2023-1331648,333,12.0
2023-1331650,14,44.51
2023-1331651,3,16.64
2023-1331653,19,55.12
2023-1331653,19,55.12
2023-1331655,15,51.31
2023-1331658,4,41.66
2023-1331659,2,24.49
2023-1331668,15,37.06
2023-1331669,56,22.66
2023-1331671,28,6.32
2023-1331674,35,60.87
2023-1331674,35,60.87
2023-1331675,44,39.9
2023-1331675,44,39.9
2023-1331676,2,60.02
2023-1331676,2,60.02
2023-1331677,8,18.6
2023-1331677,8,18.6
2023-1331678,631,49.52
2023-1331678,631,49.52
2023-1331678,631,49.52
2023-1331679,142,48.68
2023-1331679,142,48.68
2023-1331679,142,48.68
2023-1331681,19,38.56
2023-1331681,19,38.56
2023-1331684,33,33.55
2023-1331685,14,83.49
2023-1331686,42,22.47
2023-1331686,42,22.47
2023-1331689,9,34.11
2023-1331689,9,34.11
2023-1331692,10,84.08
2023-1331696,21,19.43
2023-1331697,4,26.3
2023-1331698,126,8.53
2023-1331701,6,107.19
2023-1331701,6,107.19
2023-1331705,36,46.21
2023-1331705,36,46.21
2023-1331706,18,41.22
2023-1331706,18,41.22
2023-1331707,151,85.12
2023-1331709,97,69.6
2023-1331709,97,69.6
2023-1331711,21,70.96
2023-1331712,228,90.06
2023-1331712,228,90.06
2023-1331714,5,31.97
2023-1331715,18,49.47
2023-1331716,28,25.8
2023-1331716,28,25.8
2023-1331717,39,19.82
2023-1331719,19,63.8
2023-1331719,18,59.3
2023-1331722,17,110.9
2023-1331722,17,110.9
2023-1331722,17,110.9
2023-1331723,27,35.43
2023-1331724,104,98.06
2023-1331724,104,98.06
2023-1331725,66,33.53
2023-1331729,111,36.86
2023-1331729,111,36.86
2023-1331730,62,34.15
2023-1331732,18,121.78
2023-1331732,18,121.78
2023-1331733,18,10.61
2023-1331736,17,54.57
2023-1331736,17,54.57
2023-1331737,1122,37.38
2023-1331756,8,34.37
2023-1331758,10,31.42
2023-1331758,10,31.42
2023-1331761,148,18.04
2023-1331762,31,46.83
2023-1331762,31,46.83
2023-1331767,183,27.51
2023-1331768,20,85.05
2023-1331768,20,85.05
2023-1331772,6,39.54
2023-1331772,6,39.54
2023-1331775,69,25.2
2023-1331777,6,37.62
2023-1331777,6,37.62
2023-1331778,120,62.26
2023-1331779,41,16.63
2023-1331780,28,37.58
2023-1331782,12,35.06
2023-1331783,43,27.89
2023-1331784,44,19.44
2023-1331784,44,19.44
2023-1331798,48,83.04
2023-1331800,110,38.19
2023-1331800,110,38.19
2023-1331810,30,42.1
2023-1331810,30,42.1
2023-1331811,6,66.44
2023-1331815,290,23.55
2023-1331817,16,23.23
2023-1331819,155,11.22
2023-1331823,203,27.54
2023-1331825,30,34.31
2023-1331825,30,34.31
2023-1331825,30,34.31
2023-1331827,8,36.1
2023-1331829,10,97.09
2023-1331829,10,97.09
2023-1331830,115,37.45
2023-1331830,115,37.45
2023-1331832,10,23.02
2023-1331833,25,64.14
2023-1331834,2168,86.65
2023-1331834,2168,86.65
2023-1331835,115,60.54
2023-1331835,115,60.54
2023-1331840,11,58.33
2023-1331840,11,58.33
2023-1331843,15,63.8
2023-1331843,9,63.7
2023-1331843,14,84.7
2023-1331843,28,88.7
2023-1331843,28,88.7
2023-1331843,15,63.8
2023-1331843,14,84.7
2023-1331843,9,63.7
2023-1331844,29,5.6
2023-1331844,29,5.6
2023-1331844,29,5.6
2023-1331847,25,21.5
2023-1331848,39,17.05
2023-1331852,216,38.03
2023-1331852,216,38.03
2023-1331853,4,137.08
2023-1331854,22,43.0
2023-1331854,22,43.0
2023-1331856,23,50.9
2023-1331856,23,50.9
2023-1331857,22,89.98
2023-1331859,111,45.7
2023-1331859,111,45.7
2023-1331860,62,34.78
2023-1331860,62,34.78
2023-1331861,19,46.5
2023-1331863,38,55.91
2023-1331864,82,92.65
2023-1331865,3,73.21
2023-1331865,3,73.21
2023-1331866,18,22.28
2023-1331866,18,22.28
2023-1331869,39,62.32
2023-1331869,39,62.32
2023-1331870,2,84.07
2023-1331872,1,132.08
2023-1331874,21,12.76
2023-1331875,8,70.14
2023-1331875,8,70.14
2023-1331876,43,24.75
2023-1331877,141,1.5
2023-1331877,141,1.5
2023-1331878,612,67.72
2023-1331880,21,35.32
2023-1331880,21,35.32
2023-1331884,46,24.95
2023-1331885,25,35.6
2023-1331885,25,35.6
2023-1331886,1670,26.89
2023-1331887,41,61.0
2023-1331888,11,76.16
2023-1331889,8,19.37
2023-1331891,10,52.18
2023-1331894,31,49.45
2023-1331894,31,49.45
2023-1331896,1081,80.17
2023-1331897,138,14.45
2023-1331898,14,9.65
2023-1331901,21,55.05
2023-1331902,14,31.16
2023-1331904,11,133.34
2023-1331904,11,133.34
2023-1331905,20,32.52
2023-1331905,20,32.52
2023-1331908,8,23.1
2023-1331920,3,97.05
2023-1331920,3,97.05
2023-1331921,102,48.52
2023-1331922,14,62.41
2023-1331924,250,28.76
2023-1331925,338,20.0
2023-1331927,12,61.08
2023-1331927,12,61.08
2023-1331928,8,39.08
2023-1331928,8,39.08
2023-1331929,5,17.3
2023-1331930,2,56.93
2023-1331930,2,56.93
2023-1331934,26,60.56
2023-1331934,26,60.56
2023-1331934,27,60.56
2023-1331934,27,60.56
2023-1331935,15,38.33
2023-1331935,15,38.33
2023-1331936,1,47.84
2023-1331936,2,35.0
2023-1331937,14,22.43
2023-1331939,65,63.83
2023-1331939,65,63.83
2023-1331940,10,140.3
2023-1331941,7,100.56
2023-1331942,121,22.57
2023-1331942,121,22.57
2023-1331943,21,14.58
2023-1331945,13,56.06
2023-1331945,13,56.06
2023-1331946,2066,48.85
2023-1331946,2066,48.85
2023-1331950,101,18.2
2023-1331952,1,15.07
2023-1331955,30,7.25
2023-1331956,16,56.03
2023-1331956,15,16.28
2023-1331957,10,72.52
2023-1331959,18,6.74
2023-1331960,47,66.59
2023-1331960,47,66.59
2023-1331961,268,62.41
2023-1331961,268,62.41
2023-1331962,5,19.14
2023-1331963,4,29.01
2023-1331963,4,29.01
2023-1331974,14,25.46
2023-1331974,14,25.46
2023-1331981,245,29.19
2023-1331985,54,30.71
2023-1331992,1004,33.59
2023-1331992,1004,33.59
2023-1331995,2,24.42
2023-1331995,2,24.42
2023-1331998,16,39.24
2023-1331998,16,39.24
2023-1331999,1064,28.24
2023-1331999,1063,27.08
2023-1332000,39,42.05
2023-1332000,39,42.05
2023-1332001,16,75.83
2023-1332001,16,75.83
2023-1332006,15,29.41
2023-1332008,23,90.04
2023-1332008,23,90.04
2023-1332016,22,96.28
2023-1332016,22,96.28
2023-1332018,26,6.5
2023-1332018,26,6.5
2023-1332019,15,10.09
2023-1332021,36,144.6
2023-1332023,9,9.09
2023-1332026,12,22.43
2023-1332027,26,2.29
2023-1332027,25,6.85
2023-1332028,6,30.1
2023-1332030,21,51.69
2023-1332031,23,20.17
2023-1332032,33,43.33
2023-1332032,33,43.33
2023-1332033,31,23.82
2023-1332033,31,23.82
2023-1332034,54,44.3
2023-1332035,16,17.84
2023-1332035,16,17.84
2023-1332036,204,81.21
2023-1332036,204,81.21
2023-1332037,21,20.33
2023-1332037,21,20.33
2023-1332040,14,28.61
2023-1332040,14,28.61
2023-1332041,190,19.08
2023-1332042,17,33.06
2023-1332042,17,33.06
2023-1332045,108,190.11
2023-1332048,32,9.62
2023-1332049,18,27.96
2023-1332049,18,27.96
2023-1332054,169,28.5
2023-1332055,24,359.93
2023-1332057,11,71.6
2023-1332057,11,71.6
2023-1332058,28,32.01
2023-1332062,13,66.99
2023-1332062,13,66.99
2023-1332064,28,9.62
2023-1332065,13,27.31
2023-1332066,5,20.64
2023-1332069,10,29.5
2023-1332075,28,19.85
2023-1332076,3,10.94
2023-1332078,78,71.74
2023-1332079,18,43.73
2023-1332079,18,43.73
2023-1332080,12,18.96
2023-1332081,28,12.15
2023-1332082,21,42.09
2023-1332083,15,155.97
2023-1332083,15,155.97
2023-1332083,15,155.97
2023-1332085,8,29.39
2023-1332085,8,29.39
2023-1332086,3,55.84
2023-1332087,18,106.09
2023-1332087,18,106.09
2023-1332088,8,77.67
2023-1332089,13,58.83
2023-1332091,43,42.65
2023-1332091,43,42.65
2023-1332092,127,43.1
2023-1332093,13,94.16
2023-1332093,13,94.16
2023-1332093,13,94.16
2023-1332094,414,50.19
2023-1332096,3,69.77
2023-1332097,5,19.93
2023-1332099,135,51.73
2023-1332100,17,62.2
2023-1332100,17,62.2
2023-1332101,6,167.64
2023-1332101,6,167.64
2023-1332101,6,167.64
2023-1332101,6,167.64
2023-1332101,6,167.64
2023-1332104,1302,21.5
2023-1332106,54,14.55
2023-1332108,2025,67.3
2023-1332108,2025,67.3
2023-1332113,20,38.71
2023-1332114,2,40.71
2023-1332114,3,38.58
2023-1332114,1,28.52
2023-1332115,53,40.21
2023-1332117,34,60.74
2023-1332117,34,60.74
2023-1332121,63,28.43
2023-1332126,8,43.36
2023-1332128,101,56.43
2023-1332128,101,56.43
2023-1332129,10,25.25
2023-1332129,10,25.25
2023-1332131,26,17.87
2023-1332133,303,47.56
2023-1332135,1,45.05
2023-1332135,1,45.05
2023-1332136,49,8.03
2023-1332139,199,10.5
2023-1332142,29,22.4
2023-1332145,13,48.52
2023-1332145,13,48.52
2023-1332146,5,22.0
2023-1332146,4,16.0
2023-1332154,13,27.07
2023-1332157,12,175.76
2023-1332157,18,8.87
2023-1332157,12,175.76
2023-1332157,12,175.76
2023-1332157,12,175.76
2023-1332157,12,175.76
2023-1332158,9,40.4
2023-1332158,5,74.7
2023-1332158,4,25.0
2023-1332158,1,67.1
2023-1332158,10,42.1
2023-1332158,12,50.5
2023-1332158,17,27.6
2023-1332158,18,49.6
2023-1332158,2,54.8
2023-1332158,24,42.3
2023-1332158,28,29.4
2023-1332158,29,68.4
2023-1332158,3,40.2
