id_mutation,lot_numero,surface_carrez
2024-1220584,6,53.35
2024-1220585,53,24.6
2024-1220589,54,73.12
2024-1220591,10,67.2
2024-1220591,10,67.2
2024-1220592,5,63.95
2024-1220593,75,21.64
2024-1220594,43,25.54
2024-1220594,43,25.54
2024-1220595,33,17.49
2024-1220595,33,17.49
2024-1220596,53,43.51
2024-1220596,53,43.51
2024-1220598,40,53.82
2024-1220601,66,30.0
2024-1220601,66,30.0
2024-1220601,65,30.0
2024-1220601,65,30.0
2024-1220602,59,9.02
2024-1220603,71,20.14
2024-1220604,6,26.75
2024-1220605,5,9.64
2024-1220606,19,39.56
2024-1220606,19,39.56
2024-1220608,21,7.0
2024-1220612,41,11.08
2024-1220614,40,56.7
2024-1220614,40,56.7
2024-1220615,23,25.34
2024-1220615,23,25.34
2024-1220617,33,144.26
2024-1220618,204,59.53
2024-1220618,204,59.53
2024-1220622,19,71.29
2024-1220623,49,7.13
2024-1220624,4,76.03
2024-1220624,4,76.03
2024-1220626,9,66.56
2024-1220627,187,56.48
2024-1220627,187,56.48
2024-1220630,3812,17.38
2024-1220630,3811,17.91
2024-1220632,15,17.96
2024-1220635,423,92.74
2024-1220635,423,92.74
2024-1220635,423,92.74
2024-1220636,93,41.03
2024-1220636,93,41.03
2024-1220636,93,41.03
2024-1220638,103,68.79
2024-1220638,103,68.79
2024-1220639,202,26.75
2024-1220639,202,26.75
2024-1220642,17,30.8
2024-1220642,17,30.8
2024-1220643,97,48.39
2024-1220644,104,76.9
2024-1220645,16,60.73
2024-1220647,22,71.74
2024-1220647,22,71.74
2024-1220648,10,86.21
2024-1220651,33,461.08
2024-1220653,16,75.37
2024-1220653,16,75.37
2024-1220654,5,89.0
2024-1220654,5,89.0
2024-1220655,18,9.58
2024-1220656,17,33.77
2024-1220656,17,33.77
2024-1220673,16,25.24
2024-1220674,17,16.27
2024-1220674,17,16.27
2024-1220675,1029,39.01
2024-1220675,1029,39.01
2024-1220676,4,105.56
2024-1220676,4,105.56
2024-1220679,3,45.42
2024-1220679,3,45.42
2024-1220680,223,10.07
2024-1220683,51,1.1
2024-1220685,71,13.42
2024-1220686,11,29.66
2024-1220687,8,19.59
2024-1220688,8,151.45
2024-1220690,29,42.05
2024-1220692,42,14.34
2024-1220693,8,31.89
2024-1220693,8,31.89
2024-1220694,8,38.1
2024-1220694,8,38.1
2024-1220695,33,41.15
2024-1220695,33,41.15
2024-1220696,15,69.07
2024-1220696,15,69.07
2024-1220697,11,105.7
2024-1220697,11,105.7
2024-1220698,507,32.52
2024-1220699,10,50.58
2024-1220699,10,50.58
2024-1220699,10,50.58
2024-1220703,4,12.89
2024-1220706,8,22.27
2024-1220707,110,36.52
2024-1220708,26,57.55
2024-1220708,26,57.55
2024-1220710,366,38.7
2024-1220711,21,46.03
2024-1220712,28,43.0
2024-1220712,28,43.0
2024-1220713,10,13.16
2024-1220715,167,29.35
2024-1220715,167,29.35
2024-1220716,1,110.73
2024-1220717,25,15.02
2024-1220717,26,15.02
2024-1220724,1,67.27
2024-1220725,7,134.23
2024-1220725,7,134.23
2024-1220725,7,134.23
2024-1220725,7,134.23
2024-1220726,22,50.78
2024-1220726,25,29.92
2024-1220729,52,33.4
2024-1220729,52,33.4
2024-1220730,51,24.5
2024-1220731,1,138.71
2024-1220731,1,138.71
2024-1220731,1,138.71
2024-1220732,11,95.42
2024-1220732,11,95.42
2024-1220732,11,95.42
2024-1220733,217,10.0
2024-1220736,1,37.15
2024-1220738,36,10.18
2024-1220739,27,7.7
2024-1220740,14,21.89
2024-1220741,2528,28.03
2024-1220741,2528,28.03
2024-1220742,12,52.36
2024-1220743,158,59.12
2024-1220744,15,38.39
2024-1220746,12,69.52
2024-1220746,12,69.52
2024-1220746,12,69.52
2024-1220747,17,36.1
2024-1220748,20,7.58
2024-1220749,3210,26.23
2024-1220750,202,20.0
2024-1220751,14,30.05
2024-1220751,14,30.05
2024-1220752,30,11.68
2024-1220754,103,28.22
2024-1220755,17,18.25
2024-1220756,2,29.45
2024-1220758,102,19.0
2024-1220759,129,16.48
2024-1220760,12,75.08
2024-1220760,12,75.08
2024-1220761,22,82.6
2024-1220761,22,82.6
2024-1220761,22,82.6
2024-1220763,34,19.96
2024-1220766,85,6.13
2024-1220767,5,87.02
2024-1220767,5,87.02
2024-1220768,27,32.98
2024-1220768,27,32.98
2024-1220769,48,54.76
2024-1220771,58,21.09
2024-1220772,37,28.69
2024-1220772,37,28.69
2024-1220773,4,12.09
2024-1220774,17,144.02
2024-1220775,25,67.41
2024-1220776,153,38.21
2024-1220776,153,38.21
2024-1220777,165,60.34
2024-1220778,26,28.31
2024-1220778,26,28.31
2024-1220780,13,99.97
2024-1220780,13,99.97
2024-1220781,310,108.8
2024-1220781,310,108.8
2024-1220783,15,87.24
2024-1220783,15,87.24
2024-1220784,7,36.62
2024-1220784,7,36.62
2024-1220785,42,92.51
2024-1220785,42,92.51
2024-1220788,23,6.5
2024-1220789,12,90.15
2024-1220789,12,90.15
2024-1220789,47,13.14
2024-1220790,33,23.53
2024-1220791,1142,17.74
2024-1220792,14,14.01
2024-1220793,21,22.55
2024-1220793,21,22.55
2024-1220794,10,43.67
2024-1220794,10,43.67
2024-1220795,44,152.85
2024-1220799,29,8.8
2024-1220800,10,52.73
2024-1220800,10,52.73
2024-1220803,22,31.57
2024-1220803,22,31.57
2024-1220805,8,12.13
2024-1220807,563,23.08
2024-1220809,50,59.33
2024-1220809,50,59.33
2024-1220809,50,59.33
2024-1220810,250,61.83
2024-1220810,250,61.83
2024-1220812,106,76.2
2024-1220812,106,76.2
2024-1220814,23,36.06
2024-1220814,23,36.06
2024-1220818,86,74.55
2024-1220821,36,28.34
2024-1220822,79,40.18
2024-1220824,25,23.57
2024-1220825,7,34.1
2024-1220825,7,34.1
2024-1220829,15,67.0
2024-1220832,180,25.76
2024-1220834,6,31.21
2024-1220834,6,31.21
2024-1220839,30,29.97
2024-1220840,23,18.69
2024-1220840,23,18.69
2024-1220840,23,18.69
2024-1220841,39,19.27
2024-1220842,136,46.3
2024-1220843,31,33.22
2024-1220845,25,23.82
2024-1220846,2005,100.68
2024-1220846,2005,100.68
2024-1220846,2005,100.68
2024-1220847,39,73.44
2024-1220850,31,135.0
2024-1220861,113,42.25
2024-1220861,113,42.25
2024-1220862,31,20.73
2024-1220863,1095,71.44
2024-1220863,1095,71.44
2024-1220864,67,102.37
2024-1220864,67,102.37
2024-1220864,67,102.37
2024-1220866,2,52.44
2024-1220867,500,14.71
2024-1220870,179,43.14
2024-1220870,179,43.14
2024-1220871,1145,67.97
2024-1220871,1145,67.97
2024-1220872,138,70.13
2024-1220873,11,78.15
2024-1220873,11,78.15
2024-1220876,22,18.58
2024-1220877,108,132.43
2024-1220878,1165,62.53
2024-1220880,12,53.25
2024-1220881,105,27.94
2024-1220884,1173,54.22
2024-1220884,1173,54.22
2024-1220885,34,18.5
2024-1220887,145,30.94
2024-1220887,145,30.94
2024-1220888,7,62.45
2024-1220888,7,62.45
2024-1220888,7,62.45
2024-1220889,30,10.07
2024-1220891,27,57.45
2024-1220891,27,57.45
2024-1220892,121,84.87
2024-1220892,121,84.87
2024-1220894,42,117.31
2024-1220894,42,117.31
2024-1220894,42,117.31
2024-1220897,7,28.13
2024-1220898,12,29.38
2024-1220898,12,29.38
2024-1220902,1204,37.82
2024-1220902,1204,37.82
2024-1220903,8,53.24
2024-1220903,8,53.24
2024-1220904,1,26.58
2024-1220904,1,26.58
2024-1220906,6,85.27
2024-1220908,11,29.68
2024-1220908,11,29.68
2024-1220909,212,60.62
2024-1220910,11,57.8
2024-1220910,11,57.8
2024-1220911,127,23.14
2024-1220911,127,23.14
2024-1220912,9,95.95
2024-1220912,9,95.95
2024-1220915,112,31.18
2024-1220916,305,76.43
2024-1220916,305,76.43
2024-1220917,38,38.75
2024-1220917,38,38.75
2024-1220918,102,50.89
2024-1220922,1417,112.69
2024-1220922,1417,112.69
2024-1220922,1417,112.69
2024-1220923,24,42.64
2024-1220923,24,42.64
2024-1220925,1036,89.4
2024-1220927,15,12.34
2024-1220928,138,75.8
2024-1220928,138,75.8
2024-1220929,440,17.82
2024-1220939,9,16.86
2024-1220939,9,16.86
2024-1220940,15,11.54
2024-1220943,1059,67.76
2024-1220943,1059,67.76
2024-1220944,303,49.68
2024-1220944,303,49.68
2024-1220947,1,36.7
2024-1220947,1,36.7
2024-1220948,502,37.0
2024-1220948,502,37.0
2024-1220949,34,34.72
2024-1220957,233,60.01
2024-1220958,10,29.53
2024-1220958,10,29.53
2024-1220960,12,141.05
2024-1220960,12,141.05
2024-1220960,12,141.05
2024-1220961,22,48.18
2024-1220961,22,48.18
2024-1220962,15,22.95
2024-1220962,15,22.95
2024-1220963,25,7.02
2024-1220964,13,33.44
2024-1220965,16,95.75
2024-1220966,19,8.45
2024-1220968,140,8.4
2024-1220969,27,11.27
2024-1220970,68,40.66
2024-1220971,25,29.9
2024-1220971,24,29.9
2024-1220971,23,29.9
2024-1220973,2,27.83
2024-1220974,28,14.17
2024-1220974,9,192.0
2024-1220974,9,192.0
2024-1220980,52,57.72
2024-1220980,52,57.72
2024-1220982,2,18.49
2024-1220986,35,49.66
2024-1220986,35,49.66
2024-1220987,80,45.53
2024-1220992,21,54.36
2024-1220992,21,54.36
2024-1220993,22,32.24
2024-1220993,22,32.24
2024-1220994,30,28.3
2024-1220998,109,28.33
2024-1220999,17,35.83
2024-1220999,17,35.83
2024-1221001,31,14.0
2024-1221005,10,33.25
2024-1221005,10,33.25
2024-1221015,11,78.9
2024-1221016,22,39.45
2024-1221017,1,373.19
2024-1221018,4,119.78
2024-1221018,4,119.78
2024-1221019,22,36.2
2024-1221019,22,36.2
2024-1221020,76,32.84
2024-1221021,51,39.94
2024-1221021,51,39.94
2024-1221022,5,41.18
2024-1221025,7,83.0
2024-1221025,7,83.0
2024-1221026,10,41.3
2024-1221027,11,60.07
2024-1221027,11,60.07
2024-1221028,11,26.95
2024-1221028,11,26.95
2024-1221029,23,35.35
2024-1221031,24,31.58
2024-1221033,64,33.26
2024-1221034,5,91.54
2024-1221034,5,91.54
2024-1221035,1309,56.77
2024-1221035,1309,56.77
2024-1221036,26,52.87
2024-1221038,656,12.46
2024-1221039,11,191.11
2024-1221039,11,191.11
2024-1221044,10,103.55
2024-1221044,10,103.55
2024-1221045,205,41.63
2024-1221045,205,41.63
2024-1221045,205,41.63
2024-1221048,25,28.62
2024-1221049,542,79.08
2024-1221049,542,79.08
2024-1221049,542,79.08
2024-1221051,102,3.86
2024-1221051,102,3.86
2024-1221052,1311,81.12
2024-1221055,23,20.03
2024-1221055,23,20.03
2024-1221056,4016,12.97
2024-1221064,83,14.07
2024-1221067,275,31.66
2024-1221071,10,108.0
2024-1221071,10,108.0
2024-1221073,13,9.34
2024-1221074,292,26.38
2024-1221078,6,50.9
2024-1221078,6,50.9
2024-1221081,34,33.6
2024-1221082,11,47.62
2024-1221083,14,21.17
2024-1221085,18,109.14
2024-1221091,6,93.13
2024-1221091,6,93.13
2024-1221091,6,93.13
2024-1221092,173,9.78
2024-1221095,30,23.73
2024-1221100,31,12.93
2024-1221100,28,23.28
2024-1221105,48,15.25
2024-1221106,34,62.53
2024-1221106,34,62.53
2024-1221108,1,79.37
2024-1221110,43,28.2
2024-1221111,12,35.02
2024-1221111,12,35.02
2024-1221116,240,72.32
2024-1221116,240,72.32
2024-1221118,158,10.0
2024-1221119,174,10.0
2024-1221120,22,39.15
2024-1221120,22,39.15
2024-1221121,60,74.83
2024-1221121,60,74.83
2024-1221123,6,109.12
2024-1221123,6,109.12
2024-1221127,252,17.2
2024-1221132,18,34.41
2024-1221136,15,9.35
2024-1221138,11,6.99
2024-1221139,57,38.81
2024-1221140,33,22.01
2024-1221140,33,22.01
2024-1221142,8,20.2
2024-1221143,10,60.97
2024-1221143,10,60.97
2024-1221144,7,17.47
2024-1221145,101,13.0
2024-1221146,2,67.2
2024-1221147,120,172.0
2024-1221147,104,166.0
2024-1221148,1,99.21
2024-1221148,1,99.21
2024-1221148,1,99.21
2024-1221149,13,13.91
2024-1221150,6602,7.45
2024-1221155,1,222.18
2024-1221157,3,14.26
2024-1221158,174,28.57
2024-1221159,166,23.96
2024-1221160,20,46.11
2024-1221160,20,46.11
2024-1221162,12,32.14
2024-1221162,12,32.14
2024-1221164,3,33.0
2024-1221164,3,33.0
2024-1221166,80,69.5
2024-1221167,94,89.59
2024-1221168,42,39.5
2024-1221171,12,53.25
2024-1221171,12,53.25
2024-1221172,22,116.17
2024-1221173,19,57.43
2024-1221173,19,57.43
2024-1221174,3,125.7
2024-1221174,3,125.7
2024-1221175,10,40.79
2024-1221176,95,13.54
2024-1221181,29,87.6
2024-1221181,29,87.6
2024-1221182,4,49.54
2024-1221183,5,120.26
2024-1221183,5,120.26
2024-1221184,7,28.05
2024-1221184,7,28.05
2024-1221186,98,37.51
2024-1221187,7,71.03
2024-1221189,22,25.43
2024-1221189,22,25.43
2024-1221190,47,15.57
2024-1221190,2,18.84
2024-1221192,11,112.8
2024-1221192,11,112.8
2024-1221197,16,33.15
2024-1221197,16,33.15
2024-1221199,238,21.35
2024-1221201,127,50.27
2024-1221204,7,10.85
2024-1221206,16,39.08
2024-1221206,16,39.08
2024-1221208,37,34.23
2024-1221209,27,12.54
2024-1221211,15,51.51
2024-1221212,186,77.61
2024-1221212,186,77.61
2024-1221214,559,36.82
2024-1221215,28,8.86
2024-1221215,33,8.86
2024-1221216,9,90.74
2024-1221216,9,90.74
2024-1221219,1,81.14
2024-1221220,4,46.12
2024-1221220,4,46.12
2024-1221221,16,44.04
2024-1221222,29,105.72
2024-1221222,29,105.72
2024-1221222,29,105.72
2024-1221223,201,1615.23
2024-1221223,110,14.34
2024-1221225,4,17.86
2024-1221226,39,28.02
2024-1221226,39,28.02
2024-1221227,23,43.32
2024-1221227,23,43.32
2024-1221229,83,11.08
2024-1221229,127,148.88
2024-1221229,127,148.88
2024-1221230,140,62.08
2024-1221230,140,62.08
2024-1221231,31,22.66
2024-1221231,31,22.66
2024-1221232,48,42.86
2024-1221233,58,59.37
2024-1221233,58,59.37
2024-1221234,58,13.22
2024-1221235,112,33.11
2024-1221235,112,33.11
2024-1221236,153,24.66
2024-1221236,153,24.66
2024-1221237,24,35.86
2024-1221237,24,35.86
2024-1221242,15,51.18
2024-1221242,15,51.18
2024-1221243,28,40.66
2024-1221243,28,40.66
2024-1221244,2,77.12
2024-1221244,2,77.12
2024-1221245,9,32.79
2024-1221245,9,32.79
2024-1221246,7,53.8
2024-1221246,7,53.8
2024-1221250,120,72.1
2024-1221251,22,20.04
2024-1221252,149,17.74
2024-1221255,3,104.78
2024-1221256,2,28.01
2024-1221256,2,28.01
2024-1221257,51,14.85
2024-1221258,1,40.11
2024-1221259,8,52.11
2024-1221259,8,52.11
2024-1221260,27,110.26
2024-1221260,27,110.26
2024-1221261,8,12.0
2024-1221264,1,107.17
2024-1221266,56,56.8
2024-1221271,623,91.23
2024-1221272,26,31.57
2024-1221274,165,114.07
2024-1221275,23,41.25
2024-1221275,23,41.25
2024-1221278,9,29.51
2024-1221279,29,78.8
2024-1221279,29,78.8
2024-1221280,60,59.71
2024-1221282,40,78.01
2024-1221282,40,78.01
2024-1221286,2,49.42
2024-1221288,1,95.25
2024-1221288,1,95.25
2024-1221293,110,31.7
2024-1221296,15,25.75
2024-1221296,15,25.75
2024-1221297,10,110.04
2024-1221297,10,110.04
2024-1221298,112,114.67
2024-1221298,112,114.67
2024-1221298,112,114.67
2024-1221298,112,114.67
2024-1221298,112,114.67
2024-1221299,39,28.29
2024-1221299,39,28.29
2024-1221300,19,36.04
2024-1221302,77,67.65
2024-1221302,77,67.65
2024-1221303,62,34.8
2024-1221304,3,27.38
2024-1221305,34,73.18
2024-1221305,34,73.18
2024-1221315,119,152.04
2024-1221315,119,152.04
2024-1221321,509,69.76
2024-1221321,509,69.76
2024-1221321,509,69.76
2024-1221322,16,158.3
2024-1221323,31,130.0
2024-1221324,34,32.3
2024-1221324,34,32.3
2024-1221326,73,6.0
2024-1221327,29,38.07
2024-1221327,29,38.07
2024-1221328,9,28.4
2024-1221334,36,76.04
2024-1221334,36,76.04
2024-1221336,10,42.75
2024-1221336,10,42.75
2024-1221337,47,74.94
2024-1221337,47,74.94
2024-1221339,465,98.55
2024-1221339,465,98.55
2024-1221341,3,14.8
2024-1221345,1002,63.08
2024-1221345,1002,63.08
2024-1221346,8,47.03
2024-1221348,12,49.98
2024-1221348,12,49.98
2024-1221350,509,56.94
2024-1221352,21,45.78
2024-1221353,37,36.1
2024-1221353,37,36.1
2024-1221354,20,29.79
2024-1221354,20,29.79
2024-1221357,255,29.05
2024-1221357,255,29.05
2024-1221360,201,48.82
2024-1221361,3,172.06
2024-1221361,3,172.06
2024-1221361,3,172.06
2024-1221361,3,172.06
2024-1221361,3,172.06
2024-1221361,3,172.06
2024-1221362,66,18.38
2024-1221364,22,28.5
2024-1221364,22,28.5
2024-1221367,11,125.58
2024-1221371,4401,84.0
2024-1221371,4401,84.0
2024-1221371,4401,84.0
2024-1221372,6,77.63
2024-1221372,6,77.63
2024-1221374,106,33.01
2024-1221375,9,111.65
2024-1221377,111,25.17
2024-1221377,111,25.17
2024-1221378,32,6.81
2024-1221379,14,43.12
2024-1221382,10,81.3
2024-1221383,18,32.02
2024-1221384,17,63.26
2024-1221384,17,63.26
2024-1221387,2150,44.03
2024-1221387,2150,44.03
2024-1221391,28,50.0
2024-1221392,11,171.0
2024-1221392,11,171.0
2024-1221392,11,171.0
2024-1221394,34,36.36
2024-1221395,5,38.62
2024-1221395,5,38.62
2024-1221396,48,203.65
2024-1221396,48,203.65
2024-1221398,129,89.0
2024-1221399,20,26.0
2024-1221400,3043,67.51
2024-1221400,3043,67.51
2024-1221400,3043,67.51
2024-1221403,18,33.15
2024-1221403,18,33.15
2024-1221404,12,5.05
2024-1221404,43,75.52
2024-1221404,43,75.52
2024-1221405,17,37.59
2024-1221407,27,97.22
2024-1221408,14,38.02
2024-1221408,14,38.02
2024-1221409,6,26.8
2024-1221409,7,22.5
2024-1221409,1,54.25
2024-1221410,34,8.26
2024-1221410,13,128.2
2024-1221410,13,128.2
2024-1221412,212,52.71
2024-1221412,212,52.71
2024-1221412,212,52.71
2024-1221413,3,36.49
2024-1221413,3,36.49
2024-1221414,49,31.72
2024-1221414,49,31.72
2024-1221415,11,104.9
2024-1221415,11,104.9
2024-1221417,1,61.83
2024-1221419,309,15.97
2024-1221420,18,18.01
2024-1221423,282,253.57
2024-1221423,282,253.57
2024-1221423,282,253.57
2024-1221426,30,11.2
2024-1221429,2,15.89
2024-1221431,94,111.2
2024-1221433,7,105.92
2024-1221435,14,37.36
2024-1221438,15,37.85
2024-1221442,8,14.42
2024-1221443,7,70.22
2024-1221444,24,43.0
2024-1221444,6,71.0
2024-1221444,6,71.0
2024-1221445,21,96.43
2024-1221445,21,96.43
2024-1221446,23,31.15
2024-1221446,23,31.15
2024-1221451,36,47.07
2024-1221453,41,52.5
2024-1221453,41,52.5
2024-1221454,9,40.67
2024-1221454,9,40.67
2024-1221456,35,51.15
2024-1221456,35,51.15
2024-1221457,70,23.16
2024-1221458,3,14.03
2024-1221459,11,27.02
2024-1221462,29,8.01
2024-1221464,58,10.63
2024-1221465,17,48.6
2024-1221465,17,48.6
2024-1221466,11,150.3
2024-1221466,11,150.3
2024-1221468,1,55.12
2024-1221491,312,40.06
2024-1221491,312,40.06
2024-1221492,137,20.85
2024-1221494,22,18.15
2024-1221495,109,59.15
2024-1221497,29,14.41
2024-1221497,29,14.41
2024-1221498,13,15.86
2024-1221499,9,35.18
2024-1221500,4,30.41
2024-1221500,4,30.41
2024-1221502,10,49.61
2024-1221502,10,49.61
2024-1221503,1,72.35
2024-1221503,3,51.27
2024-1221503,3,51.27
2024-1221504,10,36.05
2024-1221504,10,36.05
2024-1221505,10,47.49
2024-1221505,10,47.49
2024-1221507,15,33.93
2024-1221507,15,33.93
2024-1221509,27,59.62
2024-1221509,27,59.62
2024-1221510,3,42.04
2024-1221510,3,42.04
2024-1221511,12,42.71
2024-1221511,12,42.71
2024-1221512,12,72.88
2024-1221513,56,23.98
2024-1221513,56,23.98
2024-1221514,26,117.22
2024-1221514,26,117.22
2024-1221514,26,117.22
2024-1221515,5,52.55
2024-1221515,5,52.55
2024-1221518,5,127.62
2024-1221518,5,127.62
2024-1221518,5,127.62
2024-1221518,5,127.62
2024-1221519,84,31.45
2024-1221520,7,101.35
2024-1221520,12,4.22
2024-1221520,7,101.35
2024-1221523,9,33.46
2024-1221523,9,33.46
2024-1221524,31,52.18
2024-1221525,22,36.2
2024-1221527,126,29.6
2024-1221527,126,29.6
2024-1221529,39,121.54
2024-1221531,3,60.63
2024-1221533,27,20.52
2024-1221536,118,26.13
2024-1221537,56,22.17
2024-1221540,29,51.7
2024-1221541,3,48.74
2024-1221541,3,48.74
2024-1221544,1,126.29
2024-1221546,2,48.01
2024-1221547,7,63.03
2024-1221550,13,60.07
2024-1221550,13,60.07
2024-1221551,12,22.11
2024-1221551,12,22.11
2024-1221552,17,30.0
2024-1221554,1,42.41
2024-1221554,1,42.41
2024-1221556,47,35.07
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221558,16,898.9
2024-1221560,22,10.37
2024-1221560,20,12.74
2024-1221560,19,14.11
2024-1221562,263,55.74
2024-1221562,263,55.74
2024-1221563,8,26.33
2024-1221565,33,8.7
2024-1221566,6,41.7
2024-1221567,15,33.74
2024-1221567,15,33.74
2024-1221568,92,43.96
2024-1221569,3,48.67
2024-1221569,3,48.67
2024-1221570,235,51.07
2024-1221577,64,35.27
2024-1221578,35,58.14
2024-1221578,35,58.14
2024-1221580,30,96.86
2024-1221580,30,96.86
2024-1221581,1294,45.4
2024-1221581,1294,45.4
2024-1221582,213,107.16
2024-1221582,213,107.16
2024-1221584,59,49.83
2024-1221585,15,33.19
2024-1221587,104,61.68
2024-1221587,104,61.68
2024-1221588,8,78.63
2024-1221588,8,78.63
2024-1221589,46,166.8
2024-1221589,46,166.8
2024-1221591,9,27.0
2024-1221591,9,27.0
2024-1221593,107,38.61
2024-1221593,107,38.61
2024-1221597,6,20.59
2024-1221598,30,16.56
2024-1221599,1095,70.68
2024-1221599,1095,70.68
2024-1221600,4,12.56
2024-1221602,49,78.01
2024-1221602,49,78.01
2024-1221603,1,58.9
2024-1221605,6,33.22
2024-1221606,1,16.2
2024-1221606,2,65.92
2024-1221607,8,52.02
2024-1221607,8,52.02
2024-1221608,117,67.74
2024-1221608,117,67.74
2024-1221609,7,26.28
2024-1221610,35,101.5
2024-1221612,5,34.85
2024-1221612,5,34.85
2024-1221613,2,91.06
2024-1221616,29,49.11
2024-1221616,29,49.11
2024-1221620,84,6.03
2024-1221621,63,11.26
2024-1221622,18,14.62
2024-1221623,206,89.56
2024-1221623,206,89.56
2024-1221624,51,8.45
2024-1221624,51,8.45
2024-1221624,51,8.45
2024-1221624,51,8.45
2024-1221624,51,8.45
2024-1221626,50,157.33
2024-1221626,50,157.33
2024-1221626,50,157.33
2024-1221626,50,157.33
2024-1221626,50,157.33
2024-1221627,19,103.24
2024-1221627,17,103.24
2024-1221629,8,34.1
2024-1221630,39,80.29
2024-1221630,39,80.29
2024-1221637,136,66.74
2024-1221637,136,66.74
2024-1221639,1632,89.17
2024-1221643,9,56.83
2024-1221643,9,56.83
2024-1221645,45,27.46
2024-1221646,10,19.99
2024-1221649,296,84.22
2024-1221650,101,503.46
2024-1221650,40,87.82
2024-1221650,101,503.46
2024-1221651,297,16.3
2024-1221653,13,53.44
2024-1221653,13,53.44
2024-1221654,47,17.83
2024-1221658,26,69.52
2024-1221658,26,69.52
2024-1221660,111,91.59
2024-1221660,111,91.59
2024-1221663,1,25.1
2024-1221664,80,17.12
2024-1221665,35,65.5
2024-1221668,38,49.99
2024-1221668,38,49.99
2024-1221671,22,91.0
2024-1221671,22,91.0
2024-1221672,22,37.88
2024-1221672,22,37.88
2024-1221673,13,23.53
2024-1221673,13,23.53
2024-1221674,5,72.97
2024-1221674,5,72.97
2024-1221675,109,54.1
2024-1221675,109,54.1
2024-1221679,235,18.84
2024-1221679,235,18.84
2024-1221681,18,53.12
2024-1221681,18,53.12
2024-1221683,6,22.26
2024-1221684,43,30.41
2024-1221684,43,30.41
2024-1221685,50,12.66
2024-1221687,13,73.36
2024-1221687,13,73.36
2024-1221688,22,9.21
2024-1221689,31,84.11
2024-1221689,31,84.11
2024-1221692,82,13.08
2024-1221696,10,12.74
2024-1221699,408,15.09
2024-1221699,408,15.09
2024-1221701,21,30.6
2024-1221701,21,30.6
2024-1221702,26,64.03
2024-1221703,113,94.64
2024-1221703,113,94.64
2024-1221705,7,30.11
2024-1221713,53,59.08
2024-1221720,10,123.15
2024-1221720,10,123.15
2024-1221722,21,10.38
2024-1221723,12,38.7
2024-1221723,12,38.7
2024-1221724,372,49.26
2024-1221724,372,49.26
2024-1221725,1334,69.45
2024-1221725,1334,69.45
2024-1221725,1334,69.45
2024-1221725,1334,69.45
2024-1221726,1333,68.14
2024-1221726,1333,68.14
2024-1221726,1333,68.14
2024-1221726,1333,68.14
2024-1221728,42,7.04
2024-1221731,13,11.03
2024-1221732,4,139.82
2024-1221732,4,139.82
2024-1221735,10,33.76
2024-1221736,24,26.01
2024-1221736,24,26.01
2024-1221738,25,51.05
2024-1221738,25,51.05
2024-1221740,11,45.37
2024-1221740,11,45.37
2024-1221743,1,24.48
2024-1221746,14,37.3
2024-1221747,15,11.87
2024-1221748,21,30.26
2024-1221748,21,30.26
2024-1221750,54,59.99
2024-1221750,54,59.99
2024-1221755,30,32.79
2024-1221756,18,31.37
2024-1221756,18,31.37
2024-1221757,24,21.71
2024-1221760,31,24.47
2024-1221765,1065,13.48
2024-1221765,1065,13.48
2024-1221769,20,41.07
2024-1221769,20,41.07
2024-1221771,15,13.35
2024-1221773,2,13.38
2024-1221775,15,29.62
2024-1221775,15,29.62
2024-1221776,15,13.56
2024-1221776,15,13.56
2024-1221779,1087,60.4
2024-1221779,1087,60.4
2024-1221780,212,76.31
2024-1221780,212,76.31
2024-1221781,15,72.44
2024-1221781,15,72.44
2024-1221782,3557,99.13
2024-1221782,3557,99.13
2024-1221786,1,52.62
2024-1221786,1,52.62
2024-1221786,1,52.62
2024-1221787,19,49.07
2024-1221790,32,15.47
2024-1221790,32,15.47
2024-1221792,22,33.28
2024-1221793,18,27.9
2024-1221795,200,15.08
2024-1221795,202,30.7
2024-1221798,3,58.76
2024-1221798,3,58.76
2024-1221798,3,58.76
2024-1221799,10,19.7
2024-1221800,14,22.1
2024-1221800,14,22.1
2024-1221802,319,10.0
2024-1221804,1062,103.97
2024-1221804,1062,103.97
2024-1221810,12,25.98
2024-1221810,12,25.98
2024-1221811,11,114.16
2024-1221811,11,114.16
2024-1221812,11,29.82
2024-1221815,21,41.99
2024-1221815,21,41.99
2024-1221816,15,40.11
2024-1221817,26,139.06
2024-1221817,26,139.06
