id_mutation,lot_numero,surface_carrez
2025-490521,45,25.06
2025-490523,17,26.6
2025-490524,41,21.66
2025-490531,111,421.88
2025-490533,15,15.83
2025-490534,15,74.25
2025-490534,15,74.25
2025-490541,24,29.3
2025-490541,24,29.3
2025-490543,1,15.85
2025-490544,13,39.53
2025-490545,19,14.4
2025-490548,4,42.54
2025-490548,4,42.54
2025-490550,27,101.48
2025-490551,37,59.02
2025-490551,37,59.02
2025-490552,13,53.66
2025-490552,13,53.66
2025-490554,1104,162.08
2025-490556,16,29.0
2025-490557,33,39.03
2025-490557,33,39.03
2025-490559,109,118.61
2025-490559,109,118.61
2025-490560,125,37.05
2025-490561,16,36.67
2025-490561,16,36.67
2025-490565,5,40.22
2025-490565,5,40.22
2025-490566,7,38.59
2025-490567,26,54.48
2025-490567,26,54.48
2025-490568,1138,55.19
2025-490568,1138,55.19
2025-490569,5,43.04
2025-490569,5,43.04
2025-490570,3,70.4
2025-490571,2,78.4
2025-490571,2,78.4
2025-490571,2,78.4
2025-490572,10,39.9
2025-490572,10,39.9
2025-490573,10,22.55
2025-490574,24,158.04
2025-490574,24,158.04
2025-490574,24,158.04
2025-490574,24,158.04
2025-490575,2,18.5
2025-490577,1,30.08
2025-490577,1,30.08
2025-490578,25,30.81
2025-490579,1,90.18
2025-490580,22,26.05
2025-490581,204,95.78
2025-490585,26,24.05
2025-490588,2,17.51
2025-490590,328,29.43
2025-490591,121,17.71
2025-490592,12,26.75
2025-490595,17,65.81
2025-490595,17,65.81
2025-490597,2,52.98
2025-490599,4,75.45
2025-490599,4,75.45
2025-490601,27,45.9
2025-490604,270,60.56
2025-490606,24,108.33
2025-490606,24,108.33
2025-490608,105,14.38
2025-490608,105,14.38
2025-490609,33,50.08
2025-490610,152,68.7
2025-490613,2,14.4
2025-490614,1,22.58
2025-490614,1,22.58
2025-490615,14,20.25
2025-490615,14,20.25
2025-490616,22,6.0
2025-490617,22,106.8
2025-490617,22,106.8
2025-490618,315,39.3
2025-490618,315,39.3
2025-490622,11,45.36
2025-490622,11,45.36
2025-490624,5,14.75
2025-490625,17,26.7
2025-490625,17,26.7
2025-490628,17,11.54
2025-490628,17,11.54
2025-490633,104,19.96
2025-490634,14,98.13
2025-490635,19,102.74
2025-490635,19,102.74
2025-490637,21,9.62
2025-490639,8,60.99
2025-490641,17,32.71
2025-490646,48,31.08
2025-490647,105,154.67
2025-490647,105,154.67
2025-490648,7,40.45
2025-490651,40,16.27
2025-490652,405,33.46
2025-490653,16,6.3
2025-490654,17,34.82
2025-490656,2,29.3
2025-490657,40,26.03
2025-490658,16,39.59
2025-490658,16,39.59
2025-490659,16,13.44
2025-490661,24,34.27
2025-490663,11,42.14
2025-490663,11,42.14
2025-490667,14,78.97
2025-490668,16,23.01
2025-490669,32,18.85
2025-490669,32,18.85
2025-490670,10,89.16
2025-490670,10,89.16
2025-490672,374,47.82
2025-490672,374,47.82
2025-490674,21,27.25
2025-490675,39,67.11
2025-490675,39,67.11
2025-490676,23,21.89
2025-490676,24,21.89
2025-490677,55,39.0
2025-490677,55,39.0
2025-490680,5,100.17
2025-490680,5,100.17
2025-490680,5,100.17
2025-490683,21,22.05
2025-490686,34,12.7
2025-490687,38,72.81
2025-490688,48,14.88
2025-490689,26,32.84
2025-490689,26,32.84
2025-490691,45,11.02
2025-490696,16,13.74
2025-490697,191,50.32
2025-490697,191,50.32
2025-490697,191,50.32
2025-490697,191,50.32
2025-490697,191,50.32
2025-490698,19,72.1
2025-490701,24,33.72
2025-490703,220,15.93
2025-490704,22,13.11
2025-490706,22,31.35
2025-490706,22,31.35
2025-490707,43,9.45
2025-490707,43,9.45
2025-490708,143,67.59
2025-490709,14,21.95
2025-490709,14,21.95
2025-490710,32,16.34
2025-490712,67,20.55
2025-490713,27,20.46
2025-490715,2,55.04
2025-490715,2,55.04
2025-490716,1166,125.75
2025-490716,1166,125.75
2025-490717,85,12.82
2025-490718,37,37.41
2025-490718,37,37.41
2025-490720,3,16.01
2025-490722,102,61.16
2025-490724,21,25.69
2025-490724,21,25.69
2025-490725,4,28.26
2025-490726,91,57.28
2025-490727,52,100.18
2025-490727,52,100.18
2025-490731,13,42.5
2025-490732,17,42.07
2025-490734,13,36.04
2025-490734,13,36.04
2025-490737,33,66.77
2025-490738,20,39.03
2025-490738,20,39.03
2025-490739,37,41.34
2025-490742,258,30.25
2025-490742,258,30.25
2025-490742,258,30.25
2025-490747,21,16.95
2025-490749,12,37.94
2025-490749,12,37.94
2025-490750,22,58.53
2025-490750,22,58.53
2025-490752,55,9.16
2025-490753,1056,37.17
2025-490754,25,67.27
2025-490754,25,67.27
2025-490758,12,122.7
2025-490759,1009,15.0
2025-490760,146,83.66
2025-490761,24,19.75
2025-490763,11,32.66
2025-490763,11,32.66
2025-490765,2,25.13
2025-490769,103,90.13
2025-490771,58,5.64
2025-490775,21,121.34
2025-490775,21,121.34
2025-490778,22,43.64
2025-490780,145,51.7
2025-490780,145,51.7
2025-490781,5,46.94
2025-490781,5,46.94
2025-490782,131,78.08
2025-490782,131,78.08
2025-490782,131,78.08
2025-490784,23,57.89
2025-490784,23,57.89
2025-490786,2089,97.69
2025-490786,2089,97.69
2025-490787,21,56.36
2025-490790,21,8.5
2025-490791,204,25.78
2025-490792,117,33.83
2025-490795,18,86.8
2025-490795,18,86.8
2025-490797,1,77.88
2025-490803,17,52.14
2025-490803,17,52.14
2025-490806,7,23.03
2025-490810,44,13.08
2025-490816,9,30.03
2025-490820,19,42.08
2025-490822,19,27.69
2025-490825,37,10.77
2025-490827,22,27.7
2025-490827,22,27.7
2025-490828,1,63.05
2025-490830,5,17.88
2025-490831,48,29.0
2025-490837,12,49.63
2025-490839,12,43.31
2025-490839,12,43.31
2025-490841,29,24.29
2025-490842,4,52.12
2025-490842,4,52.12
2025-490843,76,63.0
2025-490843,76,63.0
2025-490844,10,80.37
2025-490844,10,80.37
2025-490845,1,63.5
2025-490847,56,28.97
2025-490848,40,28.67
2025-490848,40,28.67
2025-490848,40,28.67
2025-490849,17,43.23
2025-490850,27,25.73
2025-490850,27,25.73
2025-490852,3,44.57
2025-490852,3,44.57
2025-490854,15,29.41
2025-490855,54,21.73
2025-490856,5,25.06
2025-490856,5,25.06
2025-490857,65,33.41
2025-490857,65,33.41
2025-490859,71,31.19
2025-490861,45,47.55
2025-490863,32,14.41
2025-490867,25,61.97
2025-490867,25,61.97
2025-490868,13,153.46
2025-490868,13,153.46
2025-490869,10,43.11
2025-490873,16,6.23
2025-490874,37,47.06
2025-490874,37,47.06
2025-490876,15,45.28
2025-490878,15,31.04
2025-490878,15,31.04
2025-490879,27,18.5
2025-490879,27,18.5
2025-490881,4,36.01
2025-490881,4,36.01
2025-490885,44,33.64
2025-490885,44,33.64
2025-490887,59,25.04
2025-490888,61,30.08
2025-490889,42,152.62
2025-490889,42,152.62
2025-490890,51,31.2
2025-490891,19,9.8
2025-490894,27,17.14
2025-490897,20,28.28
2025-490899,61,71.08
2025-490899,61,71.08
2025-490900,1,90.87
2025-490900,1,90.87
2025-490903,51,36.54
2025-490904,3020,85.71
2025-490904,3020,85.71
2025-490905,5,127.76
2025-490907,1,35.29
2025-490909,8,18.2
2025-490910,73,99.59
2025-490911,134,27.02
2025-490912,112,10.08
2025-490918,153,48.17
2025-490919,5,68.47
2025-490919,4,29.95
2025-490919,7,27.9
2025-490919,3,51.7
2025-490919,8,33.37
2025-490919,8,33.37
2025-490919,5,68.47
2025-490919,4,29.95
2025-490919,1,52.86
2025-490919,B7,11.69
2025-490919,7,27.9
2025-490919,3,51.7
2025-490919,1,52.86
2025-490922,103,30.33
2025-490924,5,145.69
2025-490924,5,145.69
2025-490925,15,77.6
2025-490925,15,77.6
2025-490928,3,73.42
2025-490928,3,73.42
2025-490929,130,90.5
2025-490932,15,41.95
2025-490933,7,14.11
2025-490934,62,9.85
2025-490935,33,44.5
2025-490935,33,44.5
2025-490936,14,25.3
2025-490937,26,63.49
2025-490938,19,40.28
2025-490938,19,40.28
2025-490939,4,42.2
2025-490939,4,42.2
2025-490939,4,42.2
2025-490940,17,27.4
2025-490940,17,27.4
2025-490941,10,55.15
2025-490941,10,55.15
2025-490942,36,97.05
2025-490942,36,97.05
2025-490943,40,47.15
2025-490944,60,62.02
2025-490945,21,10.67
2025-490947,49,26.28
2025-490950,9,76.89
2025-490951,106,70.01
2025-490951,106,70.01
2025-490951,106,70.01
2025-490952,46,24.01
2025-490953,33,54.11
2025-490953,33,54.11
2025-490954,12,25.66
2025-490954,12,25.66
2025-490955,22,16.36
2025-490955,22,16.36
2025-490956,725,75.51
2025-490957,147,27.44
2025-490961,106,17.03
2025-490964,36,38.24
2025-490965,20,62.27
2025-490966,10,45.44
2025-490966,10,45.44
2025-490969,27,26.02
2025-490969,27,26.02
2025-490970,23,104.44
2025-490970,23,104.44
2025-490971,35,80.0
2025-490971,35,80.0
2025-490972,182,26.96
2025-490972,182,26.96
2025-490975,11,27.1
2025-490976,20,42.22
2025-490979,17,19.56
2025-490979,17,19.56
2025-490980,13,15.71
2025-490981,514,94.79
2025-490981,514,94.79
2025-490981,514,94.79
2025-490983,11,39.09
2025-490984,18,8.47
2025-490985,19,51.24
2025-490986,6,30.08
2025-490988,43,53.25
2025-490990,23,59.06
2025-490992,21,30.06
2025-490992,21,30.06
2025-490994,66,222.27
2025-490995,24,69.83
2025-490995,24,69.83
2025-490996,12,74.1
2025-490996,12,74.1
2025-490997,18,206.35
2025-490997,18,206.35
2025-490998,8,46.94
2025-490998,8,46.94
2025-490999,36,114.87
2025-491000,11,63.17
2025-491001,315,29.01
2025-491006,210,51.82
2025-491006,210,51.82
2025-491007,108,71.45
2025-491007,108,71.45
2025-491009,17,27.32
2025-491011,48,8.27
2025-491012,10,54.95
2025-491012,10,54.95
2025-491013,194,108.79
2025-491013,194,108.79
2025-491014,17,68.02
2025-491014,17,68.02
2025-491015,22,14.33
2025-491015,22,14.33
2025-491017,1,87.51
2025-491021,5,48.33
2025-491021,5,48.33
2025-491021,8,48.52
2025-491023,107,47.6
2025-491023,107,47.6
2025-491024,8,53.01
2025-491025,33,44.3
2025-491025,33,44.3
2025-491026,13,32.61
2025-491026,13,32.61
2025-491030,24,34.44
2025-491032,21,65.03
2025-491032,21,65.03
2025-491033,22,54.53
2025-491033,22,54.53
2025-491034,22,27.8
2025-491036,52,10.74
2025-491037,7,78.81
2025-491041,29,36.26
2025-491042,6,28.76
2025-491044,74,14.19
2025-491045,55,28.59
2025-491045,55,28.59
2025-491046,75,35.87
2025-491047,22,7.9
2025-491047,22,7.9
2025-491047,22,7.9
2025-491049,318,30.07
2025-491049,318,30.07
2025-491050,4,18.99
2025-491051,19,9.83
2025-491051,28,30.96
2025-491053,28,10.14
2025-491055,49,90.02
2025-491055,49,90.02
2025-491056,71,67.04
2025-491057,6,33.04
2025-491057,6,33.04
2025-491057,6,33.04
2025-491058,21,92.05
2025-491058,21,92.05
2025-491059,1128,26.53
2025-491060,1098,33.07
2025-491061,114,51.42
2025-491062,14,8.2
2025-491063,151,24.28
2025-491063,151,24.28
2025-491064,37,29.03
2025-491065,8,22.39
2025-491065,8,22.39
2025-491066,108,44.83
2025-491066,108,44.83
2025-491067,13,56.45
2025-491068,24,42.63
2025-491068,24,42.63
2025-491069,19,17.89
2025-491072,60,28.44
2025-491072,60,28.44
2025-491073,13,30.2
2025-491073,13,30.2
2025-491075,64,16.7
2025-491075,64,16.7
2025-491077,21,62.01
2025-491079,266,53.7
2025-491083,8,90.36
2025-491088,505,64.21
2025-491092,45,33.45
2025-491092,45,33.45
2025-491093,1,42.02
2025-491093,1,42.02
2025-491095,18,10.17
2025-491096,15,92.78
2025-491096,15,92.78
2025-491097,317,52.31
2025-491102,33,45.25
2025-491103,28,6.71
2025-491106,16,39.79
2025-491108,106,32.94
2025-491108,106,32.94
2025-491110,15,15.58
2025-491111,122,82.48
2025-491111,122,82.48
2025-491112,10,21.77
2025-491113,1,40.0
2025-491114,15,68.01
2025-491114,15,68.01
2025-491116,24,15.76
2025-491117,19,11.4
2025-491119,18,19.71
2025-491121,22,17.81
2025-491122,36,82.61
2025-491124,138,59.56
2025-491127,6,52.07
2025-491129,17,207.75
2025-491129,17,207.75
2025-491130,1055,25.16
2025-491131,13,132.57
2025-491131,13,132.57
2025-491133,15,66.02
2025-491135,19,128.68
2025-491135,19,128.68
2025-491136,2,33.12
2025-491136,2,33.12
2025-491137,105,20.3
2025-491139,33,38.06
2025-491139,33,38.06
2025-491142,63,26.0
2025-491142,63,26.0
2025-491143,17,34.84
2025-491143,17,34.84
2025-491145,11,29.02
2025-491146,94,38.0
2025-491148,40,38.05
2025-491148,40,38.05
2025-491149,53,18.05
2025-491151,103,252.1
2025-491154,10,41.3
2025-491159,2,23.85
2025-491159,2,23.85
2025-491160,38,20.38
2025-491160,38,20.38
2025-491162,27,27.92
2025-491162,27,27.92
2025-491163,2,23.11
2025-491163,2,23.11
2025-491165,6,163.74
2025-491166,1,31.06
2025-491166,1,31.06
2025-491167,2,34.53
2025-491169,22,64.66
2025-491169,22,64.66
2025-491169,22,64.66
2025-491170,2,191.77
2025-491170,1,162.37
2025-491170,4,51.95
2025-491170,4,51.95
2025-491171,4,61.65
2025-491171,4,61.65
2025-491172,131,15.6
2025-491173,10,57.05
2025-491173,10,57.05
2025-491174,48,46.62
2025-491176,23,40.63
2025-491176,23,40.63
2025-491178,34,21.4
2025-491178,34,21.4
2025-491179,6,48.59
2025-491179,6,48.59
2025-491180,144,9.05
2025-491181,82,9.59
2025-491183,14,45.07
2025-491186,16,27.1
2025-491186,16,27.1
2025-491187,1207,23.8
2025-491188,43,36.71
2025-491188,43,36.71
2025-491188,43,36.71
2025-491188,43,36.71
2025-491189,9,44.46
2025-491189,9,44.46
2025-491190,111,38.92
2025-491190,111,38.92
2025-491192,76,18.43
2025-491193,186,70.44
2025-491194,9,44.3
2025-491194,9,44.3
2025-491195,42,38.3
2025-491196,45,9.48
2025-491197,32,10.61
2025-491198,32,53.16
2025-491198,32,53.16
2025-491199,25,6.87
2025-491200,7,24.0
2025-491202,3,21.25
2025-491202,3,21.25
2025-491203,4,39.1
2025-491204,20,19.53
2025-491205,9,38.54
2025-491206,5,104.34
2025-491206,5,104.34
2025-491208,110,16.06
2025-491208,110,16.06
2025-491209,16,60.0
2025-491209,16,60.0
2025-491209,16,60.0
2025-491211,1,49.71
2025-491214,26,32.22
2025-491216,20,44.42
2025-491217,17,39.4
2025-491217,17,39.4
2025-491217,17,39.4
2025-491218,2,85.24
2025-491218,2,85.24
2025-491219,108,97.0
2025-491224,34,9.38
2025-491225,10,26.39
2025-491226,35,170.97
2025-491226,35,170.97
2025-491226,35,170.97
2025-491228,8,45.07
2025-491228,8,45.07
2025-491229,45,45.05
2025-491230,1,51.3
2025-491230,1,51.3
2025-491232,28,15.02
2025-491233,106,97.25
2025-491235,39,49.63
2025-491235,39,49.63
2025-491237,4,84.64
2025-491239,5,33.4
2025-491239,5,33.4
2025-491241,31,40.79
2025-491241,31,40.79
2025-491243,2132,87.95
2025-491244,25,18.0
2025-491245,109,31.41
2025-491249,41,30.34
2025-491250,4,28.26
2025-491250,4,28.26
2025-491251,3,49.02
2025-491251,3,49.02
2025-491253,1,155.9
2025-491254,130,31.18
2025-491255,262,20.0
2025-491256,60,103.97
2025-491257,2,142.61
2025-491258,10,29.06
2025-491259,6,73.75
2025-491261,18,26.0
2025-491265,14,73.42
2025-491265,14,73.42
2025-491266,45,55.56
2025-491268,304,19.8
2025-491273,178,66.24
2025-491274,4,85.21
2025-491274,4,85.21
2025-491277,112,23.44
2025-491278,54,59.12
2025-491278,54,59.12
2025-491279,2,27.94
2025-491280,50,40.0
2025-491282,12,70.04
2025-491282,12,70.04
2025-491284,36,24.77
2025-491284,36,24.77
2025-491284,36,24.77
2025-491286,11,72.95
2025-491286,11,72.95
2025-491286,11,72.95
2025-491287,23,50.6
2025-491287,23,50.6
2025-491288,22,20.32
2025-491291,5,200.82
2025-491292,12,49.0
2025-491292,12,49.0
2025-491293,27,37.66
2025-491293,27,37.66
2025-491294,2,59.9
2025-491294,2,59.9
2025-491296,20,19.23
2025-491296,20,19.23
2025-491298,16,57.68
2025-491298,16,57.68
2025-491300,6,48.19
2025-491301,34,18.46
2025-491301,34,18.46
2025-491303,107,13.34
2025-491304,12,32.8
2025-491304,12,32.8
2025-491305,10,16.31
2025-491306,12,82.02
2025-491307,1145,70.04
2025-491307,1145,70.04
2025-491308,116,30.82
2025-491309,69,25.27
2025-491310,162,29.8
2025-491311,68,71.37
2025-491311,68,71.37
2025-491312,8,32.27
2025-491315,27,17.89
2025-491315,27,17.89
2025-491319,27,48.34
2025-491319,27,48.34
2025-491321,32,25.31
2025-491325,2,73.74
2025-491325,2,73.74
2025-491325,2,73.74
2025-491328,1,31.7
2025-491329,1,29.73
2025-491329,1,29.73
2025-491330,10,92.1
2025-491331,11,26.79
2025-491333,14,22.57
2025-491334,7,121.0
2025-491334,7,121.0
2025-491335,173,8.04
2025-491337,15,27.42
2025-491337,15,27.42
2025-491339,21,44.55
2025-491340,20,25.74
2025-491340,20,25.74
2025-491341,142,32.33
2025-491341,142,32.33
2025-491342,64,59.04
2025-491342,64,59.04
2025-491346,113,130.5
2025-491346,113,130.5
2025-491347,376,89.83
2025-491349,8,50.83
2025-491350,6,256.35
2025-491352,20,32.37
2025-491352,20,32.37
2025-491353,11,25.49
2025-491353,11,25.49
2025-491353,11,25.49
2025-491354,105,56.12
2025-491357,434,47.03
2025-491358,14,13.22
2025-491360,34,17.54
2025-491365,20,28.87
2025-491366,63,19.35
2025-491367,216,13.4
2025-491368,9,83.62
2025-491368,9,83.62
2025-491368,9,83.62
2025-491369,5,23.01
2025-491372,10,126.05
2025-491372,10,126.05
2025-491373,30,40.6
2025-491373,30,40.6
2025-491373,30,40.6
2025-491378,43,116.18
2025-491379,12,14.75
2025-491380,49,17.75
2025-491380,48,17.75
2025-491381,19,38.19
2025-491383,50,21.4
2025-491384,11,75.03
2025-491385,10,67.11
2025-491386,2,40.0
2025-491389,76,79.85
2025-491389,76,79.85
2025-491391,28,14.05
2025-491392,4,49.05
2025-491393,22,96.79
2025-491393,22,96.79
2025-491397,47,19.0
2025-491397,47,19.0
2025-491399,4,58.68
2025-491399,4,58.68
2025-491402,53,24.51
2025-491403,13,138.18
2025-491403,13,138.18
2025-491403,13,138.18
2025-491404,37,35.63
2025-491407,17,101.64
2025-491407,17,101.64
2025-491407,17,101.64
2025-491408,32,36.95
2025-491409,487,74.2
2025-491409,487,74.2
2025-491410,11,112.27
2025-491410,11,112.27
2025-491411,63,52.0
2025-491411,63,52.0
2025-491412,509,135.39
2025-491412,509,135.39
2025-491412,509,135.39
2025-491412,509,135.39
2025-491413,6,104.52
2025-491413,6,104.52
2025-491413,6,104.52
2025-491415,13,35.12
2025-491415,13,35.12
2025-491416,126,88.58
2025-491416,126,88.58
2025-491418,9,37.07
2025-491422,24,26.05
2025-491423,406,51.7
2025-491423,406,51.7
2025-491424,43,22.52
2025-491424,43,22.52
2025-491425,167,56.25
2025-491425,167,56.25
2025-491427,31,34.4
2025-491429,15,112.87
2025-491429,15,112.87
2025-491430,20,84.09
2025-491433,101,37.66
2025-491433,101,37.66
2025-491435,4,89.4
2025-491435,4,89.4
2025-491440,16,19.31
2025-491441,68,12.12
2025-491442,16,37.4
2025-491443,63,37.02
2025-491443,63,37.02
2025-491444,212,128.11
2025-491446,36,12.08
2025-491447,11,41.77
2025-491448,8,32.83
2025-491448,8,32.83
2025-491449,175,63.61
2025-491449,175,63.61
2025-491450,1,27.32
2025-491451,32,20.36
2025-491452,20,38.88
2025-491453,10,33.0
2025-491453,10,33.0
2025-491454,109,18.47
2025-491455,107,79.27
2025-491456,10,139.71
2025-491458,10,109.5
2025-491460,12,65.53
2025-491461,210,211.19
2025-491461,210,211.19
2025-491461,210,211.19
2025-491461,210,211.19
2025-491463,11,61.34
2025-491463,11,61.34
2025-491465,8,47.0
2025-491465,8,47.0
2025-491466,25,243.08
2025-491466,25,243.08
2025-491468,122,24.35
2025-491469,1016,96.37
2025-491469,1016,96.37
2025-491470,9,33.05
2025-491473,1,40.0
2025-491474,66,36.64
2025-491474,66,36.64
2025-491475,52,14.14
2025-491475,52,14.14
2025-491476,1,176.55
2025-491477,104,38.7
2025-491479,34,54.17
2025-491479,34,54.17
2025-491479,34,54.17
2025-491480,10,53.03
2025-491481,24,42.57
2025-491484,54,42.35
2025-491485,5,38.03
2025-491486,70,24.15
2025-491490,6,82.91
2025-491492,57,26.42
2025-491492,57,26.42
2025-491494,11,92.3
2025-491494,11,92.3
2025-491495,17,33.97
2025-491495,17,33.97
2025-491496,39,8.3
2025-491498,11,34.29
2025-491503,24,43.8
2025-491504,47,13.45
2025-491506,135,21.39
2025-491506,135,21.39
2025-491508,4,29.0
2025-491517,10,111.02
2025-491517,10,111.02
2025-491518,9,17.0
2025-491519,38,9.0
2025-491520,16,138.23
2025-491520,16,138.23
2025-491521,23,51.9
2025-491521,23,51.9
2025-491524,14,14.27
2025-491525,5,22.24
2025-491525,5,22.24
2025-491526,25,36.47
2025-491526,25,36.47
2025-491529,10,31.25
2025-491530,18,8.12
2025-491531,2,88.73
2025-491531,2,88.73
2025-491532,1018,113.02
2025-491532,1018,113.02
2025-491533,20,33.63
2025-491537,1,46.1
2025-491537,1,46.1
2025-491539,24,27.71
2025-491540,3,34.12
2025-491541,35,10.83
2025-491542,10,113.02
2025-491544,1038,116.24
2025-491544,1038,116.24
2025-491545,18,69.41
2025-491547,63,34.54
2025-491547,63,34.54
2025-491548,11,24.1
2025-491548,11,24.1
2025-491551,29,10.5
2025-491552,43,9.5
2025-491553,54,21.64
2025-491556,24,122.55
2025-491556,24,122.55
2025-491556,24,122.55
2025-491558,128,12.76
2025-491559,2,27.94
2025-491562,5,17.19
2025-491563,47,26.59
2025-491564,1,155.49
2025-491565,23,36.91
2025-491566,23,73.02
2025-491566,23,73.02
2025-491567,60,17.01
2025-491568,17,39.83
2025-491568,17,39.83
2025-491570,51,31.46
2025-491571,26,10.56
2025-491572,74,62.12
2025-491572,74,62.12
2025-491573,16,32.78
2025-491573,16,32.78
2025-491574,15,193.85
2025-491574,15,193.85
2025-491577,7,109.68
2025-491577,7,109.68
2025-491580,11,76.7
2025-491580,11,76.7
2025-491585,13,99.0
2025-491585,13,99.0
2025-491588,1,92.45
2025-491589,25,21.48
2025-491589,25,21.48
2025-491590,17,18.79
2025-491591,4,44.93
2025-491591,4,44.93
2025-491592,230,141.95
2025-491595,177,87.11
2025-491596,115,22.1
2025-491597,50,28.58
2025-491598,2,47.14
2025-491599,28,16.73
2025-491600,5,55.05
2025-491601,12,34.9
2025-491601,12,34.9
2025-491603,36,29.23
2025-491603,36,29.23
2025-491606,206,21.8
2025-491607,232,5.34
2025-491609,11,106.3
2025-491609,11,106.3
2025-491609,11,106.3
2025-491611,113,23.81
2025-491617,3,48.87
2025-491619,17,41.76
2025-491619,17,41.76
2025-491620,13,24.32
2025-491621,98,29.14
2025-491622,55,32.12
2025-491622,55,32.12
2025-491623,14,36.02
2025-491625,16,43.33
2025-491628,117,12.37
2025-491629,6,25.05
2025-491629,6,25.05
2025-491632,9,29.56
2025-491633,10,25.02
2025-491634,15,10.12
2025-491636,195,69.59
2025-491636,195,69.59
2025-491637,7,17.27
2025-491638,20,47.8
2025-491640,8,44.78
2025-491641,9,94.95
2025-491643,267,60.0
2025-491643,267,60.0
2025-491645,11,44.17
2025-491645,11,44.17
2025-491646,1,40.69
2025-491647,25,30.86
2025-491647,25,30.86
2025-491660,48,22.25
2025-491661,12,49.8
2025-491662,329,29.11
2025-491664,26,28.72
2025-491665,6443,29.35
2025-491665,6443,29.35
2025-491666,9,51.21
2025-491666,9,51.21
2025-491667,11,52.02
2025-491669,13,133.15
2025-491669,13,133.15
2025-491674,9,58.28
2025-491675,13,16.86
2025-491676,38,49.04
2025-491676,38,49.04
2025-491677,7,57.02
2025-491679,27,83.78
2025-491679,27,83.78
2025-491680,13,36.8
2025-491680,13,36.8
2025-491681,16,51.45
2025-491683,134,28.87
2025-491684,85,42.8
2025-491686,7,62.7
2025-491691,14,69.01
2025-491692,10,24.73
2025-491693,101,24.26
2025-491694,43,18.85
2025-491695,119,64.29
2025-491699,83,99.47
2025-491700,127,48.01
2025-491700,127,48.01
2025-491700,127,48.01
2025-491702,26,48.54
2025-491706,2,24.49
2025-491708,10,12.39
2025-491708,11,9.45
2025-491709,41,141.42
2025-491710,416,41.45
2025-491710,416,41.45
2025-491710,416,41.45
2025-491711,43,30.91
2025-491711,43,30.91
2025-491711,43,30.91
2025-491711,43,30.91
2025-491712,23,43.05
2025-491712,23,43.05
2025-491713,9,49.91
2025-491713,9,49.91
2025-491715,60,29.55
2025-491718,34,112.66
2025-491720,115,88.71
2025-491721,982,37.18
2025-491722,18,94.73
2025-491722,18,94.73
2025-491723,26,16.97
2025-491725,141,122.35
2025-491725,141,122.35
2025-491725,141,122.35
2025-491726,111,43.69
2025-491727,11,63.8
2025-491728,3,27.78
2025-491738,38,30.13
2025-491739,58,32.08
2025-491739,58,32.08
2025-491742,6,22.13
2025-491745,51,35.48
2025-491746,40,90.07
2025-491746,40,90.07
2025-491748,11,43.62
2025-491748,11,43.62
2025-491749,10,18.98
2025-491751,71,9.04
2025-491752,9,61.04
2025-491755,121,41.02
2025-491756,50,32.45
2025-491756,50,32.45
2025-491757,12,16.47
2025-491759,14,6.34
2025-491760,29,155.38
2025-491763,22,26.44
2025-491764,35,32.53
2025-491764,35,32.53
2025-491768,8,61.73
2025-491768,8,61.73
2025-491771,11,38.32
2025-491771,11,38.32
2025-491774,102,66.1
2025-491774,102,66.1
2025-491777,37,15.06
2025-491781,36,119.33
2025-491781,36,119.33
2025-491782,8,36.85
2025-491783,107,9.08
2025-491784,4,52.14
2025-491785,4,19.52
2025-491786,2075,16.46
2025-491786,2075,16.46
2025-491788,11,12.25
2025-491790,100,38.62
2025-491790,100,38.62
2025-491791,25,28.0
2025-491793,13,51.39
2025-491797,60,23.1
2025-491799,156,37.63
2025-491799,156,37.63
2025-491801,112,33.66
2025-491803,60,11.82
2025-491804,7205,66.24
2025-491805,35,15.3
2025-491809,171,39.69
2025-491809,171,39.69
2025-491809,171,39.69
2025-491810,35,41.22
2025-491810,35,41.22
2025-491811,28,45.3
2025-491811,28,45.3
2025-491814,36,42.42
2025-491815,27,19.06
2025-491817,185,57.0
2025-491817,185,57.0
2025-491818,48,13.26
2025-491819,37,24.9
2025-491820,7,54.47
2025-491823,19,38.65
2025-491826,24,44.04
2025-491827,9,101.8
2025-491827,9,101.8
2025-491828,15,67.72
2025-491828,15,67.72
2025-491829,19,15.21
2025-491829,19,15.21
2025-491831,31,26.16
2025-491831,31,26.16
2025-491833,107,198.69
2025-491833,107,198.69
2025-491834,7,92.59
2025-491835,66,116.48
2025-491838,160,23.38
2025-491839,72,28.38
2025-491841,1,51.82
2025-491844,30,20.5
2025-491846,573,28.6
2025-491847,34,14.27
2025-491849,41,19.9
2025-491851,22,85.0
2025-491852,12,30.43
2025-491853,101,32.61
2025-491853,101,32.61
2025-491854,3,35.0
2025-491855,11,17.6
2025-491856,37,26.33
2025-491858,45,39.61
2025-491861,43,47.38
2025-491863,35,46.01
2025-491863,35,46.01
2025-491865,29,35.51
2025-491865,29,35.51
2025-491866,58,7.2
2025-491866,58,7.2
2025-491866,54,18.8
2025-491867,61,17.5
2025-491868,1,8.8
2025-491869,18,5.43
2025-491870,7,213.01
2025-491870,24,6.0
2025-491870,7,213.01
2025-491872,17,17.81
2025-491873,214,52.74
2025-491873,214,52.74
2025-491875,35,63.47
2025-491876,229,66.12
2025-491876,229,66.12
2025-491877,32,38.58
