id_mutation;code_commune;annee;valeur_fonciere;type_local;surface_reelle_bati;nombre_pieces_principales;prix_m2
2022-1648209;75117;2022;1070000.0;Appartement;100.0;4.0;10700.0
2022-1648210;75109;2022;219000.0;Appartement;10.0;1.0;21900.0
2022-1648210;75109;2022;219000.0;Appartement;23.0;1.0;9521.739130434782
2022-1648212;75117;2022;700600.0;Appartement;65.0;3.0;10778.461538461539
2022-1648213;75120;2022;415000.0;Appartement;44.0;2.0;9431.818181818182
2022-1648214;75118;2022;278000.0;Appartement;44.0;2.0;6318.181818181818
2022-1648215;75110;2022;638720.0;Appartement;56.0;3.0;11405.714285714286
2022-1648216;75108;2022;8050.0;Appartement;32.0;2.0;251.5625
2022-1648218;75117;2022;1310000.0;Appartement;107.0;4.0;12242.990654205607
2022-1648219;75117;2022;519000.0;Appartement;46.0;2.0;11282.608695652174
2022-1648220;75118;2022;208020.0;Appartement;16.0;1.0;13001.25
2022-1648221;75117;2022;1960000.0;Appartement;130.0;6.0;15076.923076923076
2022-1648222;75110;2022;1040000.0;Appartement;80.0;3.0;13000.0
2022-1648224;75119;2022;199500.0;Appartement;20.0;2.0;9975.0
2022-1648225;75118;2022;550000.0;Appartement;53.0;3.0;10377.358490566037
2022-1648226;75120;2022;400000.0;Appartement;47.0;2.0;8510.63829787234
2022-1648227;75117;2022;610700.0;Appartement;47.0;2.0;12993.617021276596
2022-1648228;75117;2022;1280000.0;Appartement;106.0;3.0;12075.471698113208
2022-1648229;75118;2022;100000.0;Appartement;22.0;1.0;4545.454545454545
2022-1648231;75118;2022;886900.0;Appartement;54.0;1.0;16424.074074074073
2022-1648232;75101;2022;10000.0;Appartement;24.0;2.0;416.6666666666667
2022-1648232;75101;2022;10000.0;Appartement;30.0;2.0;333.3333333333333
2022-1648232;75101;2022;10000.0;Appartement;21.0;2.0;476.1904761904762
2022-1648232;75101;2022;10000.0;Appartement;28.0;1.0;357.14285714285717
2022-1648232;75101;2022;10000.0;Appartement;25.0;1.0;400.0
2022-1648233;75117;2022;158000.0;Appartement;172.0;5.0;918.6046511627907
2022-1648234;75108;2022;7100000.0;Appartement;73.0;3.0;97260.27397260274
2022-1648234;75108;2022;7100000.0;Appartement;184.0;6.0;38586.95652173913
2022-1648235;75117;2022;55000.0;Appartement;24.0;1.0;2291.6666666666665
2022-1648236;75103;2022;345000.0;Appartement;27.0;1.0;12777.777777777777
2022-1648237;75108;2022;1175910.0;Appartement;98.0;3.0;11999.081632653062
2022-1648239;75120;2022;182000.0;Appartement;21.0;1.0;8666.666666666666
2022-1648241;75108;2022;420000.0;Appartement;40.0;2.0;10500.0
2022-1648242;75118;2022;238000.0;Appartement;28.0;1.0;8500.0
2022-1648243;75117;2022;344960.0;Appartement;28.0;1.0;12320.0
2022-1648244;75120;2022;509850.0;Appartement;55.0;2.0;9270.0
2022-1648245;75119;2022;430000.0;Appartement;47.0;3.0;9148.936170212766
2022-1648246;75117;2022;370000.0;Appartement;30.0;2.0;12333.333333333334
2022-1648247;75118;2022;465000.0;Appartement;46.0;2.0;10108.695652173914
2022-1648248;75118;2022;437000.0;Appartement;40.0;1.0;10925.0
2022-1648249;75117;2022;542100.0;Appartement;45.0;3.0;12046.666666666666
2022-1648250;75109;2022;476000.0;Appartement;30.0;3.0;15866.666666666666
2022-1648252;75118;2022;288000.0;Appartement;24.0;2.0;12000.0
2022-1648253;75120;2022;135200.0;Appartement;12.0;1.0;11266.666666666666
2022-1648254;75102;2022;378200.0;Appartement;39.0;2.0;9697.435897435897
2022-1648255;75120;2022;310000.0;Appartement;28.0;2.0;11071.42857142857
2022-1648256;75117;2022;960000.0;Appartement;90.0;4.0;10666.666666666666
2022-1648257;75119;2022;575000.0;Appartement;45.0;3.0;12777.777777777777
2022-1648258;75119;2022;340000.0;Appartement;48.0;2.0;7083.333333333333
2022-1648259;75109;2022;507767.0;Appartement;40.0;2.0;12694.175
2022-1648260;75118;2022;127224.0;Appartement;37.0;2.0;3438.4864864864867
2022-1648261;75104;2022;1175000.0;Appartement;55.0;2.0;21363.636363636364
2022-1648262;75109;2022;932000.0;Appartement;73.0;4.0;12767.123287671233
2022-1648263;75108;2022;1300000.0;Appartement;105.0;5.0;12380.952380952382
2022-1648264;75109;2022;1010000.0;Appartement;104.0;5.0;9711.538461538461
2022-1648265;75119;2022;320000.0;Appartement;34.0;1.0;9411.764705882353
2022-1648266;75118;2022;600000.0;Appartement;53.0;3.0;11320.754716981131
2022-1648267;75102;2022;207350.0;Appartement;20.0;1.0;10367.5
2022-1648268;75117;2022;507000.0;Appartement;44.0;2.0;11522.727272727272
2022-1648269;75103;2022;850000.0;Appartement;70.0;2.0;12142.857142857143
2022-1648270;75118;2022;510000.0;Appartement;52.0;2.0;9807.692307692309
2022-1648271;75110;2022;618838.0;Appartement;58.0;3.0;10669.620689655172
2022-1648272;75118;2022;263000.0;Appartement;25.0;1.0;10520.0
2022-1648273;75120;2022;439400.0;Appartement;52.0;2.0;8450.0
2022-1648274;75120;2022;642000.0;Appartement;58.0;3.0;11068.965517241379
2022-1648275;75108;2022;1286450.0;Appartement;92.0;4.0;13983.152173913044
2022-1648276;75118;2022;148000.0;Appartement;26.0;1.0;5692.307692307692
2022-1648279;75118;2022;190000.0;Appartement;16.0;1.0;11875.0
2022-1648280;75109;2022;1331900.0;Appartement;150.0;5.0;8879.333333333334
2022-1648281;75118;2022;570000.0;Appartement;62.0;3.0;9193.548387096775
2022-1648282;75118;2022;920000.0;Appartement;25.0;2.0;36800.0
2022-1648282;75118;2022;920000.0;Appartement;34.0;2.0;27058.823529411766
2022-1648282;75118;2022;920000.0;Appartement;25.0;1.0;36800.0
2022-1648282;75120;2022;920000.0;Appartement;33.0;3.0;27878.78787878788
2022-1648283;75120;2022;200120.0;Appartement;21.0;1.0;9529.52380952381
2022-1648284;75110;2022;450000.0;Appartement;36.0;1.0;12500.0
2022-1648285;75120;2022;650170.0;Appartement;60.0;3.0;10836.166666666666
2022-1648286;75118;2022;160000.0;Appartement;17.0;1.0;9411.764705882353
2022-1648288;75110;2022;849000.0;Appartement;77.0;4.0;11025.974025974027
2022-1648289;75110;2022;3500.0;Appartement;166.0;4.0;21.08433734939759
2022-1648290;75119;2022;295000.0;Appartement;34.0;3.0;8676.470588235294
2022-1648291;75119;2022;278000.0;Appartement;31.0;2.0;8967.741935483871
2022-1648293;75110;2022;746850.0;Appartement;64.0;3.0;11669.53125
2022-1648294;75102;2022;510000.0;Appartement;54.0;3.0;9444.444444444445
2022-1648295;75118;2022;790000.0;Appartement;87.0;5.0;9080.459770114943
2022-1648297;75110;2022;393000.0;Appartement;32.0;2.0;12281.25
2022-1648298;75120;2022;370000.0;Appartement;36.0;2.0;10277.777777777777
2022-1648299;75103;2022;1658666.0;Appartement;89.0;4.0;18636.696629213482
2022-1648300;75117;2022;317000.0;Appartement;31.0;2.0;10225.806451612903
2022-1648301;75109;2022;480000.0;Appartement;38.0;3.0;12631.578947368422
2022-1648302;75118;2022;209000.0;Appartement;18.0;1.0;11611.111111111111
2022-1648303;75102;2022;390000.0;Appartement;10.0;1.0;39000.0
2022-1648303;75102;2022;390000.0;Appartement;26.0;1.0;15000.0
2022-1648304;75103;2022;593580.0;Appartement;90.0;4.0;6595.333333333333
2022-1648306;75119;2022;215000.0;Appartement;40.0;2.0;5375.0
2022-1648307;75110;2022;65000.0;Appartement;42.0;2.0;1547.6190476190477
2022-1648309;75118;2022;495000.0;Appartement;46.0;3.0;10760.869565217392
2022-1648310;75110;2022;326000.0;Appartement;33.0;2.0;9878.787878787878
2022-1648311;75109;2022;768650.0;Appartement;67.0;3.0;11472.388059701492
2022-1648313;75117;2022;318000.0;Appartement;43.0;3.0;7395.3488372093025
2022-1648316;75119;2022;386000.0;Appartement;42.0;2.0;9190.47619047619
2022-1648320;75119;2022;393000.0;Appartement;67.0;3.0;5865.671641791045
2022-1648323;75117;2022;240000.0;Appartement;16.0;1.0;15000.0
2022-1648324;75117;2022;592500.0;Appartement;45.0;3.0;13166.666666666666
2022-1648325;75117;2022;540000.0;Appartement;50.0;2.0;10800.0
2022-1648326;75104;2022;210000.0;Appartement;16.0;1.0;13125.0
2022-1648327;75117;2022;221500.0;Appartement;25.0;2.0;8860.0
2022-1648328;75117;2022;280000.0;Appartement;17.0;1.0;16470.58823529412
2022-1648329;75117;2022;935000.0;Appartement;78.0;3.0;11987.179487179486
2022-1648331;75118;2022;342000.0;Appartement;31.0;2.0;11032.258064516129
2022-1648332;75109;2022;920500.0;Appartement;78.0;3.0;11801.28205128205
2022-1648333;75118;2022;157300.0;Appartement;16.0;1.0;9831.25
2022-1648334;75118;2022;665000.0;Appartement;27.0;2.0;24629.62962962963
2022-1648334;75118;2022;665000.0;Appartement;139.0;8.0;4784.172661870503
2022-1648335;75118;2022;300000.0;Appartement;20.0;1.0;15000.0
2022-1648336;75109;2022;523400.0;Appartement;46.0;2.0;11378.260869565218
2022-1648337;75119;2022;599000.0;Appartement;61.0;3.0;9819.672131147541
2022-1648339;75109;2022;1230000.0;Appartement;125.0;5.0;9840.0
2022-1648340;75109;2022;370000.0;Appartement;34.0;1.0;10882.35294117647
2022-1648341;75117;2022;513000.0;Appartement;42.0;3.0;12214.285714285714
2022-1648342;75120;2022;356000.0;Appartement;35.0;1.0;10171.42857142857
2022-1648344;75120;2022;278000.0;Appartement;26.0;1.0;10692.307692307691
2022-1648346;75120;2022;265000.0;Appartement;29.0;3.0;9137.931034482759
2022-1648347;75109;2022;1285000.0;Appartement;119.0;3.0;10798.319327731093
2022-1648348;75117;2022;277405.0;Appartement;29.0;2.0;9565.689655172413
2022-1648349;75118;2022;537950.0;Appartement;45.0;3.0;11954.444444444445
2022-1648350;75118;2022;398000.0;Appartement;45.0;3.0;8844.444444444445
2022-1648351;75117;2022;610000.0;Appartement;49.0;2.0;12448.979591836734
2022-1648352;75118;2022;200000.0;Appartement;25.0;1.0;8000.0
2022-1648353;75119;2022;366000.0;Appartement;62.0;3.0;5903.225806451613
2022-1648354;75118;2022;115000.0;Appartement;15.0;1.0;7666.666666666667
2022-1648355;75118;2022;225000.0;Appartement;28.0;1.0;8035.714285714285
2022-1648356;75120;2022;460000.0;Appartement;46.0;3.0;10000.0
2022-1648359;75118;2022;270000.0;Appartement;28.0;2.0;9642.857142857143
2022-1648360;75118;2022;270000.0;Appartement;27.0;2.0;10000.0
2022-1648361;75118;2022;218330.0;Appartement;27.0;1.0;8086.2962962962965
2022-1648362;75118;2022;2230000.0;Appartement;110.0;4.0;20272.727272727272
2022-1648363;75110;2022;831000.0;Appartement;36.0;2.0;23083.333333333332
2022-1648363;75110;2022;831000.0;Appartement;42.0;2.0;19785.714285714286
2022-1648363;75110;2022;831000.0;Appartement;16.0;1.0;51937.5
2022-1648364;75117;2022;865300.0;Appartement;67.0;4.0;12914.925373134329
2022-1648365;75118;2022;230000.0;Appartement;12.0;1.0;19166.666666666668
2022-1648367;75110;2022;555000.0;Appartement;54.0;3.0;10277.777777777777
2022-1648368;75117;2022;74000.0;Appartement;4.0;1.0;18500.0
2022-1648369;75119;2022;1110245.0;Appartement;100.0;4.0;11102.45
2022-1648370;75102;2022;312000.0;Appartement;52.0;2.0;6000.0
2022-1648371;75118;2022;115000.0;Appartement;12.0;1.0;9583.333333333334
2022-1648373;75119;2022;1395000.0;Maison;80.0;5.0;17437.5
2022-1648374;75120;2022;437100.0;Appartement;50.0;2.0;8742.0
2022-1648375;75119;2022;895000.0;Appartement;88.0;4.0;10170.454545454546
2022-1648376;75120;2022;462963.0;Appartement;70.0;3.0;6613.757142857143
2022-1648377;75117;2022;1754000.0;Appartement;133.0;4.0;13187.96992481203
2022-1648380;75117;2022;430000.0;Appartement;34.0;2.0;12647.058823529413
2022-1648381;75102;2022;100.0;Appartement;23.0;1.0;4.3478260869565215
2022-1648382;75117;2022;61000.0;Appartement;10.0;1.0;6100.0
2022-1648382;75117;2022;61000.0;Appartement;12.0;1.0;5083.333333333333
2022-1648383;75109;2022;865000.0;Appartement;69.0;3.0;12536.231884057972
2022-1648385;75117;2022;289950.0;Appartement;30.0;2.0;9665.0
2022-1648386;75117;2022;199500.0;Appartement;16.0;1.0;12468.75
2022-1648387;75104;2022;462000.0;Appartement;36.0;2.0;12833.333333333334
2022-1648388;75119;2022;337000.0;Appartement;38.0;2.0;8868.421052631578
2022-1648389;75110;2022;350000.0;Appartement;32.0;2.0;10937.5
2022-1648390;75109;2022;279000.0;Appartement;28.0;1.0;9964.285714285714
2022-1648392;75119;2022;758232.0;Appartement;75.0;1.0;10109.76
2022-1648394;75117;2022;315000.0;Appartement;31.0;2.0;10161.290322580646
2022-1648396;75117;2022;1572000.0;Appartement;130.0;5.0;12092.307692307691
2022-1648397;75109;2022;260000.0;Appartement;10.0;1.0;26000.0
2022-1648397;75109;2022;260000.0;Appartement;10.0;1.0;26000.0
2022-1648397;75109;2022;260000.0;Appartement;9.0;1.0;28888.88888888889
2022-1648397;75109;2022;260000.0;Appartement;10.0;1.0;26000.0
2022-1648398;75110;2022;510000.0;Appartement;51.0;3.0;10000.0
2022-1648399;75118;2022;870000.0;Appartement;88.0;4.0;9886.363636363636
2022-1648402;75119;2022;170010.0;Appartement;15.0;1.0;11334.0
2022-1648403;75110;2022;585500.0;Appartement;58.0;3.0;10094.827586206897
2022-1648405;75120;2022;827727.0;Appartement;88.0;4.0;9405.988636363636
2022-1648406;75117;2022;744500.0;Appartement;72.0;4.0;10340.277777777777
2022-1648407;75108;2022;807720.0;Appartement;45.0;3.0;17949.333333333332
2022-1648410;75118;2022;80000.0;Appartement;25.0;1.0;3200.0
2022-1648412;75110;2022;1176050.0;Appartement;121.0;5.0;9719.421487603306
2022-1648413;75117;2022;454000.0;Appartement;43.0;2.0;10558.139534883721
2022-1648415;75118;2022;594700.0;Appartement;79.0;4.0;7527.848101265823
2022-1648416;75117;2022;425000.0;Appartement;34.0;2.0;12500.0
2022-1648419;75110;2022;354000.0;Appartement;32.0;2.0;11062.5
2022-1648420;75117;2022;672400.0;Appartement;53.0;3.0;12686.792452830188
2022-1648421;75101;2022;825000.0;Appartement;70.0;4.0;11785.714285714286
2022-1648422;75118;2022;290000.0;Appartement;38.0;2.0;7631.578947368421
2022-1648423;75119;2022;430000.0;Appartement;39.0;2.0;11025.641025641025
2022-1648424;75103;2022;6500.0;Appartement;162.0;5.0;40.123456790123456
2022-1648425;75117;2022;581350.0;Appartement;35.0;3.0;16610.0
2022-1648426;75120;2022;210000.0;Appartement;27.0;1.0;7777.777777777777
2022-1648427;75118;2022;1428000.0;Appartement;110.0;5.0;12981.818181818182
2022-1648429;75110;2022;210000.0;Appartement;27.0;2.0;7777.777777777777
2022-1648430;75118;2022;273000.0;Appartement;26.0;2.0;10500.0
2022-1648431;75120;2022;210000.0;Appartement;22.0;2.0;9545.454545454546
2022-1648432;75110;2022;490620.0;Appartement;36.0;2.0;13628.333333333334
2022-1648433;75120;2022;138000.0;Appartement;16.0;1.0;8625.0
2022-1648434;75101;2022;138179.0;Appartement;8.0;1.0;17272.375
2022-1648435;75120;2022;350000.0;Appartement;60.0;3.0;5833.333333333333
2022-1648436;75117;2022;277000.0;Appartement;26.0;2.0;10653.846153846154
2022-1648437;75118;2022;375240.0;Appartement;27.0;2.0;13897.777777777777
2022-1648438;75103;2022;525000.0;Appartement;38.0;3.0;13815.78947368421
2022-1648439;75117;2022;573100.0;Appartement;44.0;2.0;13025.0
2022-1648440;75119;2022;552000.0;Appartement;54.0;3.0;10222.222222222223
2022-1648442;75118;2022;334000.0;Appartement;28.0;2.0;11928.57142857143
2022-1648443;75120;2022;542500.0;Appartement;70.0;3.0;7750.0
2022-1648444;75117;2022;475000.0;Appartement;60.0;3.0;7916.666666666667
2022-1648446;75103;2022;60000.0;Appartement;38.0;2.0;1578.9473684210527
2022-1648446;75103;2022;60000.0;Appartement;83.0;3.0;722.8915662650602
2022-1648447;75108;2022;375000.0;Appartement;32.0;1.0;11718.75
2022-1648448;75108;2022;222000.0;Appartement;17.0;1.0;13058.823529411764
2022-1648449;75117;2022;1744300.0;Appartement;135.0;8.0;12920.74074074074
2022-1648450;75108;2022;799030.0;Appartement;53.0;2.0;15076.037735849057
2022-1648451;75102;2022;250000.0;Appartement;23.0;1.0;10869.565217391304
2022-1648452;75102;2022;723000.0;Appartement;57.0;2.0;12684.21052631579
2022-1648453;75120;2022;132965.0;Appartement;12.0;1.0;11080.416666666666
2022-1648454;75118;2022;825000.0;Appartement;95.0;5.0;8684.21052631579
2022-1648455;75110;2022;80000.0;Appartement;15.0;1.0;5333.333333333333
2022-1648456;75118;2022;305000.0;Appartement;35.0;1.0;8714.285714285714
2022-1648459;75120;2022;155000.0;Appartement;18.0;1.0;8611.111111111111
2022-1648459;75120;2022;155000.0;Appartement;15.0;1.0;10333.333333333334
2022-1648461;75119;2022;1730000.0;Appartement;175.0;6.0;9885.714285714286
2022-1648463;75118;2022;1364900.0;Appartement;132.0;5.0;10340.151515151516
2022-1648464;75110;2022;530000.0;Appartement;54.0;3.0;9814.814814814816
2022-1648465;75101;2022;239880.0;Appartement;18.0;1.0;13326.666666666666
2022-1648466;75102;2022;5000.0;Appartement;55.0;4.0;90.9090909090909
2022-1648468;75110;2022;670020.0;Appartement;85.0;4.0;7882.588235294118
2022-1648469;75117;2022;206000.0;Appartement;22.0;1.0;9363.636363636364
2022-1648470;75103;2022;418950.0;Appartement;29.0;2.0;14446.551724137931
2022-1648471;75118;2022;436000.0;Appartement;41.0;2.0;10634.146341463415
2022-1648472;75109;2022;271250.0;Appartement;26.0;2.0;10432.692307692309
2022-1648473;75109;2022;8750.0;Appartement;26.0;2.0;336.53846153846155
2022-1648476;75110;2022;317000.0;Appartement;30.0;1.0;10566.666666666666
2022-1648477;75118;2022;410000.0;Appartement;35.0;3.0;11714.285714285714
2022-1648478;75110;2022;259900.0;Appartement;18.0;2.0;14438.888888888889
2022-1648479;75110;2022;450000.0;Appartement;40.0;2.0;11250.0
2022-1648480;75118;2022;365000.0;Appartement;36.0;2.0;10138.888888888889
2022-1648481;75110;2022;230000.0;Appartement;23.0;2.0;10000.0
2022-1648483;75120;2022;1008000.0;Appartement;92.0;3.0;10956.521739130434
2022-1648484;75117;2022;240000.0;Appartement;31.0;2.0;7741.935483870968
2022-1648485;75120;2022;785000.0;Appartement;91.0;5.0;8626.373626373626
2022-1648486;75117;2022;457558.0;Appartement;37.0;2.0;12366.432432432432
2022-1648487;75118;2022;441250.0;Appartement;32.0;2.0;13789.0625
2022-1648489;75119;2022;245000.0;Appartement;36.0;2.0;6805.555555555556
2022-1648490;75110;2022;7230.0;Appartement;36.0;2.0;200.83333333333334
2022-1648492;75120;2022;551950.0;Appartement;69.0;3.0;7999.275362318841
2022-1648493;75118;2022;209000.0;Appartement;16.0;1.0;13062.5
2022-1648494;75110;2022;515000.0;Appartement;50.0;2.0;10300.0
2022-1648495;75118;2022;257000.0;Appartement;25.0;1.0;10280.0
2022-1648496;75118;2022;650600.0;Appartement;55.0;3.0;11829.09090909091
2022-1648497;75119;2022;303056.0;Appartement;41.0;2.0;7391.609756097561
2022-1648498;75118;2022;390000.0;Appartement;40.0;2.0;9750.0
2022-1648499;75118;2022;363000.0;Appartement;42.0;2.0;8642.857142857143
2022-1648500;75118;2022;168800.0;Appartement;25.0;1.0;6752.0
2022-1648501;75118;2022;200000.0;Appartement;25.0;2.0;8000.0
2022-1648502;75118;2022;251300.0;Appartement;23.0;2.0;10926.08695652174
2022-1648503;75110;2022;290000.0;Appartement;36.0;2.0;8055.555555555556
2022-1648504;75118;2022;362000.0;Appartement;35.0;2.0;10342.857142857143
2022-1648505;75119;2022;340000.0;Appartement;45.0;2.0;7555.555555555556
2022-1648506;75117;2022;590400.0;Appartement;45.0;1.0;13120.0
2022-1648507;75118;2022;1433500.0;Appartement;90.0;4.0;15927.777777777777
2022-1648508;75110;2022;757700.0;Appartement;85.0;4.0;8914.117647058823
2022-1648511;75108;2022;875000.0;Appartement;80.0;4.0;10937.5
2022-1648512;75104;2022;3188000.0;Appartement;128.0;5.0;24906.25
2022-1648513;75118;2022;327100.0;Appartement;40.0;2.0;8177.5
2022-1648514;75117;2022;300000.0;Appartement;27.0;2.0;11111.111111111111
2022-1648515;75108;2022;1487500.0;Appartement;101.0;3.0;14727.722772277228
2022-1648516;75118;2022;1030000.0;Appartement;120.0;6.0;8583.333333333334
2022-1648517;75117;2022;1200000.0;Appartement;62.0;2.0;19354.83870967742
2022-1648518;75117;2022;415000.0;Appartement;15.0;1.0;27666.666666666668
2022-1648520;75109;2022;520000.0;Appartement;47.0;3.0;11063.829787234043
2022-1648521;75117;2022;107000.0;Appartement;20.0;1.0;5350.0
2022-1648522;75117;2022;1070000.0;Appartement;85.0;4.0;12588.235294117647
2022-1648525;75118;2022;182000.0;Appartement;27.0;2.0;6740.740740740741
2022-1648526;75120;2022;329500.0;Appartement;38.0;2.0;8671.052631578947
2022-1648527;75119;2022;224237.0;Appartement;34.0;1.0;6595.205882352941
2022-1648528;75117;2022;520000.0;Appartement;45.0;2.0;11555.555555555555
2022-1648530;75118;2022;350000.0;Appartement;48.0;3.0;7291.666666666667
2022-1648532;75108;2022;1400550.0;Appartement;134.0;5.0;10451.865671641792
2022-1648533;75118;2022;320000.0;Appartement;38.0;2.0;8421.052631578947
2022-1648534;75118;2022;182000.0;Appartement;19.0;1.0;9578.947368421053
2022-1648536;75109;2022;2131990.0;Appartement;156.0;5.0;13666.602564102564
2022-1648537;75117;2022;380000.0;Appartement;34.0;1.0;11176.470588235294
2022-1648538;75110;2022;278000.0;Appartement;25.0;2.0;11120.0
2022-1648539;75109;2022;1700000.0;Appartement;175.0;6.0;9714.285714285714
2022-1648540;75117;2022;325000.0;Appartement;35.0;2.0;9285.714285714286
2022-1648541;75118;2022;215000.0;Appartement;25.0;2.0;8600.0
2022-1648544;75117;2022;544500.0;Appartement;44.0;2.0;12375.0
2022-1648545;75118;2022;542600.0;Appartement;50.0;3.0;10852.0
2022-1648549;75117;2022;868600.0;Appartement;53.0;4.0;16388.67924528302
2022-1648550;75118;2022;228000.0;Appartement;27.0;2.0;8444.444444444445
2022-1648551;75117;2022;670000.0;Appartement;59.0;2.0;11355.93220338983
2022-1648553;75120;2022;236000.0;Appartement;30.0;1.0;7866.666666666667
2022-1648554;75120;2022;1144000.0;Appartement;115.0;4.0;9947.826086956522
2022-1648556;75120;2022;352000.0;Appartement;36.0;2.0;9777.777777777777
2022-1648557;75117;2022;390360.0;Appartement;108.0;4.0;3614.4444444444443
2022-1648558;75117;2022;244000.0;Appartement;25.0;1.0;9760.0
2022-1648560;75117;2022;515000.0;Appartement;62.0;3.0;8306.451612903225
2022-1648561;75108;2022;1500000.0;Appartement;115.0;4.0;13043.478260869566
2022-1648562;75117;2022;1487650.0;Appartement;119.0;5.0;12501.26050420168
2022-1648563;75103;2022;1700000.0;Appartement;106.0;3.0;16037.735849056604
2022-1648564;75108;2022;1873500.0;Appartement;127.0;4.0;14751.968503937007
2022-1648565;75109;2022;346000.0;Appartement;35.0;2.0;9885.714285714286
2022-1648567;75119;2022;113820.0;Appartement;12.0;1.0;9485.0
2022-1648568;75108;2022;120000.0;Appartement;16.0;1.0;7500.0
2022-1648569;75109;2022;775257.0;Appartement;63.0;3.0;12305.666666666666
2022-1648570;75117;2022;550000.0;Appartement;53.0;3.0;10377.358490566037
2022-1648571;75117;2022;910000.0;Appartement;122.0;6.0;7459.016393442623
2022-1648572;75117;2022;580000.0;Appartement;62.0;3.0;9354.838709677419
2022-1648574;75103;2022;1780000.0;Appartement;135.0;5.0;13185.185185185184
2022-1648575;75117;2022;162000.0;Appartement;16.0;1.0;10125.0
2022-1648576;75120;2022;246510.0;Appartement;24.0;1.0;10271.25
2022-1648577;75120;2022;545000.0;Appartement;55.0;3.0;9909.09090909091
2022-1648578;75117;2022;530000.0;Appartement;46.0;2.0;11521.739130434782
2022-1648579;75120;2022;202500.0;Appartement;21.0;1.0;9642.857142857143
2022-1648580;75118;2022;638700.0;Appartement;70.0;3.0;9124.285714285714
2022-1648581;75109;2022;435000.0;Appartement;37.0;1.0;11756.756756756757
2022-1648582;75109;2022;1348973.6;Appartement;134.0;5.0;10066.967164179105
2022-1648583;75117;2022;520000.0;Appartement;45.0;3.0;11555.555555555555
2022-1648584;75120;2022;365000.0;Appartement;35.0;1.0;10428.57142857143
2022-1648585;75120;2022;340000.0;Appartement;36.0;2.0;9444.444444444445
2022-1648586;75109;2022;455000.0;Appartement;46.0;2.0;9891.304347826086
2022-1648587;75118;2022;235000.0;Appartement;38.0;2.0;6184.210526315789
2022-1648588;75120;2022;858810.0;Appartement;94.0;5.0;9136.27659574468
2022-1648589;75117;2022;250000.0;Appartement;20.0;1.0;12500.0
2022-1648590;75119;2022;150000.0;Appartement;25.0;2.0;6000.0
2022-1648591;75110;2022;157000.0;Appartement;7.0;1.0;22428.571428571428
2022-1648591;75110;2022;157000.0;Appartement;8.0;1.0;19625.0
2022-1648592;75118;2022;520000.0;Maison;50.0;1.0;10400.0
2022-1648593;75118;2022;346000.0;Appartement;78.0;4.0;4435.897435897436
2022-1648595;75110;2022;872200.0;Appartement;86.0;3.0;10141.860465116279
2022-1648596;75117;2022;135010.0;Appartement;12.0;1.0;11250.833333333334
2022-1648597;75119;2022;240000.0;Appartement;25.0;2.0;9600.0
2022-1648598;75110;2022;1133100.0;Appartement;5.0;1.0;226620.0
2022-1648598;75110;2022;1133100.0;Appartement;90.0;4.0;12590.0
2022-1648599;75109;2022;55000.0;Appartement;5.0;1.0;11000.0
2022-1648601;75101;2022;849100.0;Appartement;71.0;3.0;11959.154929577464
2022-1648604;75110;2022;100.0;Appartement;45.0;2.0;2.2222222222222223
2022-1648605;75119;2022;175000.0;Appartement;18.0;1.0;9722.222222222223
2022-1648606;75120;2022;330000.0;Appartement;31.0;2.0;10645.161290322581
2022-1648607;75101;2022;550000.0;Appartement;38.0;3.0;14473.684210526315
2022-1648608;75102;2022;1280000.0;Appartement;85.0;3.0;15058.823529411764
2022-1648609;75108;2022;754000.0;Appartement;70.0;3.0;10771.42857142857
2022-1648610;75118;2022;350000.0;Appartement;32.0;2.0;10937.5
2022-1648611;75119;2022;1070000.0;Appartement;90.0;4.0;11888.888888888889
2022-1648612;75119;2022;165000.0;Appartement;14.0;1.0;11785.714285714286
2022-1648613;75101;2022;540000.0;Appartement;52.0;2.0;10384.615384615385
2022-1648614;75120;2022;385000.0;Appartement;39.0;2.0;9871.794871794871
2022-1648615;75118;2022;225000.0;Appartement;20.0;1.0;11250.0
2022-1648618;75118;2022;505000.0;Appartement;40.0;2.0;12625.0
2022-1648621;75117;2022;205000.0;Appartement;21.0;1.0;9761.904761904761
2022-1648622;75117;2022;1309100.0;Appartement;49.0;3.0;26716.326530612245
2022-1648622;75117;2022;1309100.0;Appartement;72.0;2.0;18181.944444444445
2022-1648624;75117;2022;560000.0;Appartement;67.0;4.0;8358.208955223881
2022-1648625;75118;2022;385000.0;Appartement;40.0;2.0;9625.0
2022-1648626;75110;2022;87000.0;Appartement;11.0;1.0;7909.090909090909
2022-1648627;75108;2022;400000.0;Appartement;56.0;2.0;7142.857142857143
2022-1648627;75108;2022;400000.0;Appartement;76.0;4.0;5263.1578947368425
2022-1648628;75120;2022;345000.0;Appartement;34.0;1.0;10147.058823529413
2022-1648629;75118;2022;705000.0;Appartement;54.0;3.0;13055.555555555555
2022-1648630;75103;2022;459350.0;Appartement;26.0;2.0;17667.30769230769
2022-1648632;75120;2022;475600.0;Appartement;49.0;2.0;9706.122448979591
2022-1648633;75109;2022;504000.0;Appartement;42.0;2.0;12000.0
2022-1648634;75118;2022;639400.0;Appartement;61.0;2.0;10481.967213114754
